"CSDUID","CDUID","PRUID","area_km2","precip_extrapolated","r20mm_2025","r20mm_2050","cdd_2025","cdd_2050","r1mm_2025","r1mm_2050","sdii_2025","sdii_2050","r95days_2025","r95days_2050","r99days_2025","r99days_2050","r20mm_2025_cd_mean","r20mm_2050_cd_mean","cdd_2025_cd_mean","cdd_2050_cd_mean","r1mm_2025_cd_mean","r1mm_2050_cd_mean","sdii_2025_cd_mean","sdii_2050_cd_mean","r95days_2025_cd_mean","r95days_2050_cd_mean","r99days_2025_cd_mean","r99days_2050_cd_mean","r20mm_2025_pr_mean","r20mm_2050_pr_mean","cdd_2025_pr_mean","cdd_2050_pr_mean","r1mm_2025_pr_mean","r1mm_2050_pr_mean","sdii_2025_pr_mean","sdii_2050_pr_mean","r95days_2025_pr_mean","r95days_2050_pr_mean","r99days_2025_pr_mean","r99days_2050_pr_mean","r20mm_2025_pctile_national","r20mm_2050_pctile_national","cdd_2025_pctile_national","cdd_2050_pctile_national","r1mm_2025_pctile_national","r1mm_2050_pctile_national","sdii_2025_pctile_national","sdii_2050_pctile_national","r95days_2025_pctile_national","r95days_2050_pctile_national","r99days_2025_pctile_national","r99days_2050_pctile_national"
"4710058","4710","47",2.10348233169223,FALSE,2,2,26,25.3333333333333,83.6666666666667,82.3333333333333,4.6214067141215,4.70848306020101,3.66666666666667,4,1,1,2.19993389954268,2.00833319603049,25.9865115623946,23.6734242144316,86.2995936013493,84.9928534748638,4.67208376095851,4.77116759259291,4.17655950273508,3.75404710688405,0.865599421074454,1,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,28.9,83.4,85.3,15.2,13.1,23.8,25.9,6.2,12.9,35.5,24.8
"4710061","4710","47",849.130989677845,FALSE,2.16666666666667,2,24.75,23.75,84.9583333333333,84.125,4.61962099870046,4.72685152292252,4,4,1,1,2.19993389954268,2.00833319603049,25.9865115623946,23.6734242144316,86.2995936013493,84.9928534748638,4.67208376095851,4.77116759259291,4.17655950273508,3.75404710688405,0.865599421074454,1,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,37.8,28.9,77,72.9,16.6,15.5,23.7,26.8,14.9,12.9,35.5,24.8
"4710062","4710","47",2.90763171812241,FALSE,2,2,24,22,84,84,4.46569347381592,4.73865938186646,4,4,1,1,2.19993389954268,2.00833319603049,25.9865115623946,23.6734242144316,86.2995936013493,84.9928534748638,4.67208376095851,4.77116759259291,4.17655950273508,3.75404710688405,0.865599421074454,1,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,28.9,72.8,63.5,15.7,15.1,16.1,27.3,14.9,12.9,35.5,24.8
"4712038","4712","47",852.687664733892,FALSE,1.83333333333333,1.875,31.1666666666667,27.875,72.375,71.7916666666667,4.5221399863561,4.63503128290176,3.79166666666667,3.04166666666667,1,1,1.58991469607176,1.51062964829676,29.8777400454134,27.7089461376335,73.7013767873129,74.1539570663237,4.5210512509752,4.56799409019789,3.60384126344173,3.54839150067107,0.932365431948029,0.92244197646738,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,20.9,20.4,98.2,94.2,3,2.8,18.5,22.5,6.9,4.9,35.5,24.8
"4712042","4712","47",1661.63023272886,FALSE,1.88888888888889,1.84444444444444,29.6888888888889,27.0888888888889,75.6222222222222,74.9555555555555,4.51137307484945,4.69355750613742,3.84444444444444,3.95555555555556,1,1,1.58991469607176,1.51062964829676,29.8777400454134,27.7089461376335,73.7013767873129,74.1539570663237,4.5210512509752,4.56799409019789,3.60384126344173,3.54839150067107,0.932365431948029,0.92244197646738,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,21.3,20.2,95.1,93.1,5.6,4.9,17.9,25.3,7.3,8.3,35.5,24.8
"4715057","4715","47",810.131961625692,FALSE,2,1.19354838709677,25.1290322580645,24.2258064516129,81.5161290322581,83.2258064516129,4.46226179984308,4.50258730303857,4,4.06451612903226,1,1,1.78418155752582,1.54256892128482,25.1353237194647,24.2517694559601,83.9253919750061,83.2547508300704,4.57523222255845,4.59748397808951,4.20161421972198,4.1170128622435,0.997351937162256,0.896278634909807,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,16.5,80.5,77.5,13.2,14.1,16,17,14.9,17.5,35.5,24.8
"4715059","4715","47",0.971873860364506,FALSE,2,1.5,25,24.5,81,82,4.49568748474121,4.59415602684021,4,4,1,1,1.78418155752582,1.54256892128482,25.1353237194647,24.2517694559601,83.9253919750061,83.2547508300704,4.57523222255845,4.59748397808951,4.20161421972198,4.1170128622435,0.997351937162256,0.896278634909807,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,18.2,78.9,78.8,12.7,12.6,17.3,20.7,14.9,12.9,35.5,24.8
"4813028","4813","48",3223.43675777955,FALSE,2,2.23255813953488,23.9767441860465,24.8488372093023,95.7674418604651,99.2906976744186,4.48765978702279,4.64798704413481,4.37209302325581,4.41860465116279,1,0.976744186046512,2.06069246119463,2.26516345594116,23.0937232064106,23.907993863967,99.2631197579036,101.977017224441,4.54017849442108,4.68912763217818,4.46615314202049,4.86759726159277,1,0.975869689017579,1.56596410714068,1.69130769523318,23.2911621243091,22.2891584271766,97.8663945303487,99.8421448088049,4.28810076986781,4.36769368358938,4.69120426050435,4.99649224249359,0.903332754653982,0.976657226346654,29.6,38.1,71.1,80.6,30.5,31.2,17,23.1,24.5,19.9,35.5,7.8
"4813029","4813","48",7722.04678295334,FALSE,2.33809523809524,2.46666666666667,22.552380952381,22.7666666666667,104.338095238095,106.571428571429,4.63402058964684,4.73015031814575,4.85238095238095,5.45238095238095,1,1,2.06069246119463,2.26516345594116,23.0937232064106,23.907993863967,99.2631197579036,101.977017224441,4.54017849442108,4.68912763217818,4.46615314202049,4.86759726159277,1,0.975869689017579,1.56596410714068,1.69130769523318,23.2911621243091,22.2891584271766,97.8663945303487,99.8421448088049,4.28810076986781,4.36769368358938,4.69120426050435,4.99649224249359,0.903332754653982,0.976657226346654,38.6,39.2,64.1,66.7,35.1,35.2,24.6,27,27.8,34.2,35.5,24.8
"5919035","5919","59",539.859474302479,FALSE,32.4583333333333,37.9583333333333,20.8333333333333,19.0833333333333,178.875,178.041666666667,12.4025677442551,13.1637196540833,10.0833333333333,10.25,2,2,27.2070831192296,31.243750345632,23.8240204647796,22.1251448591685,168.848532190193,168.175170112369,11.3340440312154,11.967312619227,9.18434471955598,9.71223677727978,1.68555278477546,1.71361916280737,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,99.1,99.1,57.3,55.2,96.7,96.3,99.2,99.2,98.6,87.3,88.3,64.1
"5919043","5919","59",77.5758341514276,FALSE,12.1428571428571,13.1428571428571,31.1428571428571,28.7142857142857,143.714285714286,144,7.93840319769723,8.13284526552473,7.71428571428571,8.14285714285714,1.28571428571429,1.14285714285714,27.2070831192296,31.243750345632,23.8240204647796,22.1251448591685,168.848532190193,168.175170112369,11.3340440312154,11.967312619227,9.18434471955598,9.71223677727978,1.68555278477546,1.71361916280737,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,88.9,89,98.1,96.2,58.4,57.3,90,89.2,59.9,49.9,67.4,42.6
"5921010","5921","59",74.3664106531356,FALSE,10.8333333333333,11.3333333333333,28.3333333333333,27.6666666666667,148,148,7.34676504135132,7.74379348754883,7.5,8.33333333333333,1,1,20.12904252031,23.3092058810076,23.6987452925468,22.9515981651765,165.853664909145,165.524294402171,9.45019594307668,10.0500216207582,9.29421959247735,9.83166260793693,1.66463364229136,1.52849660695659,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,85.2,85.3,91.5,93.8,64.6,62.2,84.1,84.1,57.5,51.5,35.5,24.8
"5927016","5927","59",815.484127542842,FALSE,16,19.5357142857143,19.75,19.8571428571429,169.214285714286,171.178571428571,8.78150716849736,9.45122688157218,9.42857142857143,11.2857142857143,1.64285714285714,2,11.3738555038603,13.6848031505978,20.1698524748207,19.9004204443964,166.988528190842,169.581603904958,7.78436508105215,8.3866711868366,8.95277283192179,10.8912346637758,1.53402908947831,1.94720166051665,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,94.7,96.3,54.4,56.3,90.8,93.3,94.8,95.9,91.4,96,73.8,64.1
"5927018","5927","59",910.870770596975,FALSE,12.15,13.8,22.4,22,162.15,163.5,7.63550837039948,8.20133607387543,9.45,10.1,1.6,1.8,11.3738555038603,13.6848031505978,20.1698524748207,19.9004204443964,166.988528190842,169.581603904958,7.78436508105215,8.3866711868366,8.95277283192179,10.8912346637758,1.53402908947831,1.94720166051665,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,89,90,63.5,63.5,83.5,83.2,87.7,89.6,91.5,85.2,73.3,47.4
"5921030","5921","59",229.50081847522,FALSE,12.5,14,25.5,24,159.5,159,7.60749570528666,8.12570675214132,9.16666666666667,9.5,1.5,1.16666666666667,20.12904252031,23.3092058810076,23.6987452925468,22.9515981651765,165.853664909145,165.524294402171,9.45019594307668,10.0500216207582,9.29421959247735,9.83166260793693,1.66463364229136,1.52849660695659,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,89.4,90.4,81.6,75.3,80.6,76.4,87.5,89.1,88.4,72.2,71.4,42.8
"5909052","5909","59",384.34506293599,FALSE,18.7692307692308,19.8461538461538,22.5384615384615,22.1538461538462,166.615384615385,168.538461538462,9.69370790628287,9.79219818115234,8.92307692307692,8.92307692307692,2,2,11.10704890041,11.8357241615457,19.887659390247,20.0846527564019,167.338004552719,169.562557948024,7.76955476265793,8.04595941842918,9.39091615031272,9.12734047045649,1.81687578808795,2.02256794028654,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,96.8,96.4,64.1,64.8,88,91.4,97.2,96.8,80.2,58.2,88.3,64.1
"5924030","5924","59",7.86869082661184,FALSE,42.3333333333333,49.6666666666667,16,15,205.333333333333,205.666666666667,13.7801001866659,14.8255135218302,9.66666666666667,13,3,2,23.5391925735639,27.4745085584301,18.1828489140485,17.4015610791587,184.891716660675,186.530320168897,9.9316331950206,10.6992254876177,9.47920790727613,11.6689279713013,2.06420368528152,2.28765761095035,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,99.5,99.6,48.8,48.3,99.4,99.3,99.5,99.5,94.3,99.5,100,64.1
"5924034","5924","59",160.081210077543,FALSE,19.4166666666667,23.3333333333333,20.4166666666667,20,173.583333333333,175.083333333333,8.97591535250346,9.86931649843852,10,11.6666666666667,2,2,23.5391925735639,27.4745085584301,18.1828489140485,17.4015610791587,184.891716660675,186.530320168897,9.9316331950206,10.6992254876177,9.47920790727613,11.6689279713013,2.06420368528152,2.28765761095035,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,97,97.6,56.5,57.1,95.4,95.5,95.7,96.8,97.2,96.9,88.3,64.1
"5924039","5924","59",5.65878971082136,FALSE,24,26,18,19,191,193,10.0233430862427,10.7554244995117,9,11,2,3,23.5391925735639,27.4745085584301,18.1828489140485,17.4015610791587,184.891716660675,186.530320168897,9.9316331950206,10.6992254876177,9.47920790727613,11.6689279713013,2.06420368528152,2.28765761095035,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,98.1,97.8,51,54.5,97.8,98.1,97.7,98.2,83.9,93.8,88.3,96.5
"5924042","5924","59",1839.57051272368,FALSE,27.5769230769231,32.8269230769231,18.9038461538462,17.9230769230769,187.076923076923,186.423076923077,10.7782069903154,11.6375059898083,10.2307692307692,12.4230769230769,1.98076923076923,2.17307692307692,23.5391925735639,27.4745085584301,18.1828489140485,17.4015610791587,184.891716660675,186.530320168897,9.9316331950206,10.6992254876177,9.47920790727613,11.6689279713013,2.06420368528152,2.28765761095035,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,98.6,98.7,52.3,51.9,97.6,97.6,98.4,98.5,98.9,98.5,79,81.7
"5924048","5924","59",11190.8836905767,FALSE,35.6995073891626,41.4334975369458,16.551724137931,15.8128078817734,200.51724137931,199.955665024631,12.1735557687694,13.0671935950594,9.9064039408867,12.576354679803,2.31527093596059,2.4679802955665,23.5391925735639,27.4745085584301,18.1828489140485,17.4015610791587,184.891716660675,186.530320168897,9.9316331950206,10.6992254876177,9.47920790727613,11.6689279713013,2.06420368528152,2.28765761095035,5.74722121234313,6.69573108383557,18.1611495300033,17.0791144949831,153.481193542796,159.0791634398,5.44630886917885,5.7199361380973,7.94923841798132,9.28129927307091,1.46733359134955,1.86942441637311,99.2,99.3,49.5,49.5,98.7,98.6,99.1,99.1,95.8,98.9,99.3,85.7
"4710064","4710","47",1.31440521933277,FALSE,2,2,23.5,23,85.5,86,4.63734602928162,4.6409215927124,4,4,1,1,2.19993389954268,2.00833319603049,25.9865115623946,23.6734242144316,86.2995936013493,84.9928534748638,4.67208376095851,4.77116759259291,4.17655950273508,3.75404710688405,0.865599421074454,1,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,28.9,69.4,68.7,17.7,18.2,24.8,22.8,14.9,12.9,35.5,24.8
"4710066","4710","47",850.725148561553,FALSE,2.125,2,24.6666666666667,22.6666666666667,87.25,87.9583333333333,4.75625052054723,4.79920730988185,4.125,3.5,1,1,2.19993389954268,2.00833319603049,25.9865115623946,23.6734242144316,86.2995936013493,84.9928534748638,4.67208376095851,4.77116759259291,4.17655950273508,3.75404710688405,0.865599421074454,1,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,37.5,28.9,76.7,66.3,20.8,21.1,31,30.9,22.3,6.6,35.5,24.8
"4710068","4710","47",3.01445809467671,FALSE,2,2,25,24,88,89,4.74069881439209,4.83689403533936,4,3,1,1,2.19993389954268,2.00833319603049,25.9865115623946,23.6734242144316,86.2995936013493,84.9928534748638,4.67208376095851,4.77116759259291,4.17655950273508,3.75404710688405,0.865599421074454,1,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,28.9,78.9,75.3,22.3,23,30.3,33.2,14.9,2.6,35.5,24.8
"4710071","4710","47",1018.02270373201,FALSE,2,2.10714285714286,24.7857142857143,23.3571428571429,90.0714285714286,88.75,4.79991405350821,4.81850859097072,4.5,3.89285714285714,1,1,2.19993389954268,2.00833319603049,25.9865115623946,23.6734242144316,86.2995936013493,84.9928534748638,4.67208376095851,4.77116759259291,4.17655950273508,3.75404710688405,0.865599421074454,1,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,37.4,77.1,71.3,25.4,22.6,32.9,32.3,25.7,8,35.5,24.8
"4710072","4710","47",0.687499111179575,FALSE,2,2,25,24,90,86.5,4.78676247596741,4.75069570541382,4,4,1,1,2.19993389954268,2.00833319603049,25.9865115623946,23.6734242144316,86.2995936013493,84.9928534748638,4.67208376095851,4.77116759259291,4.17655950273508,3.75404710688405,0.865599421074454,1,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,28.9,78.9,75.3,25.2,19,32.2,28,14.9,12.9,35.5,24.8
"4710801","4710","47",2.00199166858182,FALSE,3,2,27,21,88,87,4.70962238311768,4.70793962478638,5,4,0,1,2.19993389954268,2.00833319603049,25.9865115623946,23.6734242144316,86.2995936013493,84.9928534748638,4.67208376095851,4.77116759259291,4.17655950273508,3.75404710688405,0.865599421074454,1,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,42.5,28.9,86.8,59.9,22.3,19.9,28.6,25.8,31.4,12.9,1.6,24.8
"4710821","4710","47",2.71910323899539,FALSE,2,2,26,23,85,82,4.65838718414307,4.73799657821655,4,4,1,1,2.19993389954268,2.00833319603049,25.9865115623946,23.6734242144316,86.2995936013493,84.9928534748638,4.67208376095851,4.77116759259291,4.17655950273508,3.75404710688405,0.865599421074454,1,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,28.9,83.4,68.7,17,12.6,25.7,27.3,14.9,12.9,35.5,24.8
"4813012","4813","48",2.00455179648599,FALSE,2,2.5,23.5,24,96,101,4.58005857467651,4.88512110710144,4,5,1,1,2.06069246119463,2.26516345594116,23.0937232064106,23.907993863967,99.2631197579036,101.977017224441,4.54017849442108,4.68912763217818,4.46615314202049,4.86759726159277,1,0.975869689017579,1.56596410714068,1.69130769523318,23.2911621243091,22.2891584271766,97.8663945303487,99.8421448088049,4.28810076986781,4.36769368358938,4.69120426050435,4.99649224249359,0.903332754653982,0.976657226346654,29.6,39.5,69.4,75.3,30.7,32.3,21.4,35.7,14.9,28.9,35.5,24.8
"4813013","4813","48",0.229025400370178,FALSE,2,2,24,25,93,98,4.69785356521606,4.8041844367981,4,4,1,1,2.06069246119463,2.26516345594116,23.0937232064106,23.907993863967,99.2631197579036,101.977017224441,4.54017849442108,4.68912763217818,4.46615314202049,4.86759726159277,1,0.975869689017579,1.56596410714068,1.69130769523318,23.2911621243091,22.2891584271766,97.8663945303487,99.8421448088049,4.28810076986781,4.36769368358938,4.69120426050435,4.99649224249359,0.903332754653982,0.976657226346654,29.6,28.9,72.8,82.7,28.3,30.5,27.9,31.3,14.9,12.9,35.5,24.8
"4813014","4813","48",3.46235434561752,FALSE,2,2,24,25,93,99,4.58603191375732,4.86034440994263,4,5,1,1,2.06069246119463,2.26516345594116,23.0937232064106,23.907993863967,99.2631197579036,101.977017224441,4.54017849442108,4.68912763217818,4.46615314202049,4.86759726159277,1,0.975869689017579,1.56596410714068,1.69130769523318,23.2911621243091,22.2891584271766,97.8663945303487,99.8421448088049,4.28810076986781,4.36769368358938,4.69120426050435,4.99649224249359,0.903332754653982,0.976657226346654,29.6,28.9,72.8,82.7,28.3,31.1,21.7,34.3,14.9,28.9,35.5,24.8
"4813015","4813","48",0.290731578945875,FALSE,2,2,23.5,24.5,97.5,105.5,4.83664321899414,4.89790868759155,4,5,1,1,2.06069246119463,2.26516345594116,23.0937232064106,23.907993863967,99.2631197579036,101.977017224441,4.54017849442108,4.68912763217818,4.46615314202049,4.86759726159277,1,0.975869689017579,1.56596410714068,1.69130769523318,23.2911621243091,22.2891584271766,97.8663945303487,99.8421448088049,4.28810076986781,4.36769368358938,4.69120426050435,4.99649224249359,0.903332754653982,0.976657226346654,29.6,28.9,69.4,78.8,31.8,34.7,34.5,36,14.9,28.9,35.5,24.8
"4718069","4718","47",1.08107806342242,FALSE,1,1,20,23,103,100,3.96444582939148,4.05806159973145,5,5,1,1,1.04114006717015,1.05864563608148,21.3359488306994,20.8730368031979,105.229771427489,105.730963537748,3.88344782842652,3.91668305525251,5.59296196310822,5.65513457267031,1.06624153105623,1.07499665946628,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,12.3,10.9,55.4,68.7,34.5,31.6,7.9,7.6,31.4,28.9,35.5,24.8
"4718070","4718","47",71.8994031990256,FALSE,1.7,1.4,21,22.3,98.7,97.5,4.23045554161072,4.33174424171448,5.9,5.1,1,1,1.04114006717015,1.05864563608148,21.3359488306994,20.8730368031979,105.229771427489,105.730963537748,3.88344782842652,3.91668305525251,5.59296196310822,5.65513457267031,1.06624153105623,1.07499665946628,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,19.9,17.6,58.2,65,32.4,30.1,11.3,11.7,38.2,33.3,35.5,24.8
"4813030","4813","48",31.8583317003316,FALSE,3,3,23.5,24,100.5,100.5,4.82463550567627,4.89533638954163,5,5.5,1,1,2.06069246119463,2.26516345594116,23.0937232064106,23.907993863967,99.2631197579036,101.977017224441,4.54017849442108,4.68912763217818,4.46615314202049,4.86759726159277,1,0.975869689017579,1.56596410714068,1.69130769523318,23.2911621243091,22.2891584271766,97.8663945303487,99.8421448088049,4.28810076986781,4.36769368358938,4.69120426050435,4.99649224249359,0.903332754653982,0.976657226346654,42.5,42.3,69.4,75.3,33.5,31.9,34.1,35.9,31.4,34.4,35.5,24.8
"4813031","4813","48",13.8889485346714,FALSE,2,2,25,24,94.25,98,4.5300886631012,4.63838112354279,4,4.25,1,1,2.06069246119463,2.26516345594116,23.0937232064106,23.907993863967,99.2631197579036,101.977017224441,4.54017849442108,4.68912763217818,4.46615314202049,4.86759726159277,1,0.975869689017579,1.56596410714068,1.69130769523318,23.2911621243091,22.2891584271766,97.8663945303487,99.8421448088049,4.28810076986781,4.36769368358938,4.69120426050435,4.99649224249359,0.903332754653982,0.976657226346654,29.6,28.9,78.9,75.3,29.5,30.5,18.9,22.6,14.9,18.7,35.5,24.8
"4813032","4813","48",1.30671821741553,FALSE,2,2,25,22,93,97,4.38096380233765,4.60736751556396,4,4,1,1,2.06069246119463,2.26516345594116,23.0937232064106,23.907993863967,99.2631197579036,101.977017224441,4.54017849442108,4.68912763217818,4.46615314202049,4.86759726159277,1,0.975869689017579,1.56596410714068,1.69130769523318,23.2911621243091,22.2891584271766,97.8663945303487,99.8421448088049,4.28810076986781,4.36769368358938,4.69120426050435,4.99649224249359,0.903332754653982,0.976657226346654,29.6,28.9,78.9,63.5,28.3,29.7,13.6,21.3,14.9,12.9,35.5,24.8
