"CSDUID_SDRIDU","CSDNAME_SDRNOM","CSDTYPE_SDRGENRE","CMAPUID_RMRPIDU","CMANAME_RMRNOM","POPCTRRATYPE_CTRPOPRRGENRE","DACODE_ADCODE","DBCODE_IDCODE"
4811061,Edmonton,CY,48835,Edmonton,1,48110342,008
4811061,Edmonton,CY,48835,Edmonton,1,48110342,012
4811061,Edmonton,CY,48835,Edmonton,1,48110343,003
4811061,Edmonton,CY,48835,Edmonton,1,48110343,004
4811061,Edmonton,CY,48835,Edmonton,1,48110343,005
4811061,Edmonton,CY,48835,Edmonton,1,48110343,006
4811061,Edmonton,CY,48835,Edmonton,1,48110343,007
4811061,Edmonton,CY,48835,Edmonton,1,48110343,009
4811061,Edmonton,CY,48835,Edmonton,1,48110344,001
4811061,Edmonton,CY,48835,Edmonton,1,48110344,002
4811061,Edmonton,CY,48835,Edmonton,1,48110344,005
4811061,Edmonton,CY,48835,Edmonton,1,48110345,002
4811061,Edmonton,CY,48835,Edmonton,1,48110345,003
4811061,Edmonton,CY,48835,Edmonton,1,48110345,004
4811061,Edmonton,CY,48835,Edmonton,1,48110345,005
4811061,Edmonton,CY,48835,Edmonton,1,48110346,003
4811061,Edmonton,CY,48835,Edmonton,1,48110346,004
4811061,Edmonton,CY,48835,Edmonton,1,48110346,005
4811061,Edmonton,CY,48835,Edmonton,1,48110347,001
4811061,Edmonton,CY,48835,Edmonton,1,48110347,002
4811061,Edmonton,CY,48835,Edmonton,1,48110348,001
4811061,Edmonton,CY,48835,Edmonton,1,48110349,001
4811061,Edmonton,CY,48835,Edmonton,1,48110350,001
4811061,Edmonton,CY,48835,Edmonton,1,48110350,002
4811061,Edmonton,CY,48835,Edmonton,1,48110350,003
4811061,Edmonton,CY,48835,Edmonton,1,48110351,001
4811061,Edmonton,CY,48835,Edmonton,1,48110351,002
4811061,Edmonton,CY,48835,Edmonton,1,48110351,003
4811061,Edmonton,CY,48835,Edmonton,1,48110351,004
4811061,Edmonton,CY,48835,Edmonton,1,48110351,007
4811061,Edmonton,CY,48835,Edmonton,1,48110352,001
4811061,Edmonton,CY,48835,Edmonton,1,48110352,002
4811061,Edmonton,CY,48835,Edmonton,1,48110352,003
4811061,Edmonton,CY,48835,Edmonton,1,48110352,006
4811061,Edmonton,CY,48835,Edmonton,1,48110353,003
4811061,Edmonton,CY,48835,Edmonton,1,48110353,005
4811061,Edmonton,CY,48835,Edmonton,1,48110353,006
4811061,Edmonton,CY,48835,Edmonton,1,48110353,007
4811061,Edmonton,CY,48835,Edmonton,1,48110353,011
4811061,Edmonton,CY,48835,Edmonton,1,48110353,014
4811061,Edmonton,CY,48835,Edmonton,1,48110353,015
4811061,Edmonton,CY,48835,Edmonton,1,48110353,016
4811061,Edmonton,CY,48835,Edmonton,1,48110354,001
4811061,Edmonton,CY,48835,Edmonton,1,48110354,002
4811061,Edmonton,CY,48835,Edmonton,1,48110354,003
4811061,Edmonton,CY,48835,Edmonton,1,48110354,004
4811061,Edmonton,CY,48835,Edmonton,1,48110354,005
4811061,Edmonton,CY,48835,Edmonton,1,48110355,001
4811061,Edmonton,CY,48835,Edmonton,1,48110355,002
4811061,Edmonton,CY,48835,Edmonton,1,48110355,003
4811061,Edmonton,CY,48835,Edmonton,1,48110355,004
4811061,Edmonton,CY,48835,Edmonton,1,48110355,005
4811061,Edmonton,CY,48835,Edmonton,1,48110355,006
4811061,Edmonton,CY,48835,Edmonton,1,48110355,007
4811061,Edmonton,CY,48835,Edmonton,1,48110355,008
4811061,Edmonton,CY,48835,Edmonton,1,48110355,010
4811061,Edmonton,CY,48835,Edmonton,1,48110355,011
4811061,Edmonton,CY,48835,Edmonton,1,48110356,001
4811061,Edmonton,CY,48835,Edmonton,1,48110356,002
4811061,Edmonton,CY,48835,Edmonton,1,48110356,003
4811061,Edmonton,CY,48835,Edmonton,1,48110356,004
4811061,Edmonton,CY,48835,Edmonton,1,48110356,005
4811061,Edmonton,CY,48835,Edmonton,1,48110356,006
4811061,Edmonton,CY,48835,Edmonton,1,48110356,007
4811061,Edmonton,CY,48835,Edmonton,1,48110357,001
4811061,Edmonton,CY,48835,Edmonton,1,48110357,002
4811061,Edmonton,CY,48835,Edmonton,1,48110357,003
4811061,Edmonton,CY,48835,Edmonton,1,48110357,004
4811061,Edmonton,CY,48835,Edmonton,1,48110357,005
4811061,Edmonton,CY,48835,Edmonton,1,48110358,001
4811061,Edmonton,CY,48835,Edmonton,1,48110358,003
4811061,Edmonton,CY,48835,Edmonton,1,48110358,005
4811061,Edmonton,CY,48835,Edmonton,1,48110358,006
4811061,Edmonton,CY,48835,Edmonton,1,48110358,007
4811061,Edmonton,CY,48835,Edmonton,1,48110358,008
4811061,Edmonton,CY,48835,Edmonton,1,48110358,009
4811061,Edmonton,CY,48835,Edmonton,1,48110358,010
4811061,Edmonton,CY,48835,Edmonton,1,48110358,011
4811061,Edmonton,CY,48835,Edmonton,1,48110359,002
4811061,Edmonton,CY,48835,Edmonton,1,48110359,003
4811061,Edmonton,CY,48835,Edmonton,1,48110359,004
4811061,Edmonton,CY,48835,Edmonton,1,48110359,005
4811061,Edmonton,CY,48835,Edmonton,1,48110359,006
4811061,Edmonton,CY,48835,Edmonton,1,48110359,007
4811061,Edmonton,CY,48835,Edmonton,1,48110359,010
4811061,Edmonton,CY,48835,Edmonton,1,48110359,011
4811061,Edmonton,CY,48835,Edmonton,1,48110359,012
4811061,Edmonton,CY,48835,Edmonton,1,48110360,001
4811061,Edmonton,CY,48835,Edmonton,1,48110360,002
4811061,Edmonton,CY,48835,Edmonton,1,48110360,003
4811061,Edmonton,CY,48835,Edmonton,1,48110360,004
4811061,Edmonton,CY,48835,Edmonton,1,48110361,001
4811061,Edmonton,CY,48835,Edmonton,1,48110361,002
4811061,Edmonton,CY,48835,Edmonton,1,48110361,003
4811061,Edmonton,CY,48835,Edmonton,1,48110361,004
4811061,Edmonton,CY,48835,Edmonton,1,48110361,005
4811061,Edmonton,CY,48835,Edmonton,1,48110361,006
4811061,Edmonton,CY,48835,Edmonton,1,48110361,007
4811061,Edmonton,CY,48835,Edmonton,1,48110362,001
4811061,Edmonton,CY,48835,Edmonton,1,48110362,002
4811061,Edmonton,CY,48835,Edmonton,1,48110362,003
4811061,Edmonton,CY,48835,Edmonton,1,48110362,004
4811061,Edmonton,CY,48835,Edmonton,1,48110362,005
4811061,Edmonton,CY,48835,Edmonton,1,48110362,006
4811061,Edmonton,CY,48835,Edmonton,1,48110362,007
4811061,Edmonton,CY,48835,Edmonton,1,48110362,008
4811061,Edmonton,CY,48835,Edmonton,1,48110362,009
4811061,Edmonton,CY,48835,Edmonton,1,48110363,001
4811061,Edmonton,CY,48835,Edmonton,1,48110363,005
4811061,Edmonton,CY,48835,Edmonton,1,48110363,009
4811061,Edmonton,CY,48835,Edmonton,1,48110363,010
4811061,Edmonton,CY,48835,Edmonton,1,48110363,011
4811061,Edmonton,CY,48835,Edmonton,1,48110363,012
4811061,Edmonton,CY,48835,Edmonton,1,48110364,001
4811061,Edmonton,CY,48835,Edmonton,1,48110364,002
4811061,Edmonton,CY,48835,Edmonton,1,48110364,003
4811061,Edmonton,CY,48835,Edmonton,1,48110364,004
4811061,Edmonton,CY,48835,Edmonton,1,48110364,005
4811061,Edmonton,CY,48835,Edmonton,1,48110364,006
4811061,Edmonton,CY,48835,Edmonton,1,48110365,002
4811061,Edmonton,CY,48835,Edmonton,1,48110365,003
4811061,Edmonton,CY,48835,Edmonton,1,48110365,005
4811061,Edmonton,CY,48835,Edmonton,1,48110365,006
4811061,Edmonton,CY,48835,Edmonton,1,48110365,007
4811061,Edmonton,CY,48835,Edmonton,1,48110365,008
4811061,Edmonton,CY,48835,Edmonton,1,48110365,009
4811061,Edmonton,CY,48835,Edmonton,1,48110365,010
4811061,Edmonton,CY,48835,Edmonton,1,48110365,011
4811061,Edmonton,CY,48835,Edmonton,1,48110366,001
4811061,Edmonton,CY,48835,Edmonton,1,48110366,002
4811061,Edmonton,CY,48835,Edmonton,1,48110366,003
4811061,Edmonton,CY,48835,Edmonton,1,48110366,004
4811061,Edmonton,CY,48835,Edmonton,1,48110366,005
4811061,Edmonton,CY,48835,Edmonton,1,48110366,006
4811061,Edmonton,CY,48835,Edmonton,1,48110366,007
4811061,Edmonton,CY,48835,Edmonton,1,48110366,008
4811061,Edmonton,CY,48835,Edmonton,1,48110367,001
4811061,Edmonton,CY,48835,Edmonton,1,48110367,002
4811061,Edmonton,CY,48835,Edmonton,1,48110367,004
4811061,Edmonton,CY,48835,Edmonton,1,48110367,005
4811061,Edmonton,CY,48835,Edmonton,1,48110367,007
4811061,Edmonton,CY,48835,Edmonton,1,48110368,001
4811061,Edmonton,CY,48835,Edmonton,1,48110368,002
4811061,Edmonton,CY,48835,Edmonton,1,48110368,003
4811061,Edmonton,CY,48835,Edmonton,1,48110368,004
4811061,Edmonton,CY,48835,Edmonton,1,48110368,005
4811061,Edmonton,CY,48835,Edmonton,1,48110368,006
4811061,Edmonton,CY,48835,Edmonton,1,48110369,001
4811061,Edmonton,CY,48835,Edmonton,1,48110369,002
4811061,Edmonton,CY,48835,Edmonton,1,48110369,003
4811061,Edmonton,CY,48835,Edmonton,1,48110369,004
4811061,Edmonton,CY,48835,Edmonton,1,48110369,005
4811061,Edmonton,CY,48835,Edmonton,1,48110369,006
4811061,Edmonton,CY,48835,Edmonton,1,48110369,007
4811061,Edmonton,CY,48835,Edmonton,1,48110369,008
4811061,Edmonton,CY,48835,Edmonton,1,48110370,001
4811061,Edmonton,CY,48835,Edmonton,1,48110370,002
4811061,Edmonton,CY,48835,Edmonton,1,48110370,003
4811061,Edmonton,CY,48835,Edmonton,1,48110370,004
4811061,Edmonton,CY,48835,Edmonton,1,48110370,005
4811061,Edmonton,CY,48835,Edmonton,1,48110370,006
4811061,Edmonton,CY,48835,Edmonton,1,48110370,009
4811061,Edmonton,CY,48835,Edmonton,1,48110370,010
4811061,Edmonton,CY,48835,Edmonton,1,48110370,011
4811061,Edmonton,CY,48835,Edmonton,1,48110370,012
4811061,Edmonton,CY,48835,Edmonton,1,48110370,013
4811061,Edmonton,CY,48835,Edmonton,1,48110372,001
4811061,Edmonton,CY,48835,Edmonton,1,48110372,002
4811061,Edmonton,CY,48835,Edmonton,1,48110372,003
4811061,Edmonton,CY,48835,Edmonton,1,48110372,004
4811061,Edmonton,CY,48835,Edmonton,1,48110372,005
4811061,Edmonton,CY,48835,Edmonton,1,48110372,006
4811061,Edmonton,CY,48835,Edmonton,1,48110372,007
4811061,Edmonton,CY,48835,Edmonton,1,48110373,001
4811061,Edmonton,CY,48835,Edmonton,1,48110373,002
4811061,Edmonton,CY,48835,Edmonton,1,48110373,003
4811061,Edmonton,CY,48835,Edmonton,1,48110373,004
4811061,Edmonton,CY,48835,Edmonton,1,48110373,005
4811061,Edmonton,CY,48835,Edmonton,1,48110373,006
4811061,Edmonton,CY,48835,Edmonton,1,48110374,001
4811061,Edmonton,CY,48835,Edmonton,1,48110374,002
4811061,Edmonton,CY,48835,Edmonton,1,48110374,003
4811061,Edmonton,CY,48835,Edmonton,1,48110374,004
4811061,Edmonton,CY,48835,Edmonton,1,48110374,005
4811061,Edmonton,CY,48835,Edmonton,1,48110374,006
4811061,Edmonton,CY,48835,Edmonton,1,48110375,001
4811061,Edmonton,CY,48835,Edmonton,1,48110375,004
4811061,Edmonton,CY,48835,Edmonton,1,48110375,005
4811061,Edmonton,CY,48835,Edmonton,1,48110375,006
4811061,Edmonton,CY,48835,Edmonton,1,48110376,001
4811061,Edmonton,CY,48835,Edmonton,1,48110376,002
4811061,Edmonton,CY,48835,Edmonton,1,48110376,003
4811061,Edmonton,CY,48835,Edmonton,1,48110376,004
4811061,Edmonton,CY,48835,Edmonton,1,48110377,001
4811061,Edmonton,CY,48835,Edmonton,1,48110377,002
4811061,Edmonton,CY,48835,Edmonton,1,48110377,003
4811061,Edmonton,CY,48835,Edmonton,1,48110377,004
4811061,Edmonton,CY,48835,Edmonton,1,48110377,005
4811061,Edmonton,CY,48835,Edmonton,1,48110377,006
4811061,Edmonton,CY,48835,Edmonton,1,48110377,007
4811061,Edmonton,CY,48835,Edmonton,1,48110378,001
4811061,Edmonton,CY,48835,Edmonton,1,48110378,003
4811061,Edmonton,CY,48835,Edmonton,1,48110378,009
4811061,Edmonton,CY,48835,Edmonton,1,48110378,010
4811061,Edmonton,CY,48835,Edmonton,1,48110378,011
4811061,Edmonton,CY,48835,Edmonton,1,48110378,012
4811061,Edmonton,CY,48835,Edmonton,1,48110378,014
4811061,Edmonton,CY,48835,Edmonton,1,48110378,016
4811061,Edmonton,CY,48835,Edmonton,1,48110378,017
4811061,Edmonton,CY,48835,Edmonton,1,48110379,001
4811061,Edmonton,CY,48835,Edmonton,1,48110379,002
4811061,Edmonton,CY,48835,Edmonton,1,48110379,003
4811061,Edmonton,CY,48835,Edmonton,1,48110379,004
4811061,Edmonton,CY,48835,Edmonton,1,48110379,005
4811061,Edmonton,CY,48835,Edmonton,1,48110379,006
4811061,Edmonton,CY,48835,Edmonton,1,48110379,007
4811061,Edmonton,CY,48835,Edmonton,1,48110379,010
4811061,Edmonton,CY,48835,Edmonton,1,48110379,011
4811061,Edmonton,CY,48835,Edmonton,1,48110379,012
4811061,Edmonton,CY,48835,Edmonton,1,48110380,002
4811061,Edmonton,CY,48835,Edmonton,1,48110380,003
4811061,Edmonton,CY,48835,Edmonton,1,48110380,004
4811061,Edmonton,CY,48835,Edmonton,1,48110380,005
4811061,Edmonton,CY,48835,Edmonton,1,48110380,006
4811061,Edmonton,CY,48835,Edmonton,1,48110380,007
4811061,Edmonton,CY,48835,Edmonton,1,48110380,008
4811061,Edmonton,CY,48835,Edmonton,1,48110380,009
4811061,Edmonton,CY,48835,Edmonton,1,48110380,010
4811061,Edmonton,CY,48835,Edmonton,1,48110380,011
4811061,Edmonton,CY,48835,Edmonton,1,48110380,012
4811061,Edmonton,CY,48835,Edmonton,1,48110380,016
4811061,Edmonton,CY,48835,Edmonton,1,48110380,019
4811061,Edmonton,CY,48835,Edmonton,1,48110380,020
4811061,Edmonton,CY,48835,Edmonton,1,48110380,021
4811061,Edmonton,CY,48835,Edmonton,1,48110380,022
4811061,Edmonton,CY,48835,Edmonton,1,48110381,001
4811061,Edmonton,CY,48835,Edmonton,1,48110381,002
4811061,Edmonton,CY,48835,Edmonton,1,48110381,003
4811061,Edmonton,CY,48835,Edmonton,1,48110381,005
4811061,Edmonton,CY,48835,Edmonton,1,48110381,006
4811061,Edmonton,CY,48835,Edmonton,1,48110381,008
4811061,Edmonton,CY,48835,Edmonton,1,48110381,009
4811061,Edmonton,CY,48835,Edmonton,1,48110382,002
4811061,Edmonton,CY,48835,Edmonton,1,48110382,003
4811061,Edmonton,CY,48835,Edmonton,1,48110382,004
4811061,Edmonton,CY,48835,Edmonton,1,48110383,001
4811061,Edmonton,CY,48835,Edmonton,1,48110383,003
4811061,Edmonton,CY,48835,Edmonton,1,48110383,004
4811061,Edmonton,CY,48835,Edmonton,1,48110383,005
4811061,Edmonton,CY,48835,Edmonton,1,48110383,006
4811061,Edmonton,CY,48835,Edmonton,1,48110383,007
4811061,Edmonton,CY,48835,Edmonton,1,48110383,008
4811061,Edmonton,CY,48835,Edmonton,1,48110384,001
4811061,Edmonton,CY,48835,Edmonton,1,48110384,002
4811061,Edmonton,CY,48835,Edmonton,1,48110384,003
4811061,Edmonton,CY,48835,Edmonton,1,48110384,004
4811061,Edmonton,CY,48835,Edmonton,1,48110384,005
4811061,Edmonton,CY,48835,Edmonton,1,48110384,006
4811061,Edmonton,CY,48835,Edmonton,1,48110384,007
4811061,Edmonton,CY,48835,Edmonton,1,48110384,008
4811061,Edmonton,CY,48835,Edmonton,1,48110384,009
4811061,Edmonton,CY,48835,Edmonton,1,48110385,001
4811061,Edmonton,CY,48835,Edmonton,1,48110385,002
4811061,Edmonton,CY,48835,Edmonton,1,48110385,003
4811061,Edmonton,CY,48835,Edmonton,1,48110385,004
4811061,Edmonton,CY,48835,Edmonton,1,48110385,005
4811061,Edmonton,CY,48835,Edmonton,1,48110385,006
4811061,Edmonton,CY,48835,Edmonton,1,48110385,007
4811061,Edmonton,CY,48835,Edmonton,1,48110386,001
4811061,Edmonton,CY,48835,Edmonton,1,48110386,002
4811061,Edmonton,CY,48835,Edmonton,1,48110386,003
4811061,Edmonton,CY,48835,Edmonton,1,48110386,004
4811061,Edmonton,CY,48835,Edmonton,1,48110386,005
4811061,Edmonton,CY,48835,Edmonton,1,48110386,006
4811061,Edmonton,CY,48835,Edmonton,1,48110386,007
4811061,Edmonton,CY,48835,Edmonton,1,48110386,008
4811061,Edmonton,CY,48835,Edmonton,1,48110388,001
4811061,Edmonton,CY,48835,Edmonton,1,48110388,002
4811061,Edmonton,CY,48835,Edmonton,1,48110388,004
4811061,Edmonton,CY,48835,Edmonton,1,48110388,005
4811061,Edmonton,CY,48835,Edmonton,1,48110388,006
4811061,Edmonton,CY,48835,Edmonton,1,48110388,007
4811061,Edmonton,CY,48835,Edmonton,1,48110389,001
4811061,Edmonton,CY,48835,Edmonton,1,48110389,002
4811061,Edmonton,CY,48835,Edmonton,1,48110389,003
4811061,Edmonton,CY,48835,Edmonton,1,48110389,004
4811061,Edmonton,CY,48835,Edmonton,1,48110389,005
4811061,Edmonton,CY,48835,Edmonton,1,48110389,006
4811061,Edmonton,CY,48835,Edmonton,1,48110390,001
4811061,Edmonton,CY,48835,Edmonton,1,48110391,001
4811061,Edmonton,CY,48835,Edmonton,1,48110392,001
4811061,Edmonton,CY,48835,Edmonton,1,48110392,002
4811061,Edmonton,CY,48835,Edmonton,1,48110393,001
4811061,Edmonton,CY,48835,Edmonton,1,48110394,001
4811061,Edmonton,CY,48835,Edmonton,1,48110394,002
4811061,Edmonton,CY,48835,Edmonton,1,48110394,003
4811061,Edmonton,CY,48835,Edmonton,1,48110394,004
4811061,Edmonton,CY,48835,Edmonton,1,48110394,005
4811061,Edmonton,CY,48835,Edmonton,1,48110394,006
4811061,Edmonton,CY,48835,Edmonton,1,48110395,001
4811061,Edmonton,CY,48835,Edmonton,1,48110395,002
4811061,Edmonton,CY,48835,Edmonton,1,48110395,006
4811061,Edmonton,CY,48835,Edmonton,1,48110395,008
4811061,Edmonton,CY,48835,Edmonton,1,48110395,009
4811061,Edmonton,CY,48835,Edmonton,1,48110396,001
4811061,Edmonton,CY,48835,Edmonton,1,48110397,001
4811061,Edmonton,CY,48835,Edmonton,1,48110397,002
4811061,Edmonton,CY,48835,Edmonton,1,48110397,003
4811061,Edmonton,CY,48835,Edmonton,1,48110397,004
4811061,Edmonton,CY,48835,Edmonton,1,48110397,005
4811061,Edmonton,CY,48835,Edmonton,1,48110397,006
4811061,Edmonton,CY,48835,Edmonton,1,48110398,001
4811061,Edmonton,CY,48835,Edmonton,1,48110398,002
4811061,Edmonton,CY,48835,Edmonton,1,48110398,003
4811061,Edmonton,CY,48835,Edmonton,1,48110399,001
4811061,Edmonton,CY,48835,Edmonton,1,48110399,002
4811061,Edmonton,CY,48835,Edmonton,1,48110399,005
4811061,Edmonton,CY,48835,Edmonton,1,48110400,001
4811061,Edmonton,CY,48835,Edmonton,1,48110400,002
4811061,Edmonton,CY,48835,Edmonton,1,48110400,003
4811061,Edmonton,CY,48835,Edmonton,1,48110400,004
4811061,Edmonton,CY,48835,Edmonton,1,48110401,004
4811061,Edmonton,CY,48835,Edmonton,1,48110401,005
4811061,Edmonton,CY,48835,Edmonton,1,48110401,006
4811061,Edmonton,CY,48835,Edmonton,1,48110401,007
4811061,Edmonton,CY,48835,Edmonton,1,48110402,001
4811061,Edmonton,CY,48835,Edmonton,1,48110402,002
4811061,Edmonton,CY,48835,Edmonton,1,48110402,003
4811061,Edmonton,CY,48835,Edmonton,1,48110403,002
4811061,Edmonton,CY,48835,Edmonton,1,48110403,003
4811061,Edmonton,CY,48835,Edmonton,1,48110404,002
4811061,Edmonton,CY,48835,Edmonton,1,48110404,003
4811061,Edmonton,CY,48835,Edmonton,1,48110404,004
4811061,Edmonton,CY,48835,Edmonton,1,48110404,005
4811061,Edmonton,CY,48835,Edmonton,1,48110404,006
4811061,Edmonton,CY,48835,Edmonton,1,48110405,001
4811061,Edmonton,CY,48835,Edmonton,1,48110405,002
4811061,Edmonton,CY,48835,Edmonton,1,48110406,001
4811061,Edmonton,CY,48835,Edmonton,1,48110406,003
4811061,Edmonton,CY,48835,Edmonton,1,48110406,004
4811061,Edmonton,CY,48835,Edmonton,1,48110408,001
4811061,Edmonton,CY,48835,Edmonton,1,48110408,002
4811061,Edmonton,CY,48835,Edmonton,1,48110408,003
4811061,Edmonton,CY,48835,Edmonton,1,48110408,004
4811061,Edmonton,CY,48835,Edmonton,1,48110410,001
4811061,Edmonton,CY,48835,Edmonton,1,48110410,002
4811061,Edmonton,CY,48835,Edmonton,1,48110412,001
4811061,Edmonton,CY,48835,Edmonton,1,48110412,002
4811061,Edmonton,CY,48835,Edmonton,1,48110412,003
4811061,Edmonton,CY,48835,Edmonton,1,48110415,001
4811061,Edmonton,CY,48835,Edmonton,1,48110415,002
4811061,Edmonton,CY,48835,Edmonton,1,48110415,004
4811061,Edmonton,CY,48835,Edmonton,1,48110416,002
4811061,Edmonton,CY,48835,Edmonton,1,48110416,003
4811061,Edmonton,CY,48835,Edmonton,1,48110416,004
4811061,Edmonton,CY,48835,Edmonton,1,48110417,002
4811061,Edmonton,CY,48835,Edmonton,1,48110417,003
4811061,Edmonton,CY,48835,Edmonton,1,48110417,004
4811061,Edmonton,CY,48835,Edmonton,1,48110417,005
4811061,Edmonton,CY,48835,Edmonton,1,48110418,001
4811061,Edmonton,CY,48835,Edmonton,1,48110418,002
4811061,Edmonton,CY,48835,Edmonton,1,48110418,003
4811061,Edmonton,CY,48835,Edmonton,1,48110419,005
4811061,Edmonton,CY,48835,Edmonton,1,48110420,001
4811061,Edmonton,CY,48835,Edmonton,1,48110420,002
4811061,Edmonton,CY,48835,Edmonton,1,48110420,003
4811061,Edmonton,CY,48835,Edmonton,1,48110421,001
4811061,Edmonton,CY,48835,Edmonton,1,48110422,001
4811061,Edmonton,CY,48835,Edmonton,1,48110422,002
4811061,Edmonton,CY,48835,Edmonton,1,48110422,003
4811061,Edmonton,CY,48835,Edmonton,1,48110422,004
4811061,Edmonton,CY,48835,Edmonton,1,48110422,005
4811061,Edmonton,CY,48835,Edmonton,1,48110423,001
4811061,Edmonton,CY,48835,Edmonton,1,48110423,003
4811061,Edmonton,CY,48835,Edmonton,1,48110423,004
4811061,Edmonton,CY,48835,Edmonton,1,48110423,005
4811061,Edmonton,CY,48835,Edmonton,1,48110424,001
4811061,Edmonton,CY,48835,Edmonton,1,48110424,002
4811061,Edmonton,CY,48835,Edmonton,1,48110424,003
4811061,Edmonton,CY,48835,Edmonton,1,48110425,001
4811061,Edmonton,CY,48835,Edmonton,1,48110425,002
4811061,Edmonton,CY,48835,Edmonton,1,48110426,001
4811061,Edmonton,CY,48835,Edmonton,1,48110426,002
4811061,Edmonton,CY,48835,Edmonton,1,48110438,001
4811061,Edmonton,CY,48835,Edmonton,1,48110438,002
4811061,Edmonton,CY,48835,Edmonton,1,48110441,001
4811061,Edmonton,CY,48835,Edmonton,1,48110442,001
4811061,Edmonton,CY,48835,Edmonton,1,48110442,002
4811061,Edmonton,CY,48835,Edmonton,1,48110442,003
4811061,Edmonton,CY,48835,Edmonton,1,48110442,004
4811061,Edmonton,CY,48835,Edmonton,1,48110443,001
4811061,Edmonton,CY,48835,Edmonton,1,48110443,002
4811061,Edmonton,CY,48835,Edmonton,1,48110444,003
4811061,Edmonton,CY,48835,Edmonton,1,48110444,006
4811061,Edmonton,CY,48835,Edmonton,1,48110445,002
4811061,Edmonton,CY,48835,Edmonton,1,48110445,003
4811061,Edmonton,CY,48835,Edmonton,1,48110446,001
4811061,Edmonton,CY,48835,Edmonton,1,48110446,002
4811061,Edmonton,CY,48835,Edmonton,1,48110446,003
4811061,Edmonton,CY,48835,Edmonton,1,48110446,004
4811061,Edmonton,CY,48835,Edmonton,1,48110446,005
4811061,Edmonton,CY,48835,Edmonton,1,48110447,001
4811061,Edmonton,CY,48835,Edmonton,1,48110447,002
4811061,Edmonton,CY,48835,Edmonton,1,48110447,003
4811061,Edmonton,CY,48835,Edmonton,1,48110448,001
4811061,Edmonton,CY,48835,Edmonton,1,48110448,002
4811061,Edmonton,CY,48835,Edmonton,1,48110448,003
4811061,Edmonton,CY,48835,Edmonton,1,48110448,004
4811061,Edmonton,CY,48835,Edmonton,1,48110448,005
4811061,Edmonton,CY,48835,Edmonton,1,48110449,001
4811061,Edmonton,CY,48835,Edmonton,1,48110449,002
4811061,Edmonton,CY,48835,Edmonton,1,48110451,001
4811061,Edmonton,CY,48835,Edmonton,1,48110451,002
4811061,Edmonton,CY,48835,Edmonton,1,48110451,003
4811061,Edmonton,CY,48835,Edmonton,1,48110633,001
4811061,Edmonton,CY,48835,Edmonton,1,48110633,002
4811061,Edmonton,CY,48835,Edmonton,1,48110633,003
4811061,Edmonton,CY,48835,Edmonton,1,48110633,004
4811061,Edmonton,CY,48835,Edmonton,1,48110634,001
4811061,Edmonton,CY,48835,Edmonton,1,48110635,001
4811061,Edmonton,CY,48835,Edmonton,1,48110635,002
4811061,Edmonton,CY,48835,Edmonton,1,48110635,003
4811061,Edmonton,CY,48835,Edmonton,1,48110636,001
4811061,Edmonton,CY,48835,Edmonton,1,48110636,002
4811061,Edmonton,CY,48835,Edmonton,1,48110636,003
4811061,Edmonton,CY,48835,Edmonton,1,48110637,001
4811061,Edmonton,CY,48835,Edmonton,1,48110637,002
4811061,Edmonton,CY,48835,Edmonton,1,48110637,003
4811061,Edmonton,CY,48835,Edmonton,1,48110638,001
4811061,Edmonton,CY,48835,Edmonton,1,48110638,002
4811061,Edmonton,CY,48835,Edmonton,1,48110639,002
4811061,Edmonton,CY,48835,Edmonton,1,48110639,003
4811061,Edmonton,CY,48835,Edmonton,1,48110639,004
4811061,Edmonton,CY,48835,Edmonton,1,48110639,005
4811061,Edmonton,CY,48835,Edmonton,1,48110640,002
4811061,Edmonton,CY,48835,Edmonton,1,48110640,004
4811061,Edmonton,CY,48835,Edmonton,1,48110640,006
4811061,Edmonton,CY,48835,Edmonton,1,48110640,007
