"ref_date","dguid","index","value"
2024,2451065,"Transportation",0.1811
2024,2451070,"Transportation",0.1322
2024,2451075,"Housing and transportation",0.2469
2024,2451075,"Housing",0.1037
2024,2451075,"Transportation",0.1433
2024,2451080,"Housing and transportation",0.2615
2024,2451080,"Housing",0.1136
2024,2451080,"Transportation",0.1479
2024,2451085,"Housing and transportation",0.2328
2024,2451085,"Housing",0.121
2024,2451085,"Transportation",0.1118
2024,2451090,"Housing and transportation",0.222
2024,2451090,"Housing",0.1102
2024,2451090,"Transportation",0.1118
2024,2452007,"Housing and transportation",0.2205
2024,2452007,"Housing",0.1573
2024,2452007,"Transportation",0.0632
2024,2452017,"Housing and transportation",0.2119
2024,2452017,"Housing",0.1437
2024,2452017,"Transportation",0.0682
2024,2452030,"Housing and transportation",0.1913
2024,2452030,"Housing",0.1182
2024,2452030,"Transportation",0.073
2024,2452035,"Housing and transportation",0.2424
2024,2452035,"Housing",0.1387
2024,2452035,"Transportation",0.1037
2024,2452040,"Housing and transportation",0.1851
2024,2452040,"Housing",0.1164
2024,2452040,"Transportation",0.0687
2024,2452045,"Housing and transportation",0.1747
2024,2452045,"Housing",0.1027
2024,2452045,"Transportation",0.072
2024,2452050,"Transportation",0.0665
2024,2452055,"Housing and transportation",0.2313
2024,2452055,"Housing",0.1455
2024,2452055,"Transportation",0.0858
2024,2452062,"Housing and transportation",0.1965
2024,2452062,"Housing",0.1145
2024,2452062,"Transportation",0.082
2024,2452070,"Housing and transportation",0.1761
2024,2452070,"Housing",0.1004
2024,2452070,"Transportation",0.0757
2024,2452080,"Housing and transportation",0.2575
2024,2452080,"Housing",0.1364
2024,2452080,"Transportation",0.1211
2024,2452085,"Housing and transportation",0.1975
2024,2452085,"Housing",0.1081
2024,2452085,"Transportation",0.0894
2024,2452090,"Transportation",0.09
2024,2452095,"Housing and transportation",0.2063
2024,2452095,"Housing",0.1096
2024,2452095,"Transportation",0.0967
2024,2453005,"Housing and transportation",0.1559
2024,2453005,"Housing",0.1216
2024,2453005,"Transportation",0.0343
2024,2453010,"Housing and transportation",0.1642
2024,2453010,"Housing",0.1295
2024,2453010,"Transportation",0.0348
2024,2453015,"Transportation",0.0301
2024,2453020,"Housing and transportation",0.1354
2024,2453020,"Housing",0.108
2024,2453020,"Transportation",0.0275
2024,2453025,"Housing and transportation",0.1436
2024,2453025,"Housing",0.1156
2024,2453025,"Transportation",0.028
2024,2453032,"Housing and transportation",0.155
2024,2453032,"Housing",0.1266
2024,2453032,"Transportation",0.0284
2024,2453040,"Housing and transportation",0.1648
2024,2453040,"Housing",0.1392
2024,2453040,"Transportation",0.0257
2024,2453050,"Housing and transportation",0.2081
2024,2453050,"Housing",0.1587
2024,2453050,"Transportation",0.0494
2024,2453052,"Housing and transportation",0.1637
2024,2453052,"Housing",0.1282
2024,2453052,"Transportation",0.0355
2024,2453065,"Housing and transportation",0.1365
2024,2453065,"Housing",0.1096
2024,2453065,"Transportation",0.0269
2024,2453072,"Housing and transportation",0.1454
2024,2453072,"Housing",0.1101
2024,2453072,"Transportation",0.0352
2024,2454008,"Housing and transportation",0.2439
2024,2454008,"Housing",0.13
2024,2454008,"Transportation",0.1139
2024,2454017,"Housing and transportation",0.2297
2024,2454017,"Housing",0.1193
2024,2454017,"Transportation",0.1104
2024,2454025,"Housing and transportation",0.2594
2024,2454025,"Housing",0.149
2024,2454025,"Transportation",0.1104
2024,2454030,"Housing and transportation",0.2474
2024,2454030,"Housing",0.1421
2024,2454030,"Transportation",0.1053
2024,2454035,"Housing and transportation",0.2319
2024,2454035,"Housing",0.1302
2024,2454035,"Transportation",0.1017
2024,2454048,"Housing and transportation",0.2892
2024,2454048,"Housing",0.1412
2024,2454048,"Transportation",0.1479
2024,2454060,"Housing and transportation",0.2407
2024,2454060,"Housing",0.1329
2024,2454060,"Transportation",0.1078
2024,2454065,"Housing and transportation",0.2409
2024,2454065,"Housing",0.1277
2024,2454065,"Transportation",0.1132
2024,2454072,"Housing and transportation",0.233
2024,2454072,"Housing",0.1301
2024,2454072,"Transportation",0.1029
2024,2454090,"Housing and transportation",0.2391
2024,2454090,"Housing",0.1313
2024,2454090,"Transportation",0.1078
2024,2454095,"Housing and transportation",0.2619
2024,2454095,"Housing",0.1396
2024,2454095,"Transportation",0.1223
2024,2454100,"Housing and transportation",0.2658
2024,2454100,"Housing",0.1467
2024,2454100,"Transportation",0.1191
2024,2454105,"Transportation",0.1118
2024,2454110,"Housing and transportation",0.2654
2024,2454110,"Housing",0.1522
2024,2454110,"Transportation",0.1132
2024,2454115,"Transportation",0.1199
2024,2454120,"Transportation",0.1257
2024,2454125,"Transportation",0.1312
2024,2455008,"Housing and transportation",0.2549
2024,2455008,"Housing",0.1391
2024,2455008,"Transportation",0.1158
2024,2455015,"Housing and transportation",0.2309
2024,2455015,"Housing",0.1128
2024,2455015,"Transportation",0.1181
2024,2455023,"Housing and transportation",0.273
2024,2455023,"Housing",0.1478
2024,2455023,"Transportation",0.1253
2024,2455030,"Housing and transportation",0.2598
2024,2455030,"Housing",0.1475
2024,2455030,"Transportation",0.1123
2024,2455037,"Housing and transportation",0.2551
2024,2455037,"Housing",0.14
2024,2455037,"Transportation",0.1151
2024,2455048,"Housing and transportation",0.2772
2024,2455048,"Housing",0.1591
2024,2455048,"Transportation",0.1181
2024,2455057,"Housing and transportation",0.2751
2024,2455057,"Housing",0.1563
2024,2455057,"Transportation",0.1188
2024,2455065,"Housing and transportation",0.261
2024,2455065,"Housing",0.1527
2024,2455065,"Transportation",0.1083
2024,2456005,"Housing and transportation",0.2575
2024,2456005,"Housing",0.1448
2024,2456005,"Transportation",0.1128
2024,2456010,"Transportation",0.118
2024,2456015,"Housing and transportation",0.2669
2024,2456015,"Housing",0.1489
2024,2456015,"Transportation",0.118
2024,2456023,"Housing and transportation",0.2535
2024,2456023,"Housing",0.147
2024,2456023,"Transportation",0.1065
2024,2456030,"Transportation",0.1022
2024,2456035,"Housing and transportation",0.2323
2024,2456035,"Housing",0.128
2024,2456035,"Transportation",0.1043
2024,2456042,"Housing and transportation",0.2465
2024,2456042,"Housing",0.1378
2024,2456042,"Transportation",0.1088
2024,2456050,"Transportation",0.0989
2024,2456055,"Housing and transportation",0.2401
2024,2456055,"Housing",0.1549
2024,2456055,"Transportation",0.0852
2024,2456060,"Housing and transportation",0.2243
2024,2456060,"Housing",0.1308
2024,2456060,"Transportation",0.0935
2024,2456065,"Housing and transportation",0.2262
2024,2456065,"Housing",0.136
2024,2456065,"Transportation",0.0902
2024,2456083,"Housing and transportation",0.2501
2024,2456083,"Housing",0.1472
2024,2456083,"Transportation",0.1029
2024,2456097,"Housing and transportation",0.2083
2024,2456097,"Housing",0.1285
2024,2456097,"Transportation",0.0799
2024,2456105,"Housing and transportation",0.2446
2024,2456105,"Housing",0.1476
2024,2456105,"Transportation",0.0971
2024,2457005,"Housing and transportation",0.2204
2024,2457005,"Housing",0.1449
2024,2457005,"Transportation",0.0755
2024,2457010,"Housing and transportation",0.2169
2024,2457010,"Housing",0.1544
2024,2457010,"Transportation",0.0625
2024,2457020,"Housing and transportation",0.2139
2024,2457020,"Housing",0.1426
2024,2457020,"Transportation",0.0712
2024,2457025,"Housing and transportation",0.246
2024,2457025,"Housing",0.1574
2024,2457025,"Transportation",0.0886
2024,2457030,"Housing and transportation",0.2207
2024,2457030,"Housing",0.1474
2024,2457030,"Transportation",0.0733
2024,2457033,"Housing and transportation",0.2385
2024,2457033,"Housing",0.1432
2024,2457033,"Transportation",0.0953
2024,2457035,"Housing and transportation",0.2071
2024,2457035,"Housing",0.1338
2024,2457035,"Transportation",0.0733
2024,2457040,"Housing and transportation",0.2349
2024,2457040,"Housing",0.1502
2024,2457040,"Transportation",0.0847
2024,2457045,"Housing and transportation",0.2339
2024,2457045,"Housing",0.167
2024,2457045,"Transportation",0.0669
2024,2457050,"Housing and transportation",0.2295
2024,2457050,"Housing",0.1575
2024,2457050,"Transportation",0.0719
2024,2457057,"Transportation",0.0847
2024,2457068,"Housing and transportation",0.2217
2024,2457068,"Housing",0.1258
2024,2457068,"Transportation",0.0959
2024,2457075,"Transportation",0.0897
2024,2458007,"Housing and transportation",0.2881
2024,2458007,"Housing",0.1617
2024,2458007,"Transportation",0.1264
2024,2458012,"Housing and transportation",0.2592
2024,2458012,"Housing",0.1386
2024,2458012,"Transportation",0.1206
2024,2458033,"Housing and transportation",0.2181
2024,2458033,"Housing",0.1216
2024,2458033,"Transportation",0.0965
2024,2458037,"Housing and transportation",0.2137
2024,2458037,"Housing",0.1221
2024,2458037,"Transportation",0.0915
2024,2458227,"Housing and transportation",0.3019
2024,2458227,"Housing",0.1534
2024,2458227,"Transportation",0.1485
2024,2459010,"Housing and transportation",0.22
2024,2459010,"Housing",0.1354
2024,2459010,"Transportation",0.0846
2024,2459015,"Housing and transportation",0.2645
2024,2459015,"Housing",0.1661
2024,2459015,"Transportation",0.0984
2024,2459020,"Housing and transportation",0.2196
2024,2459020,"Housing",0.1317
2024,2459020,"Transportation",0.0879
2024,2459025,"Housing and transportation",0.2385
2024,2459025,"Housing",0.1379
2024,2459025,"Transportation",0.1006
2024,2459030,"Transportation",0.0974
2024,2459035,"Housing and transportation",0.2585
2024,2459035,"Housing",0.148
2024,2459035,"Transportation",0.1104
2024,2460005,"Housing and transportation",0.3287
2024,2460005,"Housing",0.1477
2024,2460005,"Transportation",0.181
2024,2460013,"Housing and transportation",0.2815
2024,2460013,"Housing",0.1503
2024,2460013,"Transportation",0.1313
2024,2460020,"Housing and transportation",0.2846
2024,2460020,"Housing",0.1407
2024,2460020,"Transportation",0.1439
2024,2460028,"Housing and transportation",0.2934
2024,2460028,"Housing",0.1561
2024,2460028,"Transportation",0.1373
2024,2460037,"Housing and transportation",0.3008
2024,2460037,"Housing",0.1496
2024,2460037,"Transportation",0.1512
2024,2461005,"Housing and transportation",0.2523
2024,2461005,"Housing",0.1452
2024,2461005,"Transportation",0.1071
2024,2461013,"Housing and transportation",0.2686
2024,2461013,"Housing",0.1361
2024,2461013,"Transportation",0.1325
2024,2461020,"Transportation",0.1288
2024,2461025,"Housing and transportation",0.3253
2024,2461025,"Housing",0.1509
2024,2461025,"Transportation",0.1744
2024,2461027,"Housing and transportation",0.2495
2024,2461027,"Housing",0.1299
2024,2461027,"Transportation",0.1196
2024,2461030,"Housing and transportation",0.2686
2024,2461030,"Housing",0.1379
2024,2461030,"Transportation",0.1306
2024,2461035,"Housing and transportation",0.3051
2024,2461035,"Housing",0.1527
2024,2461035,"Transportation",0.1525
2024,2461040,"Housing and transportation",0.2559
2024,2461040,"Housing",0.1379
2024,2461040,"Transportation",0.1181
2024,2461045,"Housing and transportation",0.2703
2024,2461045,"Housing",0.1415
2024,2461045,"Transportation",0.1288
2024,2461050,"Housing and transportation",0.2612
2024,2461050,"Housing",0.1376
2024,2461050,"Transportation",0.1236
2024,2462007,"Housing and transportation",0.2784
2024,2462007,"Housing",0.1389
2024,2462007,"Transportation",0.1395
2024,2462015,"Housing and transportation",0.2649
2024,2462015,"Housing",0.1183
2024,2462015,"Transportation",0.1466
2024,2462020,"Housing and transportation",0.2866
2024,2462020,"Housing",0.1418
2024,2462020,"Transportation",0.1448
2024,2462025,"Housing and transportation",0.2932
2024,2462025,"Housing",0.1417
2024,2462025,"Transportation",0.1515
2024,2462030,"Housing and transportation",0.2651
2024,2462030,"Housing",0.1336
2024,2462030,"Transportation",0.1315
2024,2462037,"Housing and transportation",0.2987
2024,2462037,"Housing",0.1502
2024,2462037,"Transportation",0.1485
2024,2462047,"Housing and transportation",0.3049
2024,2462047,"Housing",0.145
2024,2462047,"Transportation",0.1599
2024,2462053,"Transportation",0.1599
2024,2462055,"Transportation",0.1566
2024,2462060,"Housing and transportation",0.2525
2024,2462060,"Housing",0.1171
2024,2462060,"Transportation",0.1354
2024,2462065,"Housing and transportation",0.2964
2024,2462065,"Housing",0.1343
2024,2462065,"Transportation",0.1621
2024,2462070,"Housing and transportation",0.3214
2024,2462070,"Housing",0.1604
2024,2462070,"Transportation",0.161
2024,2462075,"Housing and transportation",0.2668
2024,2462075,"Housing",0.1102
2024,2462075,"Transportation",0.1566
2024,2462080,"Housing and transportation",0.2711
2024,2462080,"Housing",0.0941
2024,2462080,"Transportation",0.1771
2024,2462085,"Housing and transportation",0.2638
2024,2462085,"Housing",0.1061
2024,2462085,"Transportation",0.1577
2024,2462802,"Transportation",0.1035
2024,2463005,"Housing and transportation",0.2631
2024,2463005,"Housing",0.1343
2024,2463005,"Transportation",0.1288
2024,2463013,"Housing and transportation",0.2745
2024,2463013,"Housing",0.143
2024,2463013,"Transportation",0.1315
2024,2463023,"Housing and transportation",0.2442
2024,2463023,"Housing",0.1346
2024,2463023,"Transportation",0.1096
2024,2463030,"Housing and transportation",0.2789
2024,2463030,"Housing",0.1445
2024,2463030,"Transportation",0.1344
2024,2463035,"Housing and transportation",0.2534
2024,2463035,"Housing",0.1411
2024,2463035,"Transportation",0.1123
2024,2463040,"Transportation",0.1109
2024,2463048,"Housing and transportation",0.2771
2024,2463048,"Housing",0.1598
2024,2463048,"Transportation",0.1173
2024,2463055,"Housing and transportation",0.3102
2024,2463055,"Housing",0.1557
2024,2463055,"Transportation",0.1545
2024,2463060,"Housing and transportation",0.2802
2024,2463060,"Housing",0.1558
2024,2463060,"Transportation",0.1244
2024,2463065,"Housing and transportation",0.2518
2024,2463065,"Housing",0.1344
2024,2463065,"Transportation",0.1173
2024,2464008,"Housing and transportation",0.2604
2024,2464008,"Housing",0.155
2024,2464008,"Transportation",0.1054
2024,2464015,"Housing and transportation",0.2654
2024,2464015,"Housing",0.1578
2024,2464015,"Transportation",0.1076
2024,2465005,"Housing and transportation",0.2733
2024,2465005,"Housing",0.157
2024,2465005,"Transportation",0.1163
2024,2466007,"Housing and transportation",0.2672
2024,2466007,"Housing",0.156
2024,2466007,"Transportation",0.1112
2024,2466023,"Housing and transportation",0.2738
2024,2466023,"Housing",0.161
2024,2466023,"Transportation",0.1128
2024,2466032,"Housing and transportation",0.2334
2024,2466032,"Housing",0.1721
2024,2466032,"Transportation",0.0613
2024,2466047,"Housing and transportation",0.2041
2024,2466047,"Housing",0.1476
2024,2466047,"Transportation",0.0565
2024,2466058,"Housing and transportation",0.2832
2024,2466058,"Housing",0.1843
2024,2466058,"Transportation",0.0989
2024,2466062,"Housing and transportation",0.2087
2024,2466062,"Housing",0.1609
2024,2466062,"Transportation",0.0478
2024,2466072,"Housing and transportation",0.19
2024,2466072,"Housing",0.1317
2024,2466072,"Transportation",0.0583
2024,2466087,"Housing and transportation",0.2396
2024,2466087,"Housing",0.1471
2024,2466087,"Transportation",0.0925
2024,2466097,"Housing and transportation",0.2401
2024,2466097,"Housing",0.1621
2024,2466097,"Transportation",0.078
2024,2466102,"Housing and transportation",0.1881
2024,2466102,"Housing",0.1321
2024,2466102,"Transportation",0.056
2024,2466107,"Housing and transportation",0.1837
2024,2466107,"Housing",0.1317
2024,2466107,"Transportation",0.052
2024,2466112,"Housing and transportation",0.1578
2024,2466112,"Housing",0.1083
2024,2466112,"Transportation",0.0495
2024,2466117,"Housing and transportation",0.2308
2024,2466117,"Housing",0.1423
2024,2466117,"Transportation",0.0885
2024,2466127,"Housing and transportation",0.1535
2024,2466127,"Housing",0.1047
2024,2466127,"Transportation",0.0488
2024,2466142,"Housing and transportation",0.2287
