"year","geo","dguid","stir","chn","total","o","om","onm","r","rs","rns","other"
2021,"Marengo","4713014","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Marengo","4713014","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Antelope Park No. 322","4713016","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Antelope Park No. 322","4713016","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Antelope Park No. 322","4713016","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Antelope Park No. 322","4713016","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Antelope Park No. 322","4713016","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Antelope Park No. 322","4713016","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Prairiedale No. 321","4713019","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Prairiedale No. 321","4713019","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Prairiedale No. 321","4713019","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Prairiedale No. 321","4713019","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Prairiedale No. 321","4713019","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Prairiedale No. 321","4713019","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Major","4713021","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Major","4713021","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Major","4713021","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Major","4713021","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Major","4713021","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Major","4713021","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Smiley","4713022","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Smiley","4713022","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Smiley","4713022","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Smiley","4713022","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Smiley","4713022","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Smiley","4713022","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Oakdale No. 320","4713024","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Oakdale No. 320","4713024","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Oakdale No. 320","4713024","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Oakdale No. 320","4713024","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Oakdale No. 320","4713024","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Oakdale No. 320","4713024","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Coleville","4713026","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Coleville","4713026","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Coleville","4713026","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Coleville","4713026","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Coleville","4713026","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Coleville","4713026","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Winslow No. 319","4713028","Total","Total",60,50,0,30,0,0,0,0
2021,"Winslow No. 319","4713028","Total","Household examined for core housing need",50,40,0,30,0,0,0,0
2021,"Winslow No. 319","4713028","Total","In core need",0,0,0,0,0,0,0,0
2021,"Winslow No. 319","4713028","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Winslow No. 319","4713028","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Winslow No. 319","4713028","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Dodsland","4713029","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Dodsland","4713029","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Dodsland","4713029","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Dodsland","4713029","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Dodsland","4713029","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Dodsland","4713029","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Plenty","4713031","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Plenty","4713031","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Plenty","4713031","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Plenty","4713031","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Plenty","4713031","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Plenty","4713031","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Grandview No. 349","4713032","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Grandview No. 349","4713032","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Grandview No. 349","4713032","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Grandview No. 349","4713032","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Grandview No. 349","4713032","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Grandview No. 349","4713032","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mariposa No. 350","4713038","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mariposa No. 350","4713038","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mariposa No. 350","4713038","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mariposa No. 350","4713038","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mariposa No. 350","4713038","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mariposa No. 350","4713038","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tramping Lake","4713039","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tramping Lake","4713039","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tramping Lake","4713039","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tramping Lake","4713039","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tramping Lake","4713039","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tramping Lake","4713039","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Progress No. 351","4713041","Total","Total",55,50,20,30,0,0,0,0
2021,"Progress No. 351","4713041","Total","Household examined for core housing need",55,50,20,30,0,0,0,0
2021,"Progress No. 351","4713041","Total","In core need",0,0,0,0,0,0,0,0
2021,"Progress No. 351","4713041","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Progress No. 351","4713041","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Progress No. 351","4713041","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Kerrobert","4713042","Total","Total",405,325,160,165,80,20,60,0
2021,"Kerrobert","4713042","Total","Household examined for core housing need",405,325,160,165,80,20,60,0
2021,"Kerrobert","4713042","Total","In core need",85,60,30,25,25,0,15,0
2021,"Kerrobert","4713042","50% or more","Total",20,0,0,0,0,0,0,0
2021,"Kerrobert","4713042","50% or more","Household examined for core housing need",20,0,0,0,0,0,0,0
2021,"Kerrobert","4713042","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Luseland","4713044","Total","Total",290,245,75,170,40,20,20,0
2021,"Luseland","4713044","Total","Household examined for core housing need",280,235,70,170,40,20,20,0
2021,"Luseland","4713044","Total","In core need",20,0,0,0,0,0,0,0
2021,"Luseland","4713044","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Luseland","4713044","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Luseland","4713044","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Heart's Hill No. 352","4713046","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Heart's Hill No. 352","4713046","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Heart's Hill No. 352","4713046","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Heart's Hill No. 352","4713046","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Heart's Hill No. 352","4713046","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Heart's Hill No. 352","4713046","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Eye Hill No. 382","4713049","Total","Total",155,135,50,85,20,0,20,0
2021,"Eye Hill No. 382","4713049","Total","Household examined for core housing need",155,130,50,85,20,0,20,0
2021,"Eye Hill No. 382","4713049","Total","In core need",0,0,0,0,0,0,0,0
2021,"Eye Hill No. 382","4713049","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Eye Hill No. 382","4713049","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Eye Hill No. 382","4713049","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Macklin","4713051","Total","Total",500,400,200,200,100,0,90,0
2021,"Macklin","4713051","Total","Household examined for core housing need",500,400,200,200,100,0,90,0
2021,"Macklin","4713051","Total","In core need",50,25,0,0,25,0,25,0
2021,"Macklin","4713051","50% or more","Total",15,0,0,0,0,0,0,0
2021,"Macklin","4713051","50% or more","Household examined for core housing need",15,0,0,0,0,0,0,0
2021,"Macklin","4713051","50% or more","In core need",15,0,0,0,0,0,0,0
2021,"Primate","4713053","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Primate","4713053","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Primate","4713053","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Primate","4713053","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Primate","4713053","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Primate","4713053","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Denzil","4713054","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Denzil","4713054","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Denzil","4713054","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Denzil","4713054","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Denzil","4713054","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Denzil","4713054","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Grass Lake No. 381","4713056","Total","Total",80,70,35,40,0,0,0,0
2021,"Grass Lake No. 381","4713056","Total","Household examined for core housing need",70,60,20,40,0,0,0,0
2021,"Grass Lake No. 381","4713056","Total","In core need",0,0,0,0,0,0,0,0
2021,"Grass Lake No. 381","4713056","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Grass Lake No. 381","4713056","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Grass Lake No. 381","4713056","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Tramping Lake No. 380","4713059","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tramping Lake No. 380","4713059","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tramping Lake No. 380","4713059","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tramping Lake No. 380","4713059","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tramping Lake No. 380","4713059","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Tramping Lake No. 380","4713059","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Scott","4713062","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Scott","4713062","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Scott","4713062","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Scott","4713062","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Scott","4713062","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Scott","4713062","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Reford No. 379","4713064","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Reford No. 379","4713064","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Reford No. 379","4713064","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Reford No. 379","4713064","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Reford No. 379","4713064","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Reford No. 379","4713064","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Landis","4713067","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Landis","4713067","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Landis","4713067","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Landis","4713067","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Landis","4713067","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Landis","4713067","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Buffalo No. 409","4713068","Total","Total",85,75,35,45,0,0,0,0
2021,"Buffalo No. 409","4713068","Total","Household examined for core housing need",85,75,35,45,0,0,0,0
2021,"Buffalo No. 409","4713068","Total","In core need",0,0,0,0,0,0,0,0
2021,"Buffalo No. 409","4713068","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Buffalo No. 409","4713068","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Buffalo No. 409","4713068","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Wilkie","4713069","Total","Total",510,435,205,230,75,25,50,0
2021,"Wilkie","4713069","Total","Household examined for core housing need",500,425,190,230,75,25,50,0
2021,"Wilkie","4713069","Total","In core need",55,35,0,25,20,0,0,0
2021,"Wilkie","4713069","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Wilkie","4713069","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Wilkie","4713069","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Round Valley No. 410","4713072","Total","Total",90,75,55,20,0,0,0,0
2021,"Round Valley No. 410","4713072","Total","Household examined for core housing need",80,75,55,20,0,0,0,0
2021,"Round Valley No. 410","4713072","Total","In core need",0,0,0,0,0,0,0,0
2021,"Round Valley No. 410","4713072","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Round Valley No. 410","4713072","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Round Valley No. 410","4713072","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Unity","4713074","Total","Total",1045,825,475,355,215,65,155,0
2021,"Unity","4713074","Total","Household examined for core housing need",1010,810,460,345,200,60,145,0
2021,"Unity","4713074","Total","In core need",15,0,0,0,0,0,0,0
2021,"Unity","4713074","50% or more","Total",65,35,25,0,25,0,15,0
2021,"Unity","4713074","50% or more","Household examined for core housing need",30,20,15,0,0,0,0,0
2021,"Unity","4713074","50% or more","In core need",10,0,0,0,0,0,0,0
2021,"Senlac No. 411","4713076","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Senlac No. 411","4713076","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Senlac No. 411","4713076","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Senlac No. 411","4713076","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Senlac No. 411","4713076","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Senlac No. 411","4713076","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Senlac","4713078","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Senlac","4713078","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Senlac","4713078","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Senlac","4713078","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Senlac","4713078","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Senlac","4713078","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Manitou Lake No. 442","4713079","Total","Total",140,115,55,55,25,0,25,0
2021,"Manitou Lake No. 442","4713079","Total","Household examined for core housing need",140,115,55,55,25,0,25,0
2021,"Manitou Lake No. 442","4713079","Total","In core need",20,15,0,0,0,0,0,0
2021,"Manitou Lake No. 442","4713079","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Manitou Lake No. 442","4713079","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Manitou Lake No. 442","4713079","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Marsden","4713091","Total","Total",120,75,55,25,45,0,45,0
2021,"Marsden","4713091","Total","Household examined for core housing need",115,75,55,25,40,0,40,0
2021,"Marsden","4713091","Total","In core need",15,0,0,0,0,0,0,0
2021,"Marsden","4713091","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Marsden","4713091","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Marsden","4713091","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Hillsdale No. 440","4713092","Total","Total",90,75,25,45,0,0,0,0
2021,"Hillsdale No. 440","4713092","Total","Household examined for core housing need",85,75,25,45,0,0,0,0
2021,"Hillsdale No. 440","4713092","Total","In core need",30,20,0,0,0,0,0,0
2021,"Hillsdale No. 440","4713092","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Hillsdale No. 440","4713092","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Hillsdale No. 440","4713092","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Neilburg","4713094","Total","Total",155,110,55,60,40,0,40,0
2021,"Neilburg","4713094","Total","Household examined for core housing need",150,110,55,60,40,0,40,0
2021,"Neilburg","4713094","Total","In core need",55,30,20,0,25,0,25,0
2021,"Neilburg","4713094","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Neilburg","4713094","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Neilburg","4713094","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Cut Knife No. 439","4713096","Total","Total",100,85,20,65,0,0,0,0
2021,"Cut Knife No. 439","4713096","Total","Household examined for core housing need",95,80,15,65,0,0,0,0
2021,"Cut Knife No. 439","4713096","Total","In core need",0,0,0,0,0,0,0,0
2021,"Cut Knife No. 439","4713096","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Cut Knife No. 439","4713096","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Cut Knife No. 439","4713096","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Cut Knife","4713098","Total","Total",225,165,90,75,60,0,50,0
2021,"Cut Knife","4713098","Total","Household examined for core housing need",220,165,90,75,55,0,50,0
2021,"Cut Knife","4713098","Total","In core need",60,45,20,25,20,0,20,0
2021,"Cut Knife","4713098","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Cut Knife","4713098","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
