"CSDUID","CDUID","PRUID","fwi","dc","fwi_cd_mean","fwi_pr_mean","dc_cd_mean","dc_pr_mean","fwi_ratio_cd","fwi_ratio_pr","fwi_ratio_national","fwi_diff_cd","fwi_diff_pr","fwi_diff_national","fwi_pctile_national","dc_ratio_cd","dc_ratio_pr","dc_ratio_national","dc_diff_cd","dc_diff_pr","dc_diff_national","dc_pctile_national"
"1001396","1001","10",3.58788528442383,180.073190307617,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.146,1.286,0.583,0.46,0.8,-2.57,7.7,1.095,1.127,0.563,15.58,20.32,-139.98,10.4
"1001551","1001","10",5.56387090682983,192.609680175781,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.777,1.995,0.904,2.43,2.77,-0.59,27.5,1.171,1.206,0.602,28.11,32.86,-127.44,16.8
"1001469","1001","10",4.22387102672032,184.242856706892,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.349,1.514,0.686,1.09,1.43,-1.93,13,1.12,1.153,0.576,19.75,24.49,-135.81,12.1
"1001472","1001","10",3.75082437197367,180.328154387297,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.198,1.345,0.609,0.62,0.96,-2.41,9.2,1.096,1.129,0.563,15.83,20.58,-139.73,10.5
"1002017","1002","10",3.44496636092663,143.703024864197,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,1.439,1.235,0.559,1.05,0.66,-2.71,6.7,0.993,0.9,0.449,-0.94,-16.05,-176.35,1.3
"1002019","1002","10",2.82483863830566,135.260213216146,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,1.18,1.013,0.459,0.43,0.04,-3.33,3.8,0.935,0.847,0.423,-9.39,-24.49,-184.79,0.5
"1004033","1004","10",2.59949384795295,148.009797837999,2.35198340836106,2.78939384473745,142.525832386543,159.752544477437,1.105,0.932,0.422,0.25,-0.19,-3.56,2.7,1.038,0.926,0.462,5.48,-11.74,-172.04,2
"1002016","1002","10",2.79906396201399,136.259387407147,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,1.169,1.003,0.455,0.4,0.01,-3.36,3.6,0.942,0.853,0.426,-8.39,-23.49,-183.79,0.6
"1001490","1001","10",6.27827060222626,191.614157358805,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,2.006,2.251,1.02,3.15,3.49,0.12,36.8,1.165,1.199,0.599,27.12,31.86,-128.44,16.1
"1002048","1002","10",2.66674445937662,166.393086152918,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,1.114,0.956,0.433,0.27,-0.12,-3.49,3,1.15,1.042,0.52,21.75,6.64,-153.66,6
"1001328","1001","10",4.01212892532349,183.269247436523,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.282,1.438,0.652,0.88,1.22,-2.15,11.6,1.114,1.147,0.573,18.77,23.52,-136.78,11.7
"1001293","1001","10",2.95170132848952,166.969988335503,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,0.943,1.058,0.479,-0.18,0.16,-3.21,4.3,1.015,1.045,0.522,2.47,7.22,-153.08,6.2
"1001461","1001","10",3.73451610973903,180.248079572405,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.193,1.339,0.606,0.6,0.95,-2.42,9,1.096,1.128,0.563,15.75,20.5,-139.81,10.5
"1002012","1002","10",2.7573548078537,134.697257995605,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,1.152,0.989,0.448,0.36,-0.03,-3.4,3.3,0.931,0.843,0.421,-9.95,-25.06,-185.36,0.4
"1002055","1002","10",2.00543004274368,143.474731445312,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,0.838,0.719,0.326,-0.39,-0.78,-4.15,1.1,0.992,0.898,0.448,-1.17,-16.28,-176.58,1.3
"1002034","1002","10",2.09284937381744,140.495697021484,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,0.874,0.75,0.34,-0.3,-0.7,-4.06,1.4,0.971,0.879,0.439,-4.15,-19.26,-179.56,0.8
"1004006","1004","10",1.75892788554941,135.447565323966,2.35198340836106,2.78939384473745,142.525832386543,159.752544477437,0.748,0.631,0.286,-0.59,-1.03,-4.4,0.6,0.95,0.848,0.423,-7.08,-24.3,-184.61,0.5
"1003032","1003","10",2.07483872771263,142.087364196777,1.76439093853891,2.78939384473745,136.635926031346,159.752544477437,1.176,0.744,0.337,0.31,-0.71,-4.08,1.3,1.04,0.889,0.444,5.45,-17.67,-177.97,1
"1002008","1002","10",2.6291572025844,130.766050066267,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,1.098,0.943,0.427,0.24,-0.16,-3.53,2.8,0.904,0.819,0.409,-13.88,-28.99,-189.29,0.2
"1002015","1002","10",2.78010749816895,134.830642700195,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,1.161,0.997,0.451,0.39,-0.01,-3.38,3.5,0.932,0.844,0.421,-9.81,-24.92,-185.22,0.5
"1003042","1003","10",1.21362351566553,132.531226196289,1.76439093853891,2.78939384473745,136.635926031346,159.752544477437,0.688,0.435,0.197,-0.55,-1.58,-4.94,0.1,0.97,0.83,0.414,-4.1,-27.22,-187.52,0.3
"1002039","1002","10",2.27102154493332,147.09300994873,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,0.949,0.814,0.369,-0.12,-0.52,-3.89,1.7,1.017,0.921,0.46,2.45,-12.66,-172.96,1.8
"1001325","1001","10",3.61233864724636,180.189851760864,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.154,1.295,0.587,0.48,0.82,-2.55,8,1.095,1.128,0.563,15.69,20.44,-139.86,10.5
"1001375","1001","10",NA,NA,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001335","1001","10",4.29937011854989,184.273271833147,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.374,1.541,0.698,1.17,1.51,-1.86,13.7,1.12,1.153,0.576,19.78,24.52,-135.78,12.2
"1003003","1003","10",2.37324118614197,138.633871895926,1.76439093853891,2.78939384473745,136.635926031346,159.752544477437,1.345,0.851,0.385,0.61,-0.42,-3.78,1.9,1.015,0.868,0.433,2,-21.12,-181.42,0.7
"1001339","1001","10",3.83273622330199,179.052803201878,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.224,1.374,0.622,0.7,1.04,-2.32,10.1,1.088,1.121,0.559,14.56,19.3,-141,9.8
"1001352","1001","10",3.7226574420929,179.952996390206,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.189,1.335,0.605,0.59,0.93,-2.43,8.9,1.094,1.126,0.562,15.46,20.2,-140.1,10.4
"1002005","1002","10",2.98255679342482,140.8353644477,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,1.246,1.069,0.484,0.59,0.19,-3.17,4.5,0.974,0.882,0.44,-3.81,-18.92,-179.22,0.9
"1003011","1003","10",2.05468821525574,133.222796630859,1.76439093853891,2.78939384473745,136.635926031346,159.752544477437,1.165,0.737,0.334,0.29,-0.73,-4.1,1.3,0.975,0.834,0.416,-3.41,-26.53,-186.83,0.3
"1001357","1001","10",3.62821906805038,180.83420753479,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.159,1.301,0.589,0.5,0.84,-2.53,8.2,1.099,1.132,0.565,16.34,21.08,-139.22,10.8
"1001365","1001","10",3.83402156829834,182.5,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.225,1.374,0.623,0.7,1.04,-2.32,10.1,1.109,1.142,0.57,18,22.75,-137.55,11.4
"1001361","1001","10",NA,NA,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001374","1001","10",3.86117084821065,181.488232930501,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.234,1.384,0.627,0.73,1.07,-2.3,10.4,1.103,1.136,0.567,16.99,21.74,-138.57,11.1
"1003001","1003","10",2.29948052459293,153.750303344727,1.76439093853891,2.78939384473745,136.635926031346,159.752544477437,1.303,0.824,0.373,0.54,-0.49,-3.86,1.8,1.125,0.962,0.48,17.11,-6,-166.3,2.8
"1001385","1001","10",4.64021492004395,187.821502685547,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.482,1.664,0.754,1.51,1.85,-1.52,16.7,1.142,1.176,0.587,23.33,28.07,-132.23,14
"1004019","1004","10",3.82445456764915,143.135484175249,2.35198340836106,2.78939384473745,142.525832386543,159.752544477437,1.626,1.371,0.621,1.47,1.04,-2.33,10.1,1.004,0.896,0.447,0.61,-16.62,-176.92,1.2
"1004020","1004","10",3.74336117506027,143.466934204102,2.35198340836106,2.78939384473745,142.525832386543,159.752544477437,1.592,1.342,0.608,1.39,0.95,-2.41,9.1,1.007,0.898,0.448,0.94,-16.29,-176.59,1.3
"1005012","1005","10",5.55204299780039,191.469727736253,3.81893740837083,2.78939384473745,174.283438281691,159.752544477437,1.454,1.99,0.902,1.73,2.76,-0.61,27.3,1.099,1.199,0.598,17.19,31.72,-128.58,15.9
"1005017","1005","10",6.08924722671509,199.627952575684,3.81893740837083,2.78939384473745,174.283438281691,159.752544477437,1.594,2.183,0.989,2.27,3.3,-0.07,34.6,1.145,1.25,0.624,25.34,39.88,-120.43,20.9
"1005018","1005","10",5.17236170598439,192.437824794224,3.81893740837083,2.78939384473745,174.283438281691,159.752544477437,1.354,1.854,0.84,1.35,2.38,-0.99,22.1,1.104,1.205,0.601,18.15,32.69,-127.62,16.7
"1005019","1005","10",4.31505774486633,177.702447582427,3.81893740837083,2.78939384473745,174.283438281691,159.752544477437,1.13,1.547,0.701,0.5,1.53,-1.84,13.8,1.02,1.112,0.555,3.42,17.95,-142.35,9.3
"1001494","1001","10",6.01564526557922,191.259674072266,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.922,2.157,0.977,2.89,3.23,-0.14,33.7,1.163,1.197,0.598,26.76,31.51,-128.79,15.8
"1001517","1001","10",5.45672047138214,189.803853352865,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.743,1.956,0.886,2.33,2.67,-0.7,26,1.154,1.188,0.593,25.31,30.05,-130.25,15
"1001504","1001","10",5.70195564627647,181.242875099182,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.822,2.044,0.926,2.57,2.91,-0.46,29.6,1.102,1.135,0.566,16.75,21.49,-138.81,11
"1001507","1001","10",5.49247312545776,177.730463663737,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.755,1.969,0.892,2.36,2.7,-0.67,26.4,1.08,1.113,0.555,13.23,17.98,-142.32,9.3
"1003006","1003","10",2.07222135474042,136.72798268388,1.76439093853891,2.78939384473745,136.635926031346,159.752544477437,1.174,0.743,0.337,0.31,-0.72,-4.09,1.3,1.001,0.856,0.427,0.09,-23.02,-183.33,0.6
"1003024","1003","10",1.28472517472406,115.692331964077,1.76439093853891,2.78939384473745,136.635926031346,159.752544477437,0.728,0.461,0.209,-0.48,-1.5,-4.87,0.1,0.847,0.724,0.361,-20.94,-44.06,-204.36,0
"1001509","1001","10",5.77643619264875,175.139936174665,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.845,2.071,0.938,2.65,2.99,-0.38,30.7,1.065,1.096,0.547,10.64,15.39,-144.91,8.7
"1001511","1001","10",6.333655834198,176.988708496094,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,2.023,2.271,1.029,3.2,3.54,0.18,37.4,1.076,1.108,0.553,12.49,17.24,-143.07,9.2
"1002044","1002","10",2.05126563545133,151.820729615258,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,0.857,0.735,0.333,-0.34,-0.74,-4.11,1.3,1.05,0.95,0.474,7.18,-7.93,-168.23,2.5
"1001512","1001","10",5.17932796478271,177.742744445801,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.655,1.857,0.841,2.05,2.39,-0.98,22.2,1.081,1.113,0.555,13.25,17.99,-142.31,9.4
"1001519","1001","10",5.18933853236112,187.583903688373,3.13019161614513,2.78939384473745,164.495798042864,159.752544477437,1.658,1.86,0.843,2.06,2.4,-0.97,22.3,1.14,1.174,0.586,23.09,27.83,-132.47,13.8
"1003005","1003","10",2.91139781475067,151.822578430176,1.76439093853891,2.78939384473745,136.635926031346,159.752544477437,1.65,1.044,0.473,1.15,0.12,-3.25,4.1,1.111,0.95,0.474,15.19,-7.93,-168.23,2.5
"1004042","1004","10",3.91253333091736,148.557632446289,2.35198340836106,2.78939384473745,142.525832386543,159.752544477437,1.664,1.403,0.635,1.56,1.12,-2.25,10.8,1.042,0.93,0.464,6.03,-11.19,-171.5,2.1
"1004016","1004","10",3.17557669218692,149.066810394799,2.35198340836106,2.78939384473745,142.525832386543,159.752544477437,1.35,1.138,0.516,0.82,0.39,-2.98,5.5,1.046,0.933,0.466,6.54,-10.69,-170.99,2.1
"1003008","1003","10",2.38505379358927,135.369893391927,1.76439093853891,2.78939384473745,136.635926031346,159.752544477437,1.352,0.855,0.387,0.62,-0.4,-3.77,2,0.991,0.847,0.423,-1.27,-24.38,-184.68,0.5
"1003009","1003","10",2.08344797161985,142.328720975513,1.76439093853891,2.78939384473745,136.635926031346,159.752544477437,1.181,0.747,0.338,0.32,-0.71,-4.07,1.4,1.042,0.891,0.445,5.69,-17.42,-177.73,1
"1002024","1002","10",2.92236560583115,141.683402061462,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,1.221,1.048,0.475,0.53,0.13,-3.24,4.1,0.98,0.887,0.443,-2.96,-18.07,-178.37,0.9
"1003010","1003","10",1.90419346094131,130.982795715332,1.76439093853891,2.78939384473745,136.635926031346,159.752544477437,1.079,0.683,0.309,0.14,-0.89,-4.25,0.9,0.959,0.82,0.409,-5.65,-28.77,-189.07,0.2
"1003018","1003","10",2.67741940915585,154.031320571899,1.76439093853891,2.78939384473745,136.635926031346,159.752544477437,1.517,0.96,0.435,0.91,-0.11,-3.48,3,1.127,0.964,0.481,17.4,-5.72,-166.02,2.8
"1003026","1003","10",NA,NA,1.76439093853891,2.78939384473745,136.635926031346,159.752544477437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002027","1002","10",2.58032250404358,147.132255554199,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,1.078,0.925,0.419,0.19,-0.21,-3.58,2.6,1.017,0.921,0.46,2.49,-12.62,-172.92,1.8
"1003031","1003","10",1.46483987366032,139.48851169684,1.76439093853891,2.78939384473745,136.635926031346,159.752544477437,0.83,0.525,0.238,-0.3,-1.32,-4.69,0.2,1.021,0.873,0.436,2.85,-20.26,-180.57,0.8
"1005009","1005","10",7.17901328030755,180.602529189166,3.81893740837083,2.78939384473745,174.283438281691,159.752544477437,1.88,2.574,1.166,3.36,4.39,1.02,46.6,1.036,1.131,0.564,6.32,20.85,-139.45,10.7
"1007013","1007","10",3.60576513180366,176.714598435622,4.63474010774358,2.78939384473745,182.803417944829,159.752544477437,0.778,1.293,0.586,-1.03,0.82,-2.55,7.9,0.967,1.106,0.552,-6.09,16.96,-143.34,9.1
"1007014","1007","10",4.67677421663322,188.21045699774,4.63474010774358,2.78939384473745,182.803417944829,159.752544477437,1.009,1.677,0.76,0.04,1.89,-1.48,17,1.03,1.178,0.588,5.41,28.46,-131.84,14.2
"1007015","1007","10",4.63772408167521,186.633689880371,4.63474010774358,2.78939384473745,182.803417944829,159.752544477437,1.001,1.663,0.753,0,1.85,-1.52,16.7,1.021,1.168,0.583,3.83,26.88,-133.42,13.4
"1007016","1007","10",5.1053585211436,191.193908691406,4.63474010774358,2.78939384473745,182.803417944829,159.752544477437,1.102,1.83,0.829,0.47,2.32,-1.05,21.4,1.046,1.197,0.597,8.39,31.44,-128.86,15.8
"1007018","1007","10",5.5345833102862,195.162410736084,4.63474010774358,2.78939384473745,182.803417944829,159.752544477437,1.194,1.984,0.899,0.9,2.75,-0.62,27,1.068,1.222,0.61,12.36,35.41,-124.89,18.3
"1008032","1008","10",5.08526887893677,179.796990966797,4.56221129452624,2.78939384473745,184.275325711777,159.752544477437,1.115,1.823,0.826,0.52,2.3,-1.07,21.2,0.976,1.125,0.562,-4.48,20.04,-140.26,10.3
"1008035","1008","10",4.97164869308472,175.301793416341,4.56221129452624,2.78939384473745,184.275325711777,159.752544477437,1.09,1.782,0.807,0.41,2.18,-1.19,19.9,0.951,1.097,0.548,-8.97,15.55,-144.75,8.8
"1008036","1008","10",5.58536738157272,187.150324821472,4.56221129452624,2.78939384473745,184.275325711777,159.752544477437,1.224,2.002,0.907,1.02,2.8,-0.57,27.9,1.016,1.172,0.585,2.87,27.4,-132.9,13.5
"1005022","1005","10",5.25637984275818,192.774909973145,3.81893740837083,2.78939384473745,174.283438281691,159.752544477437,1.376,1.884,0.854,1.44,2.47,-0.9,23.2,1.106,1.207,0.602,18.49,33.02,-127.28,16.9
"1005023","1005","10",5.594731092453,195.840316772461,3.81893740837083,2.78939384473745,174.283438281691,159.752544477437,1.465,2.006,0.909,1.78,2.81,-0.56,28,1.124,1.226,0.612,21.56,36.09,-124.21,18.7
"1005024","1005","10",3.68698918819427,172.796775817871,3.81893740837083,2.78939384473745,174.283438281691,159.752544477437,0.965,1.322,0.599,-0.13,0.9,-2.47,8.6,0.991,1.082,0.54,-1.49,13.04,-147.26,8.1
"1005028","1005","10",6.47215056419373,205.770965576172,3.81893740837083,2.78939384473745,174.283438281691,159.752544477437,1.695,2.32,1.051,2.65,3.68,0.31,38.7,1.181,1.288,0.643,31.49,46.02,-114.28,24.1
"1007020","1007","10",6.70274209976196,199.718818664551,4.63474010774358,2.78939384473745,182.803417944829,159.752544477437,1.446,2.403,1.089,2.07,3.91,0.55,41.6,1.093,1.25,0.624,16.92,39.97,-120.34,20.9
"1007023","1007","10",6.65181008974711,199.577776590983,4.63474010774358,2.78939384473745,182.803417944829,159.752544477437,1.435,2.385,1.08,2.02,3.86,0.49,41,1.092,1.249,0.624,16.77,39.83,-120.48,20.8
"1007024","1007","10",5.55746825536092,195.005800651781,4.63474010774358,2.78939384473745,182.803417944829,159.752544477437,1.199,1.992,0.903,0.92,2.77,-0.6,27.4,1.067,1.221,0.609,12.2,35.25,-125.05,18.3
"1007025","1007","10",5.70806455612183,194.144088745117,4.63474010774358,2.78939384473745,182.803417944829,159.752544477437,1.232,2.046,0.927,1.07,2.92,-0.45,29.6,1.062,1.215,0.607,11.34,34.39,-125.91,17.8
"1002022","1002","10",2.85737050663341,143.152003895153,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,1.193,1.024,0.464,0.46,0.07,-3.3,3.9,0.99,0.896,0.447,-1.49,-16.6,-176.9,1.2
"1002023","1002","10",3.45005019505819,144.837418619792,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,1.441,1.237,0.56,1.06,0.66,-2.71,6.7,1.001,0.907,0.453,0.19,-14.92,-175.22,1.4
"1002025","1002","10",3.03594088554382,141.966667175293,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,1.268,1.088,0.493,0.64,0.25,-3.12,4.8,0.981,0.889,0.444,-2.68,-17.79,-178.09,0.9
"1002026","1002","10",1.89458896395981,139.582645539315,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,0.791,0.679,0.308,-0.5,-0.89,-4.26,0.9,0.965,0.874,0.436,-5.06,-20.17,-180.47,0.8
"1002033","1002","10",1.68587811787923,137.353047688802,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,0.704,0.604,0.274,-0.71,-1.1,-4.47,0.5,0.95,0.86,0.429,-7.29,-22.4,-182.7,0.6
"1005011","1005","10",5.87541198730469,201.067738850911,3.81893740837083,2.78939384473745,174.283438281691,159.752544477437,1.538,2.106,0.954,2.06,3.09,-0.28,32,1.154,1.259,0.628,26.78,41.32,-118.99,21.7
"1002036","1002","10",1.93413978815079,145.107797622681,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,0.808,0.693,0.314,-0.46,-0.86,-4.22,0.9,1.003,0.908,0.453,0.46,-14.64,-174.95,1.5
"1002040","1002","10",1.63940858840942,136.986557006836,2.39411844428798,2.78939384473745,144.645482248125,159.752544477437,0.685,0.588,0.266,-0.75,-1.15,-4.52,0.4,0.947,0.857,0.428,-7.66,-22.77,-183.07,0.6
"1003801","1003","10",2.38440034022698,150.217948326698,1.76439093853891,2.78939384473745,136.635926031346,159.752544477437,1.351,0.855,0.387,0.62,-0.4,-3.77,2,1.099,0.94,0.469,13.58,-9.53,-169.84,2.4
"1008011","1008","10",5.50023894839817,190.828314887153,4.56221129452624,2.78939384473745,184.275325711777,159.752544477437,1.206,1.972,0.893,0.94,2.71,-0.66,26.5,1.036,1.195,0.596,6.55,31.08,-129.23,15.6
"1008026","1008","10",5.00451602935791,175.721939086914,4.56221129452624,2.78939384473745,184.275325711777,159.752544477437,1.097,1.794,0.813,0.44,2.22,-1.15,20.3,0.954,1.1,0.549,-8.55,15.97,-144.33,8.9
"1008029","1008","10",NA,NA,4.56221129452624,2.78939384473745,184.275325711777,159.752544477437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008031","1008","10",5.02999507297169,177.843012029474,4.56221129452624,2.78939384473745,184.275325711777,159.752544477437,1.103,1.803,0.817,0.47,2.24,-1.13,20.6,0.965,1.113,0.556,-6.43,18.09,-142.21,9.4
"1005020","1005","10",4.46771505475044,183.117204666138,3.81893740837083,2.78939384473745,174.283438281691,159.752544477437,1.17,1.602,0.726,0.65,1.68,-1.69,15.2,1.051,1.146,0.572,8.83,23.36,-136.94,11.6
"1004021","1004","10",3.27738884091377,140.566261291504,2.35198340836106,2.78939384473745,142.525832386543,159.752544477437,1.393,1.175,0.532,0.93,0.49,-2.88,5.8,0.986,0.88,0.439,-1.96,-19.19,-179.49,0.9
"1004022","1004","10",3.07656501201873,149.254609777572,2.35198340836106,2.78939384473745,142.525832386543,159.752544477437,1.308,1.103,0.5,0.72,0.29,-3.08,5,1.047,0.934,0.466,6.73,-10.5,-170.8,2.1
"1006022","1006","10",5.2321503162384,200.323120117188,4.24291868968533,2.78939384473745,182.087338567069,159.752544477437,1.233,1.876,0.85,0.99,2.44,-0.93,22.9,1.1,1.254,0.626,18.24,40.57,-119.73,21.2
"1006026","1006","10",6.65021514892578,188.12419128418,4.24291868968533,2.78939384473745,182.087338567069,159.752544477437,1.567,2.384,1.08,2.41,3.86,0.49,41,1.033,1.178,0.588,6.04,28.37,-131.93,14.2
"1006028","1006","10",4.54870986938477,189.780647277832,4.24291868968533,2.78939384473745,182.087338567069,159.752544477437,1.072,1.631,0.739,0.31,1.76,-1.61,15.7,1.042,1.188,0.593,7.69,30.03,-130.27,14.9
"1006029","1006","10",3.15334795354268,171.631217271854,4.24291868968533,2.78939384473745,182.087338567069,159.752544477437,0.743,1.13,0.512,-1.09,0.36,-3,5.4,0.943,1.074,0.536,-10.46,11.88,-148.42,7.8
"1007001","1007","10",3.22010935363123,175.797466730667,4.63474010774358,2.78939384473745,182.803417944829,159.752544477437,0.695,1.154,0.523,-1.41,0.43,-2.94,5.6,0.962,1.1,0.549,-7.01,16.04,-144.26,8.9
"1007006","1007","10",4.23365589777629,183.585339355469,4.63474010774358,2.78939384473745,182.803417944829,159.752544477437,0.913,1.518,0.688,-0.4,1.44,-1.92,13.2,1.004,1.149,0.574,0.78,23.83,-136.47,11.8
"1007009","1007","10",3.91412341076395,179.780867037566,4.63474010774358,2.78939384473745,182.803417944829,159.752544477437,0.845,1.403,0.636,-0.72,1.12,-2.24,10.8,0.983,1.125,0.562,-3.02,20.03,-140.27,10.2
"1007050","1007","10",5.31507336009632,184.361193570224,4.63474010774358,2.78939384473745,182.803417944829,159.752544477437,1.147,1.905,0.863,0.68,2.53,-0.84,24,1.009,1.154,0.576,1.56,24.61,-135.69,12.3
"1007051","1007","10",5.75771885624638,186.342604573568,4.63474010774358,2.78939384473745,182.803417944829,159.752544477437,1.242,2.064,0.935,1.12,2.97,-0.4,30.4,1.019,1.166,0.582,3.54,26.59,-133.71,13.2
"1007056","1007","10",4.57937707983214,177.000630345838,4.63474010774358,2.78939384473745,182.803417944829,159.752544477437,0.988,1.642,0.744,-0.06,1.79,-1.58,16.1,0.968,1.108,0.553,-5.8,17.25,-143.05,9.2
"1008045","1008","10",5.31150531768799,193.249465942383,4.56221129452624,2.78939384473745,184.275325711777,159.752544477437,1.164,1.904,0.863,0.75,2.52,-0.85,23.9,1.049,1.21,0.604,8.97,33.5,-126.8,17.2
"1008046","1008","10",4.48557431898384,192.956446852639,4.56221129452624,2.78939384473745,184.275325711777,159.752544477437,0.983,1.608,0.728,-0.08,1.7,-1.67,15.3,1.047,1.208,0.603,8.68,33.2,-127.1,17
"1005033","1005","10",4.58767016728719,185.590321858724,3.81893740837083,2.78939384473745,174.283438281691,159.752544477437,1.201,1.645,0.745,0.77,1.8,-1.57,16.1,1.065,1.162,0.58,11.31,25.84,-134.46,12.7
"1005035","1005","10",4.04073131084442,175.674999237061,3.81893740837083,2.78939384473745,174.283438281691,159.752544477437,1.058,1.449,0.656,0.22,1.25,-2.12,11.9,1.008,1.1,0.549,1.39,15.92,-144.38,8.8
"1006001","1006","10",4.28819258169113,184.927764151364,4.24291868968533,2.78939384473745,182.087338567069,159.752544477437,1.011,1.537,0.696,0.05,1.5,-1.87,13.6,1.016,1.158,0.578,2.84,25.18,-135.13,12.5
"1006003","1006","10",4.95075264844027,194.909285111861,4.24291868968533,2.78939384473745,182.087338567069,159.752544477437,1.167,1.775,0.804,0.71,2.16,-1.21,19.6,1.07,1.22,0.609,12.82,35.16,-125.14,18.1
"1006008","1006","10",5.47131860817568,185.641500372636,4.24291868968533,2.78939384473745,182.087338567069,159.752544477437,1.29,1.961,0.889,1.23,2.68,-0.69,26.2,1.02,1.162,0.58,3.55,25.89,-134.41,12.8
