"year","geo","dguid","age","type","value"
2021,"Northwest Territories","61","55 to 59","hotels, motels, and temporary accommodation",5
2021,"Northwest Territories","61","55 to 59","other service collective",0
2021,"Northwest Territories","61","55 to 59","religious establishments",0
2021,"Northwest Territories","61","55 to 59","hutterite colonies",0
2021,"Northwest Territories","61","55 to 59","other",0
2021,"Northwest Territories","61","60 to 64","total",45
2021,"Northwest Territories","61","60 to 64","health care and related",15
2021,"Northwest Territories","61","60 to 64","hospitals",0
2021,"Northwest Territories","61","60 to 64","nursing homes",5
2021,"Northwest Territories","61","60 to 64","senior residences",0
2021,"Northwest Territories","61","60 to 64","mix of nursing home and senior residences",0
2021,"Northwest Territories","61","60 to 64","residential care facilities",15
2021,"Northwest Territories","61","60 to 64","correctional facilities",0
2021,"Northwest Territories","61","60 to 64","shelters",10
2021,"Northwest Territories","61","60 to 64","service collective",10
2021,"Northwest Territories","61","60 to 64","lodging and rooming houses",0
2021,"Northwest Territories","61","60 to 64","hotels, motels, and temporary accommodation",10
2021,"Northwest Territories","61","60 to 64","other service collective",5
2021,"Northwest Territories","61","60 to 64","religious establishments",0
2021,"Northwest Territories","61","60 to 64","hutterite colonies",0
2021,"Northwest Territories","61","60 to 64","other",5
2021,"Northwest Territories","61","65+","total",255
2021,"Northwest Territories","61","65+","health care and related",215
2021,"Northwest Territories","61","65+","hospitals",10
2021,"Northwest Territories","61","65+","nursing homes",90
2021,"Northwest Territories","61","65+","senior residences",0
2021,"Northwest Territories","61","65+","mix of nursing home and senior residences",105
2021,"Northwest Territories","61","65+","residential care facilities",10
2021,"Northwest Territories","61","65+","correctional facilities",0
2021,"Northwest Territories","61","65+","shelters",5
2021,"Northwest Territories","61","65+","service collective",30
2021,"Northwest Territories","61","65+","lodging and rooming houses",0
2021,"Northwest Territories","61","65+","hotels, motels, and temporary accommodation",25
2021,"Northwest Territories","61","65+","other service collective",5
2021,"Northwest Territories","61","65+","religious establishments",0
2021,"Northwest Territories","61","65+","hutterite colonies",0
2021,"Northwest Territories","61","65+","other",0
2021,"Northwest Territories","61","65 to 69","total",30
2021,"Northwest Territories","61","65 to 69","health care and related",15
2021,"Northwest Territories","61","65 to 69","hospitals",0
2021,"Northwest Territories","61","65 to 69","nursing homes",5
2021,"Northwest Territories","61","65 to 69","senior residences",0
2021,"Northwest Territories","61","65 to 69","mix of nursing home and senior residences",0
2021,"Northwest Territories","61","65 to 69","residential care facilities",10
2021,"Northwest Territories","61","65 to 69","correctional facilities",0
2021,"Northwest Territories","61","65 to 69","shelters",5
2021,"Northwest Territories","61","65 to 69","service collective",15
2021,"Northwest Territories","61","65 to 69","lodging and rooming houses",0
2021,"Northwest Territories","61","65 to 69","hotels, motels, and temporary accommodation",15
2021,"Northwest Territories","61","65 to 69","other service collective",0
2021,"Northwest Territories","61","65 to 69","religious establishments",0
2021,"Northwest Territories","61","65 to 69","hutterite colonies",0
2021,"Northwest Territories","61","65 to 69","other",0
2021,"Northwest Territories","61","70 to 74","total",25
2021,"Northwest Territories","61","70 to 74","health care and related",15
2021,"Northwest Territories","61","70 to 74","hospitals",0
2021,"Northwest Territories","61","70 to 74","nursing homes",10
2021,"Northwest Territories","61","70 to 74","senior residences",0
2021,"Northwest Territories","61","70 to 74","mix of nursing home and senior residences",0
2021,"Northwest Territories","61","70 to 74","residential care facilities",0
2021,"Northwest Territories","61","70 to 74","correctional facilities",0
2021,"Northwest Territories","61","70 to 74","shelters",0
2021,"Northwest Territories","61","70 to 74","service collective",5
2021,"Northwest Territories","61","70 to 74","lodging and rooming houses",0
2021,"Northwest Territories","61","70 to 74","hotels, motels, and temporary accommodation",5
2021,"Northwest Territories","61","70 to 74","other service collective",5
2021,"Northwest Territories","61","70 to 74","religious establishments",0
2021,"Northwest Territories","61","70 to 74","hutterite colonies",0
2021,"Northwest Territories","61","70 to 74","other",0
2021,"Northwest Territories","61","75 to 79","total",50
2021,"Northwest Territories","61","75 to 79","health care and related",45
2021,"Northwest Territories","61","75 to 79","hospitals",5
2021,"Northwest Territories","61","75 to 79","nursing homes",10
2021,"Northwest Territories","61","75 to 79","senior residences",0
2021,"Northwest Territories","61","75 to 79","mix of nursing home and senior residences",25
2021,"Northwest Territories","61","75 to 79","residential care facilities",0
2021,"Northwest Territories","61","75 to 79","correctional facilities",0
2021,"Northwest Territories","61","75 to 79","shelters",0
2021,"Northwest Territories","61","75 to 79","service collective",0
2021,"Northwest Territories","61","75 to 79","lodging and rooming houses",0
2021,"Northwest Territories","61","75 to 79","hotels, motels, and temporary accommodation",0
2021,"Northwest Territories","61","75 to 79","other service collective",0
2021,"Northwest Territories","61","75 to 79","religious establishments",0
2021,"Northwest Territories","61","75 to 79","hutterite colonies",0
2021,"Northwest Territories","61","75 to 79","other",0
2021,"Northwest Territories","61","80 to 84","total",45
2021,"Northwest Territories","61","80 to 84","health care and related",40
2021,"Northwest Territories","61","80 to 84","hospitals",0
2021,"Northwest Territories","61","80 to 84","nursing homes",25
2021,"Northwest Territories","61","80 to 84","senior residences",0
2021,"Northwest Territories","61","80 to 84","mix of nursing home and senior residences",15
2021,"Northwest Territories","61","80 to 84","residential care facilities",0
2021,"Northwest Territories","61","80 to 84","correctional facilities",0
2021,"Northwest Territories","61","80 to 84","shelters",0
2021,"Northwest Territories","61","80 to 84","service collective",5
2021,"Northwest Territories","61","80 to 84","lodging and rooming houses",0
2021,"Northwest Territories","61","80 to 84","hotels, motels, and temporary accommodation",5
2021,"Northwest Territories","61","80 to 84","other service collective",0
2021,"Northwest Territories","61","80 to 84","religious establishments",0
2021,"Northwest Territories","61","80 to 84","hutterite colonies",0
2021,"Northwest Territories","61","80 to 84","other",0
2021,"Northwest Territories","61","85+","total",100
2021,"Northwest Territories","61","85+","health care and related",100
2021,"Northwest Territories","61","85+","hospitals",5
2021,"Northwest Territories","61","85+","nursing homes",35
2021,"Northwest Territories","61","85+","senior residences",0
2021,"Northwest Territories","61","85+","mix of nursing home and senior residences",55
2021,"Northwest Territories","61","85+","residential care facilities",0
2021,"Northwest Territories","61","85+","correctional facilities",0
2021,"Northwest Territories","61","85+","shelters",0
2021,"Northwest Territories","61","85+","service collective",5
2021,"Northwest Territories","61","85+","lodging and rooming houses",0
2021,"Northwest Territories","61","85+","hotels, motels, and temporary accommodation",5
2021,"Northwest Territories","61","85+","other service collective",5
2021,"Northwest Territories","61","85+","religious establishments",0
2021,"Northwest Territories","61","85+","hutterite colonies",0
2021,"Northwest Territories","61","85+","other",0
2021,"Nunavut","62","Total","total",255
2021,"Nunavut","62","Total","health care and related",45
2021,"Nunavut","62","Total","hospitals",0
2021,"Nunavut","62","Total","nursing homes",15
2021,"Nunavut","62","Total","senior residences",0
2021,"Nunavut","62","Total","mix of nursing home and senior residences",5
2021,"Nunavut","62","Total","residential care facilities",15
2021,"Nunavut","62","Total","correctional facilities",90
2021,"Nunavut","62","Total","shelters",80
2021,"Nunavut","62","Total","service collective",40
2021,"Nunavut","62","Total","lodging and rooming houses",5
2021,"Nunavut","62","Total","hotels, motels, and temporary accommodation",25
2021,"Nunavut","62","Total","other service collective",0
2021,"Nunavut","62","Total","religious establishments",0
2021,"Nunavut","62","Total","hutterite colonies",0
2021,"Nunavut","62","Total","other",0
2021,"Nunavut","62","0 to 14","total",15
2021,"Nunavut","62","0 to 14","health care and related",5
2021,"Nunavut","62","0 to 14","hospitals",0
2021,"Nunavut","62","0 to 14","nursing homes",0
2021,"Nunavut","62","0 to 14","senior residences",0
2021,"Nunavut","62","0 to 14","mix of nursing home and senior residences",0
2021,"Nunavut","62","0 to 14","residential care facilities",5
2021,"Nunavut","62","0 to 14","correctional facilities",0
2021,"Nunavut","62","0 to 14","shelters",10
2021,"Nunavut","62","0 to 14","service collective",0
2021,"Nunavut","62","0 to 14","lodging and rooming houses",0
2021,"Nunavut","62","0 to 14","hotels, motels, and temporary accommodation",0
2021,"Nunavut","62","0 to 14","other service collective",0
2021,"Nunavut","62","0 to 14","religious establishments",0
2021,"Nunavut","62","0 to 14","hutterite colonies",0
2021,"Nunavut","62","0 to 14","other",0
2021,"Nunavut","62","15 to 19","total",10
2021,"Nunavut","62","15 to 19","health care and related",0
2021,"Nunavut","62","15 to 19","hospitals",0
2021,"Nunavut","62","15 to 19","nursing homes",0
2021,"Nunavut","62","15 to 19","senior residences",0
2021,"Nunavut","62","15 to 19","mix of nursing home and senior residences",0
2021,"Nunavut","62","15 to 19","residential care facilities",0
2021,"Nunavut","62","15 to 19","correctional facilities",0
2021,"Nunavut","62","15 to 19","shelters",0
2021,"Nunavut","62","15 to 19","service collective",5
2021,"Nunavut","62","15 to 19","lodging and rooming houses",0
2021,"Nunavut","62","15 to 19","hotels, motels, and temporary accommodation",0
2021,"Nunavut","62","15 to 19","other service collective",0
2021,"Nunavut","62","15 to 19","religious establishments",0
2021,"Nunavut","62","15 to 19","hutterite colonies",0
2021,"Nunavut","62","15 to 19","other",0
2021,"Nunavut","62","15 to 17","total",5
2021,"Nunavut","62","15 to 17","health care and related",0
2021,"Nunavut","62","15 to 17","hospitals",0
2021,"Nunavut","62","15 to 17","nursing homes",0
2021,"Nunavut","62","15 to 17","senior residences",0
2021,"Nunavut","62","15 to 17","mix of nursing home and senior residences",0
2021,"Nunavut","62","15 to 17","residential care facilities",0
2021,"Nunavut","62","15 to 17","correctional facilities",0
2021,"Nunavut","62","15 to 17","shelters",0
2021,"Nunavut","62","15 to 17","service collective",5
2021,"Nunavut","62","15 to 17","lodging and rooming houses",0
2021,"Nunavut","62","15 to 17","hotels, motels, and temporary accommodation",0
2021,"Nunavut","62","15 to 17","other service collective",0
2021,"Nunavut","62","15 to 17","religious establishments",0
2021,"Nunavut","62","15 to 17","hutterite colonies",0
2021,"Nunavut","62","15 to 17","other",0
2021,"Nunavut","62","18 to 19","total",10
2021,"Nunavut","62","18 to 19","health care and related",5
2021,"Nunavut","62","18 to 19","hospitals",0
2021,"Nunavut","62","18 to 19","nursing homes",0
2021,"Nunavut","62","18 to 19","senior residences",0
2021,"Nunavut","62","18 to 19","mix of nursing home and senior residences",0
2021,"Nunavut","62","18 to 19","residential care facilities",5
2021,"Nunavut","62","18 to 19","correctional facilities",0
2021,"Nunavut","62","18 to 19","shelters",0
2021,"Nunavut","62","18 to 19","service collective",0
2021,"Nunavut","62","18 to 19","lodging and rooming houses",0
2021,"Nunavut","62","18 to 19","hotels, motels, and temporary accommodation",0
2021,"Nunavut","62","18 to 19","other service collective",0
2021,"Nunavut","62","18 to 19","religious establishments",0
2021,"Nunavut","62","18 to 19","hutterite colonies",0
2021,"Nunavut","62","18 to 19","other",0
2021,"Nunavut","62","20 to 24","total",25
2021,"Nunavut","62","20 to 24","health care and related",0
2021,"Nunavut","62","20 to 24","hospitals",0
2021,"Nunavut","62","20 to 24","nursing homes",0
2021,"Nunavut","62","20 to 24","senior residences",0
2021,"Nunavut","62","20 to 24","mix of nursing home and senior residences",0
2021,"Nunavut","62","20 to 24","residential care facilities",0
2021,"Nunavut","62","20 to 24","correctional facilities",10
2021,"Nunavut","62","20 to 24","shelters",15
