"ref_date","geo","dguid","unit_type","value"
"2022-10","Trois-Rivières, Census metropolitan area (CMA)","442","Apartment - 2 bedrooms",NA
"2022-10","Trois-Rivières, Census metropolitan area (CMA)","442","Apartment - 3 or more bedrooms",NA
"2022-10","Trois-Rivières, Census metropolitan area (CMA)","442","Room",480
"2022-10","Barrie, Census metropolitan area (CMA)","568","Apartment - No bedroom",NA
"2022-10","Barrie, Census metropolitan area (CMA)","568","Apartment - 1 bedroom",1750
"2022-10","Barrie, Census metropolitan area (CMA)","568","Apartment - 2 bedrooms",2010
"2022-10","Barrie, Census metropolitan area (CMA)","568","Apartment - 3 or more bedrooms",2290
"2022-10","Barrie, Census metropolitan area (CMA)","568","Room",690
"2022-10","Belleville - Quinte West, Census metropolitan area (CMA)","522","Apartment - No bedroom",NA
"2022-10","Belleville - Quinte West, Census metropolitan area (CMA)","522","Apartment - 1 bedroom",1450
"2022-10","Belleville - Quinte West, Census metropolitan area (CMA)","522","Apartment - 2 bedrooms",1790
"2022-10","Belleville - Quinte West, Census metropolitan area (CMA)","522","Apartment - 3 or more bedrooms",NA
"2022-10","Belleville - Quinte West, Census metropolitan area (CMA)","522","Room",670
"2022-10","Brantford, Census metropolitan area (CMA)","543","Apartment - No bedroom",NA
"2022-10","Brantford, Census metropolitan area (CMA)","543","Apartment - 1 bedroom",1530
"2022-10","Brantford, Census metropolitan area (CMA)","543","Apartment - 2 bedrooms",1830
"2022-10","Brantford, Census metropolitan area (CMA)","543","Apartment - 3 or more bedrooms",2180
"2022-10","Brantford, Census metropolitan area (CMA)","543","Room",640
"2022-10","Greater Sudbury, Census metropolitan area (CMA)","580","Apartment - No bedroom",NA
"2022-10","Greater Sudbury, Census metropolitan area (CMA)","580","Apartment - 1 bedroom",1270
"2022-10","Greater Sudbury, Census metropolitan area (CMA)","580","Apartment - 2 bedrooms",1580
"2022-10","Greater Sudbury, Census metropolitan area (CMA)","580","Apartment - 3 or more bedrooms",2020
"2022-10","Greater Sudbury, Census metropolitan area (CMA)","580","Room",660
"2022-10","Guelph, Census metropolitan area (CMA)","550","Apartment - No bedroom",NA
"2022-10","Guelph, Census metropolitan area (CMA)","550","Apartment - 1 bedroom",1840
"2022-10","Guelph, Census metropolitan area (CMA)","550","Apartment - 2 bedrooms",2130
"2022-10","Guelph, Census metropolitan area (CMA)","550","Apartment - 3 or more bedrooms",2620
"2022-10","Guelph, Census metropolitan area (CMA)","550","Room",780
"2022-10","Hamilton, Census metropolitan area (CMA)","537","Apartment - No bedroom",1430
"2022-10","Hamilton, Census metropolitan area (CMA)","537","Apartment - 1 bedroom",1750
"2022-10","Hamilton, Census metropolitan area (CMA)","537","Apartment - 2 bedrooms",2100
"2022-10","Hamilton, Census metropolitan area (CMA)","537","Apartment - 3 or more bedrooms",2430
"2022-10","Hamilton, Census metropolitan area (CMA)","537","Room",780
"2022-10","Kingston, Census metropolitan area (CMA)","521","Apartment - No bedroom",1180
"2022-10","Kingston, Census metropolitan area (CMA)","521","Apartment - 1 bedroom",1620
"2022-10","Kingston, Census metropolitan area (CMA)","521","Apartment - 2 bedrooms",1920
"2022-10","Kingston, Census metropolitan area (CMA)","521","Apartment - 3 or more bedrooms",NA
"2022-10","Kingston, Census metropolitan area (CMA)","521","Room",750
"2022-10","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","541","Apartment - No bedroom",1520
"2022-10","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","541","Apartment - 1 bedroom",1870
"2022-10","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","541","Apartment - 2 bedrooms",2160
"2022-10","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","541","Apartment - 3 or more bedrooms",2520
"2022-10","Kitchener - Cambridge - Waterloo, Census metropolitan area (CMA)","541","Room",750
"2022-10","London, Census metropolitan area (CMA)","555","Apartment - No bedroom",1120
"2022-10","London, Census metropolitan area (CMA)","555","Apartment - 1 bedroom",1490
"2022-10","London, Census metropolitan area (CMA)","555","Apartment - 2 bedrooms",1850
"2022-10","London, Census metropolitan area (CMA)","555","Apartment - 3 or more bedrooms",2330
"2022-10","London, Census metropolitan area (CMA)","555","Room",680
"2022-10","Oshawa, Census metropolitan area (CMA)","532","Apartment - No bedroom",1370
"2022-10","Oshawa, Census metropolitan area (CMA)","532","Apartment - 1 bedroom",1630
"2022-10","Oshawa, Census metropolitan area (CMA)","532","Apartment - 2 bedrooms",1910
"2022-10","Oshawa, Census metropolitan area (CMA)","532","Apartment - 3 or more bedrooms",2340
"2022-10","Oshawa, Census metropolitan area (CMA)","532","Room",770
"2022-10","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","505","Apartment - No bedroom",1420
"2022-10","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","505","Apartment - 1 bedroom",1760
"2022-10","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","505","Apartment - 2 bedrooms",2110
"2022-10","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","505","Apartment - 3 or more bedrooms",2330
"2022-10","Ottawa - Gatineau (Ontario part), Census metropolitan area (CMA)","505","Room",770
"2022-10","Peterborough, Census metropolitan area (CMA)","529","Apartment - No bedroom",NA
"2022-10","Peterborough, Census metropolitan area (CMA)","529","Apartment - 1 bedroom",1510
"2022-10","Peterborough, Census metropolitan area (CMA)","529","Apartment - 2 bedrooms",1870
"2022-10","Peterborough, Census metropolitan area (CMA)","529","Apartment - 3 or more bedrooms",2210
"2022-10","Peterborough, Census metropolitan area (CMA)","529","Room",710
"2022-10","St. Catharines - Niagara, Census metropolitan area (CMA)","539","Apartment - No bedroom",1160
"2022-10","St. Catharines - Niagara, Census metropolitan area (CMA)","539","Apartment - 1 bedroom",1460
"2022-10","St. Catharines - Niagara, Census metropolitan area (CMA)","539","Apartment - 2 bedrooms",1740
"2022-10","St. Catharines - Niagara, Census metropolitan area (CMA)","539","Apartment - 3 or more bedrooms",2060
"2022-10","St. Catharines - Niagara, Census metropolitan area (CMA)","539","Room",660
"2022-10","Thunder Bay, Census metropolitan area (CMA)","595","Apartment - No bedroom",NA
"2022-10","Thunder Bay, Census metropolitan area (CMA)","595","Apartment - 1 bedroom",1190
"2022-10","Thunder Bay, Census metropolitan area (CMA)","595","Apartment - 2 bedrooms",1490
"2022-10","Thunder Bay, Census metropolitan area (CMA)","595","Apartment - 3 or more bedrooms",NA
"2022-10","Thunder Bay, Census metropolitan area (CMA)","595","Room",590
"2022-10","Toronto, Census metropolitan area (CMA)","535","Apartment - No bedroom",1720
"2022-10","Toronto, Census metropolitan area (CMA)","535","Apartment - 1 bedroom",2180
"2022-10","Toronto, Census metropolitan area (CMA)","535","Apartment - 2 bedrooms",2710
"2022-10","Toronto, Census metropolitan area (CMA)","535","Apartment - 3 or more bedrooms",3230
"2022-10","Toronto, Census metropolitan area (CMA)","535","Room",770
"2022-10","Windsor, Census metropolitan area (CMA)","559","Apartment - No bedroom",1140
"2022-10","Windsor, Census metropolitan area (CMA)","559","Apartment - 1 bedroom",1320
"2022-10","Windsor, Census metropolitan area (CMA)","559","Apartment - 2 bedrooms",1670
"2022-10","Windsor, Census metropolitan area (CMA)","559","Apartment - 3 or more bedrooms",1920
"2022-10","Windsor, Census metropolitan area (CMA)","559","Room",560
"2022-10","Winnipeg, Census metropolitan area (CMA)","602","Apartment - No bedroom",890
"2022-10","Winnipeg, Census metropolitan area (CMA)","602","Apartment - 1 bedroom",1090
"2022-10","Winnipeg, Census metropolitan area (CMA)","602","Apartment - 2 bedrooms",1390
"2022-10","Winnipeg, Census metropolitan area (CMA)","602","Apartment - 3 or more bedrooms",1550
"2022-10","Winnipeg, Census metropolitan area (CMA)","602","Room",510
"2022-10","Regina, Census metropolitan area (CMA)","705","Apartment - No bedroom",800
"2022-10","Regina, Census metropolitan area (CMA)","705","Apartment - 1 bedroom",1000
"2022-10","Regina, Census metropolitan area (CMA)","705","Apartment - 2 bedrooms",1170
"2022-10","Regina, Census metropolitan area (CMA)","705","Apartment - 3 or more bedrooms",1470
"2022-10","Regina, Census metropolitan area (CMA)","705","Room",550
"2022-10","Saskatoon, Census metropolitan area (CMA)","725","Apartment - No bedroom",860
"2022-10","Saskatoon, Census metropolitan area (CMA)","725","Apartment - 1 bedroom",1070
"2022-10","Saskatoon, Census metropolitan area (CMA)","725","Apartment - 2 bedrooms",1350
"2022-10","Saskatoon, Census metropolitan area (CMA)","725","Apartment - 3 or more bedrooms",1610
"2022-10","Saskatoon, Census metropolitan area (CMA)","725","Room",590
"2022-10","Calgary, Census metropolitan area (CMA)","825","Apartment - No bedroom",1180
"2022-10","Calgary, Census metropolitan area (CMA)","825","Apartment - 1 bedroom",1440
"2022-10","Calgary, Census metropolitan area (CMA)","825","Apartment - 2 bedrooms",1760
"2022-10","Calgary, Census metropolitan area (CMA)","825","Apartment - 3 or more bedrooms",1930
"2022-10","Calgary, Census metropolitan area (CMA)","825","Room",650
"2022-10","Edmonton, Census metropolitan area (CMA)","835","Apartment - No bedroom",920
"2022-10","Edmonton, Census metropolitan area (CMA)","835","Apartment - 1 bedroom",1100
"2022-10","Edmonton, Census metropolitan area (CMA)","835","Apartment - 2 bedrooms",1400
"2022-10","Edmonton, Census metropolitan area (CMA)","835","Apartment - 3 or more bedrooms",1630
"2022-10","Edmonton, Census metropolitan area (CMA)","835","Room",580
"2022-10","Lethbridge, Census metropolitan area (CMA)","810","Apartment - No bedroom",NA
"2022-10","Lethbridge, Census metropolitan area (CMA)","810","Apartment - 1 bedroom",1070
"2022-10","Lethbridge, Census metropolitan area (CMA)","810","Apartment - 2 bedrooms",1230
"2022-10","Lethbridge, Census metropolitan area (CMA)","810","Apartment - 3 or more bedrooms",1470
"2022-10","Lethbridge, Census metropolitan area (CMA)","810","Room",610
"2022-10","Red Deer, Census metropolitan area (CMA)","830","Apartment - No bedroom",NA
"2022-10","Red Deer, Census metropolitan area (CMA)","830","Apartment - 1 bedroom",950
"2022-10","Red Deer, Census metropolitan area (CMA)","830","Apartment - 2 bedrooms",1150
"2022-10","Red Deer, Census metropolitan area (CMA)","830","Apartment - 3 or more bedrooms",1350
"2022-10","Red Deer, Census metropolitan area (CMA)","830","Room",590
"2022-10","Abbotsford - Mission, Census metropolitan area (CMA)","932","Apartment - No bedroom",NA
"2022-10","Abbotsford - Mission, Census metropolitan area (CMA)","932","Apartment - 1 bedroom",1480
"2022-10","Abbotsford - Mission, Census metropolitan area (CMA)","932","Apartment - 2 bedrooms",1760
"2022-10","Abbotsford - Mission, Census metropolitan area (CMA)","932","Apartment - 3 or more bedrooms",NA
"2022-10","Abbotsford - Mission, Census metropolitan area (CMA)","932","Room",NA
"2022-10","Chilliwack, Census metropolitan area (CMA)","930","Apartment - No bedroom",NA
"2022-10","Chilliwack, Census metropolitan area (CMA)","930","Apartment - 1 bedroom",1430
"2022-10","Chilliwack, Census metropolitan area (CMA)","930","Apartment - 2 bedrooms",1680
"2022-10","Chilliwack, Census metropolitan area (CMA)","930","Apartment - 3 or more bedrooms",NA
"2022-10","Chilliwack, Census metropolitan area (CMA)","930","Room",NA
"2022-10","Kamloops, Census metropolitan area (CMA)","925","Apartment - No bedroom",NA
"2022-10","Kamloops, Census metropolitan area (CMA)","925","Apartment - 1 bedroom",1420
"2022-10","Kamloops, Census metropolitan area (CMA)","925","Apartment - 2 bedrooms",1850
"2022-10","Kamloops, Census metropolitan area (CMA)","925","Apartment - 3 or more bedrooms",2450
"2022-10","Kamloops, Census metropolitan area (CMA)","925","Room",830
"2022-10","Kelowna, Census metropolitan area (CMA)","915","Apartment - No bedroom",NA
"2022-10","Kelowna, Census metropolitan area (CMA)","915","Apartment - 1 bedroom",1920
"2022-10","Kelowna, Census metropolitan area (CMA)","915","Apartment - 2 bedrooms",2380
"2022-10","Kelowna, Census metropolitan area (CMA)","915","Apartment - 3 or more bedrooms",NA
"2022-10","Kelowna, Census metropolitan area (CMA)","915","Room",910
"2022-10","Nanaimo, Census metropolitan area (CMA)","938","Apartment - No bedroom",NA
"2022-10","Nanaimo, Census metropolitan area (CMA)","938","Apartment - 1 bedroom",1530
"2022-10","Nanaimo, Census metropolitan area (CMA)","938","Apartment - 2 bedrooms",1920
"2022-10","Nanaimo, Census metropolitan area (CMA)","938","Apartment - 3 or more bedrooms",NA
"2022-10","Nanaimo, Census metropolitan area (CMA)","938","Room",800
"2022-10","Vancouver, Census metropolitan area (CMA)","933","Apartment - No bedroom",2150
"2022-10","Vancouver, Census metropolitan area (CMA)","933","Apartment - 1 bedroom",2450
"2022-10","Vancouver, Census metropolitan area (CMA)","933","Apartment - 2 bedrooms",3400
"2022-10","Vancouver, Census metropolitan area (CMA)","933","Apartment - 3 or more bedrooms",5020
"2022-10","Vancouver, Census metropolitan area (CMA)","933","Room",1120
"2022-10","Victoria, Census metropolitan area (CMA)","935","Apartment - No bedroom",1750
"2022-10","Victoria, Census metropolitan area (CMA)","935","Apartment - 1 bedroom",2090
"2022-10","Victoria, Census metropolitan area (CMA)","935","Apartment - 2 bedrooms",2660
"2022-10","Victoria, Census metropolitan area (CMA)","935","Apartment - 3 or more bedrooms",3300
"2022-10","Victoria, Census metropolitan area (CMA)","935","Room",920
"2023-01","St. John's, Census metropolitan area (CMA)","001","Apartment - No bedroom",NA
"2023-01","St. John's, Census metropolitan area (CMA)","001","Apartment - 1 bedroom",1040
"2023-01","St. John's, Census metropolitan area (CMA)","001","Apartment - 2 bedrooms",1270
"2023-01","St. John's, Census metropolitan area (CMA)","001","Apartment - 3 or more bedrooms",1570
"2023-01","St. John's, Census metropolitan area (CMA)","001","Room",600
"2023-01","Halifax, Census metropolitan area (CMA)","205","Apartment - No bedroom",1380
"2023-01","Halifax, Census metropolitan area (CMA)","205","Apartment - 1 bedroom",1700
"2023-01","Halifax, Census metropolitan area (CMA)","205","Apartment - 2 bedrooms",2120
"2023-01","Halifax, Census metropolitan area (CMA)","205","Apartment - 3 or more bedrooms",2480
"2023-01","Halifax, Census metropolitan area (CMA)","205","Room",780
"2023-01","Fredericton, Census metropolitan area (CMA)","320","Apartment - No bedroom",NA
"2023-01","Fredericton, Census metropolitan area (CMA)","320","Apartment - 1 bedroom",1160
"2023-01","Fredericton, Census metropolitan area (CMA)","320","Apartment - 2 bedrooms",1440
"2023-01","Fredericton, Census metropolitan area (CMA)","320","Apartment - 3 or more bedrooms",1760
"2023-01","Fredericton, Census metropolitan area (CMA)","320","Room",600
"2023-01","Moncton, Census metropolitan area (CMA)","305","Apartment - No bedroom",NA
"2023-01","Moncton, Census metropolitan area (CMA)","305","Apartment - 1 bedroom",1150
"2023-01","Moncton, Census metropolitan area (CMA)","305","Apartment - 2 bedrooms",1370
"2023-01","Moncton, Census metropolitan area (CMA)","305","Apartment - 3 or more bedrooms",1880
"2023-01","Moncton, Census metropolitan area (CMA)","305","Room",600
"2023-01","Saint John, Census metropolitan area (CMA)","310","Apartment - No bedroom",NA
"2023-01","Saint John, Census metropolitan area (CMA)","310","Apartment - 1 bedroom",1060
"2023-01","Saint John, Census metropolitan area (CMA)","310","Apartment - 2 bedrooms",1300
"2023-01","Saint John, Census metropolitan area (CMA)","310","Apartment - 3 or more bedrooms",1510
"2023-01","Saint John, Census metropolitan area (CMA)","310","Room",530
"2023-01","Drummondville, Census metropolitan area (CMA)","447","Apartment - No bedroom",NA
"2023-01","Drummondville, Census metropolitan area (CMA)","447","Apartment - 1 bedroom",NA
"2023-01","Drummondville, Census metropolitan area (CMA)","447","Apartment - 2 bedrooms",970
