"CSDUID","CDUID","PRUID","area_km2","tx30_2025","tx30_2050","tx30_change","tx30_extrapolated","tx30_2025_cd_mean","tx30_2050_cd_mean","tx30_change_cd_mean","tx30_2025_pr_mean","tx30_2050_pr_mean","tx30_change_pr_mean","tx30_2025_pctile_national","tx30_2050_pctile_national","tx30_change_pctile_national","tx30_2025_diff_cd","tx30_2050_diff_cd","tx30_change_diff_cd","tx30_2025_diff_pr","tx30_2050_diff_pr","tx30_change_diff_pr","tx30_2025_diff_national","tx30_2050_diff_national","tx30_change_diff_national"
"2415005","2415","24",134.873327657084,4.11111111111111,8,3.9,FALSE,2.15907333315799,4.56456162329845,2.41827512437334,2.17704703751592,3.57949245369058,1.39605963214298,27.5,27.9,30.2,2,3.4,1.5,1.9,4.4,2.5,1.7,4.2,2.6
"2415013","2415","24",720.554889462332,3.1304347826087,6.17391304347826,3,FALSE,2.15907333315799,4.56456162329845,2.41827512437334,2.17704703751592,3.57949245369058,1.39605963214298,23,22.2,25.1,1,1.6,0.6,1,2.6,1.6,0.7,2.4,1.7
"2415025","2415","24",58.211402960779,3,6,3,FALSE,2.15907333315799,4.56456162329845,2.41827512437334,2.17704703751592,3.57949245369058,1.39605963214298,21.5,21.6,25.1,0.8,1.4,0.6,0.8,2.4,1.6,0.6,2.2,1.7
"2415030","2415","24",96.3844704712807,2.66666666666667,5.44444444444444,2.8,FALSE,2.15907333315799,4.56456162329845,2.41827512437334,2.17704703751592,3.57949245369058,1.39605963214298,19.1,19.7,23.3,0.5,0.9,0.4,0.5,1.9,1.4,0.2,1.7,1.5
"2415035","2415","24",52.5521851082702,2.4,5.6,3.2,FALSE,2.15907333315799,4.56456162329845,2.41827512437334,2.17704703751592,3.57949245369058,1.39605963214298,17.8,20.4,26.9,0.2,1,0.8,0.2,2,1.8,0,1.8,1.9
"2415058","2415","24",491.861060463562,2.3125,4.1875,1.9,FALSE,2.15907333315799,4.56456162329845,2.41827512437334,2.17704703751592,3.57949245369058,1.39605963214298,17.6,16.8,17.6,0.2,-0.4,-0.5,0.1,0.6,0.5,-0.1,0.4,0.6
"2415065","2415","24",452.77319768132,1.3125,2.875,1.6,FALSE,2.15907333315799,4.56456162329845,2.41827512437334,2.17704703751592,3.57949245369058,1.39605963214298,13.6,13.8,16.3,-0.8,-1.7,-0.8,-0.9,-0.7,0.2,-1.1,-0.9,0.3
"2415902","2415","24",891.262216236151,1.39285714285714,3.75,2.4,FALSE,2.15907333315799,4.56456162329845,2.41827512437334,2.17704703751592,3.57949245369058,1.39605963214298,13.7,15.5,21.3,-0.8,-0.8,0,-0.8,0.2,1,-1,0,1.1
"2415904","2415","24",212.889219676765,1.76923076923077,3.76923076923077,2,FALSE,2.15907333315799,4.56456162329845,2.41827512437334,2.17704703751592,3.57949245369058,1.39605963214298,14.7,15.6,18.9,-0.4,-0.8,-0.4,-0.4,0.2,0.6,-0.7,0,0.7
"2416048","2416","24",284.087840990402,3.90909090909091,7.63636363636364,3.7,FALSE,1.50883483069714,3.45510880983262,1.93534216594919,2.17704703751592,3.57949245369058,1.39605963214298,25.8,26.5,29.4,2.4,4.2,1.8,1.7,4.1,2.3,1.5,3.9,2.4
"2416050","2416","24",100.903830167428,2.83333333333333,5.16666666666667,2.3,FALSE,1.50883483069714,3.45510880983262,1.93534216594919,2.17704703751592,3.57949245369058,1.39605963214298,19.8,19.2,20.9,1.3,1.7,0.4,0.7,1.6,0.9,0.4,1.4,1
"2416055","2416","24",335.202341765053,1.75,4.5,2.8,FALSE,1.50883483069714,3.45510880983262,1.93534216594919,2.17704703751592,3.57949245369058,1.39605963214298,14.6,17.5,23.3,0.2,1,0.9,-0.4,0.9,1.4,-0.7,0.7,1.5
"2416902","2416","24",2542.36101142948,0.621212121212121,1.84848484848485,1.2,FALSE,1.50883483069714,3.45510880983262,1.93534216594919,2.17704703751592,3.57949245369058,1.39605963214298,11.2,11.5,14.7,-0.9,-1.6,-0.7,-1.6,-1.7,-0.2,-1.8,-1.9,-0.1
"2417005","2417","24",122.17407307886,3.71428571428571,8,4.3,FALSE,4.18770139123803,8.72153983399675,4.52591181260685,2.17704703751592,3.57949245369058,1.39605963214298,25.4,27.9,34,-0.5,-0.7,-0.2,1.5,4.4,2.9,1.3,4.2,3
"2413090","2413","24",263.537122658461,3.45454545454545,6.45454545454545,3,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,24.1,22.9,25.1,-1.5,-2.2,-0.7,1.3,2.9,1.6,1,2.7,1.7
"2413095","2413","24",349.22071082577,4.06666666666667,7.66666666666667,3.6,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,27.4,26.5,29,-0.9,-0.9,-0.1,1.9,4.1,2.2,1.6,3.9,2.3
"2413100","2413","24",293.888777161486,3.23076923076923,7,3.8,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,23.3,24.4,29.8,-1.7,-1.6,0.1,1.1,3.4,2.4,0.8,3.2,2.5
"2414005","2414","24",438.096150632474,3.47058823529412,7.23529411764706,3.8,FALSE,3.80853280515678,7.56134185317482,3.75301519472298,2.17704703751592,3.57949245369058,1.39605963214298,24.2,25.3,29.8,-0.3,-0.3,0,1.3,3.7,2.4,1,3.5,2.5
"4701076","4701","47",822.093027914551,19.45,30.7,11.2,FALSE,28.4098671079406,40.8940702950912,12.4901954660625,13.579379603014,19.5797131677624,5.99856635388725,80.6,78.3,81.2,-9,-10.2,-1.3,5.9,11.1,5.2,17,26.9,9.9
"4701077","4701","47",1.53471809150464,20,31,11,FALSE,28.4098671079406,40.8940702950912,12.4901954660625,13.579379603014,19.5797131677624,5.99856635388725,82.3,79.1,79.9,-8.4,-9.9,-1.5,6.4,11.4,5,17.6,27.2,9.7
"4701078","4701","47",1.26559222063596,20,32,12,FALSE,28.4098671079406,40.8940702950912,12.4901954660625,13.579379603014,19.5797131677624,5.99856635388725,82.3,81.9,84.9,-8.4,-8.9,-0.5,6.4,12.4,6,17.6,28.2,10.7
"4703068","4703","47",849.722705804931,38.1666666666667,45.7083333333333,7.5,FALSE,37.9008641882928,46.1641081855642,8.24160204014041,13.579379603014,19.5797131677624,5.99856635388725,98.5,97.5,58.7,0.3,-0.5,-0.7,24.6,26.1,1.5,35.7,41.9,6.2
"4703071","4703","47",2.94053076773601,39,46,7,FALSE,37.9008641882928,46.1641081855642,8.24160204014041,13.579379603014,19.5797131677624,5.99856635388725,98.9,97.7,55,1.1,-0.2,-1.2,25.4,26.4,1,36.6,42.2,5.7
"4703074","4703","47",851.888565427389,37.7,45.05,7.3,FALSE,37.9008641882928,46.1641081855642,8.24160204014041,13.579379603014,19.5797131677624,5.99856635388725,98.3,97.1,57.5,-0.2,-1.1,-0.9,24.1,25.5,1.3,35.3,41.3,6
"2409040","2409","24",66.9490251308325,3.16666666666667,5.5,2.3,FALSE,3.38718908014885,5.56116703859741,2.18204587819017,2.17704703751592,3.57949245369058,1.39605963214298,23.1,20,20.9,-0.2,-0.1,0.1,1,1.9,0.9,0.7,1.7,1
"2413050","2413","24",277.176521699125,4.93333333333333,8.53333333333333,3.6,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,30.3,29.5,29,0,-0.1,-0.1,2.8,5,2.2,2.5,4.7,2.3
"2407908","2407","24",1433.73829596603,2.51020408163265,4.42857142857143,1.9,FALSE,3.70522276340868,5.69638973513541,1.98732939019082,2.17704703751592,3.57949245369058,1.39605963214298,18.7,17.3,17.6,-1.2,-1.3,-0.1,0.3,0.8,0.5,0.1,0.6,0.6
"2407910","2407","24",935.943042541072,2.09677419354839,3.41935483870968,1.3,FALSE,3.70522276340868,5.69638973513541,1.98732939019082,2.17704703751592,3.57949245369058,1.39605963214298,17,15,15,-1.6,-2.3,-0.7,-0.1,-0.2,-0.1,-0.3,-0.4,0
"2413062","2413","24",234.587473576024,3.54545454545455,6.18181818181818,2.6,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,24.8,22.2,22.5,-1.4,-2.4,-1.1,1.4,2.6,1.2,1.1,2.4,1.3
"2413065","2413","24",383.029140450233,4.64705882352941,7.88235294117647,3.2,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,29.5,27.1,26.9,-0.3,-0.7,-0.5,2.5,4.3,1.8,2.2,4.1,1.9
"2413073","2413","24",248.085395481102,5.61538461538461,9.46153846153846,3.8,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,33.5,32.2,29.8,0.7,0.9,0.1,3.4,5.9,2.4,3.2,5.7,2.5
"2413075","2413","24",112.138178730596,4.14285714285714,7.14285714285714,3,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,27.7,25.1,25.1,-0.8,-1.5,-0.7,2,3.6,1.6,1.7,3.4,1.7
"2413080","2413","24",112.97888543716,4.16666666666667,7.66666666666667,3.5,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,27.8,26.5,28.4,-0.8,-0.9,-0.2,2,4.1,2.1,1.7,3.9,2.2
"2413085","2413","24",151.003523976004,5.11111111111111,9.11111111111111,4,FALSE,4.94073798827317,8.60670735957185,3.66438553626498,2.17704703751592,3.57949245369058,1.39605963214298,32,31.6,31.5,0.2,0.5,0.3,2.9,5.5,2.6,2.7,5.3,2.7
"2414010","2414","24",189.86603881424,3.9,7.7,3.8,FALSE,3.80853280515678,7.56134185317482,3.75301519472298,2.17704703751592,3.57949245369058,1.39605963214298,25.8,26.6,29.8,0.1,0.1,0,1.7,4.1,2.4,1.5,3.9,2.5
"2414018","2414","24",59.532218111727,4.6,8.8,4.2,FALSE,3.80853280515678,7.56134185317482,3.75301519472298,2.17704703751592,3.57949245369058,1.39605963214298,29.2,30.3,33.4,0.8,1.2,0.4,2.4,5.2,2.8,2.2,5,2.9
"2414025","2414","24",60.6619862383693,4,7.83333333333333,3.8,FALSE,3.80853280515678,7.56134185317482,3.75301519472298,2.17704703751592,3.57949245369058,1.39605963214298,26.7,26.9,29.8,0.2,0.3,0,1.8,4.3,2.4,1.6,4,2.5
"2414030","2414","24",86.4503431000243,4,7.5,3.5,FALSE,3.80853280515678,7.56134185317482,3.75301519472298,2.17704703751592,3.57949245369058,1.39605963214298,26.7,26,28.4,0.2,-0.1,-0.3,1.8,3.9,2.1,1.6,3.7,2.2
"3529020","3529","35",158.945438592197,26.8571428571429,35.7142857142857,8.9,FALSE,27.1685519538245,36.7038906649561,9.53570404210659,7.77143101851615,12.0957961451014,4.3127750792258,90.5,87.4,68,-0.3,-1,-0.6,19.1,23.6,4.6,24.4,31.9,7.6
"3529021","3529","35",20.0667719721711,23.5,32.5,9,FALSE,27.1685519538245,36.7038906649561,9.53570404210659,7.77143101851615,12.0957961451014,4.3127750792258,87.1,83.3,69.5,-3.7,-4.2,-0.5,15.7,20.4,4.7,21.1,28.7,7.7
"4621035","4621","46",0.170957700545532,12,18,6,FALSE,8.44555002099424,11.5737800461726,3.10085939234778,7.08685808444836,11.085352408936,3.97921033378658,59.3,54.5,47.5,3.6,6.4,2.9,4.9,6.9,2,9.6,14.2,4.7
"4621036","4621","46",0.734073891699797,12,18,6,FALSE,8.44555002099424,11.5737800461726,3.10085939234778,7.08685808444836,11.085352408936,3.97921033378658,59.3,54.5,47.5,3.6,6.4,2.9,4.9,6.9,2,9.6,14.2,4.7
"4621039","4621","46",1.17601229355434,11,18,7,FALSE,8.44555002099424,11.5737800461726,3.10085939234778,7.08685808444836,11.085352408936,3.97921033378658,55.5,54.5,55,2.6,6.4,3.9,3.9,6.9,3,8.6,14.2,5.7
"4621040","4621","46",4.0377951920946,11.5,18,6.5,FALSE,8.44555002099424,11.5737800461726,3.10085939234778,7.08685808444836,11.085352408936,3.97921033378658,57.4,54.5,51.5,3.1,6.4,3.4,4.4,6.9,2.5,9.1,14.2,5.2
"4705067","4705","47",877.608890530615,14.625,29.7916666666667,15.2,FALSE,18.1824824459092,32.0147197999778,13.8333176192936,13.579379603014,19.5797131677624,5.99856635388725,66.2,76.5,99,-3.6,-2.2,1.4,1,10.2,9.2,12.2,26,13.9
"4705069","4705","47",2.57247148308172,14,27,13,FALSE,18.1824824459092,32.0147197999778,13.8333176192936,13.579379603014,19.5797131677624,5.99856635388725,64.8,72.6,91.4,-4.2,-5,-0.8,0.4,7.4,7,11.6,23.2,11.7
"4705071","4705","47",1.83146202931183,14,28,14,FALSE,18.1824824459092,32.0147197999778,13.8333176192936,13.579379603014,19.5797131677624,5.99856635388725,64.8,73.8,95.9,-4.2,-4,0.2,0.4,8.4,8,11.6,24.2,12.7
"4705073","4705","47",850.388133940741,16.375,31.625,15.2,FALSE,18.1824824459092,32.0147197999778,13.8333176192936,13.579379603014,19.5797131677624,5.99856635388725,71.9,80.8,99,-1.8,-0.4,1.4,2.8,12,9.2,13.9,27.8,13.9
"2407912","2407","24",77.3603918076727,3.71428571428571,5.57142857142857,1.9,FALSE,3.70522276340868,5.69638973513541,1.98732939019082,2.17704703751592,3.57949245369058,1.39605963214298,25.4,20.3,17.6,0,-0.1,-0.1,1.5,2,0.5,1.3,1.8,0.6
"3502044","3502","35",5.37692701391473,20.5,34.5,14,FALSE,18.1790450802435,32.3195991994987,14.1484093844637,7.77143101851615,12.0957961451014,4.3127750792258,83.4,86.3,95.9,2.3,2.2,-0.1,12.7,22.4,9.7,18.1,30.7,12.7
"3502048","3502","35",199.61816421476,21.4444444444444,34,12.6,FALSE,18.1790450802435,32.3195991994987,14.1484093844637,7.77143101851615,12.0957961451014,4.3127750792258,84.7,85.7,88.9,3.3,1.7,-1.5,13.7,21.9,8.3,19,30.2,11.3
"3506008","3506","35",2885.52843562933,23.027397260274,34.3287671232877,11.3,FALSE,23.027397260274,34.3287671232877,11.3,7.77143101851615,12.0957961451014,4.3127750792258,86.7,86.2,81.5,0,0,0,15.3,22.2,7,20.6,30.5,10
"3507004","3507","35",322.647121168652,19.5,31.75,12.2,FALSE,19.1464269083559,31.5685048513352,12.4315840608948,7.77143101851615,12.0957961451014,4.3127750792258,80.9,81,86.6,0.4,0.2,-0.2,11.7,19.7,7.9,17.1,28,10.9
"2499812","2499","24",454.271522779255,1.85,3.85,2,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,14.9,15.6,18.9,0.9,2.4,1.6,-0.3,0.3,0.6,-0.6,0.1,0.7
"2499814","2499","24",921.951343349274,1.25,2.57142857142857,1.3,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,13.5,13.3,15,0.3,1.1,0.9,-0.9,-1,-0.1,-1.2,-1.2,0
"2499816","2499","24",192.443424461492,0.125,0.9375,0.8,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,10.1,9.4,12.2,-0.8,-0.5,0.4,-2.1,-2.6,-0.6,-2.3,-2.8,-0.5
"2499818","2499","24",97.7990417252362,4.5,6.5,2,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,28.8,23,18.9,3.5,5.1,1.6,2.3,2.9,0.6,2.1,2.7,0.7
"2499877","2499","24",295.989710251558,0,0.0952380952380952,0.1,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,8.1,9.4,-1,-1.3,-0.3,-2.2,-3.5,-1.3,-2.4,-3.7,-1.2
"2499878","2499","24",260.31036273005,0,0,0,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,3.9,4.7,-1,-1.4,-0.4,-2.2,-3.6,-1.4,-2.4,-3.8,-1.3
"2499879","2499","24",493.275049180912,0,0,0,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,3.9,4.7,-1,-1.4,-0.4,-2.2,-3.6,-1.4,-2.4,-3.8,-1.3
"2499883","2499","24",470.590953512921,0,0,0,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,3.9,4.7,-1,-1.4,-0.4,-2.2,-3.6,-1.4,-2.4,-3.8,-1.3
"3507006","3507","35",327.563878169505,18.6153846153846,31.2307692307692,12.6,FALSE,19.1464269083559,31.5685048513352,12.4315840608948,7.77143101851615,12.0957961451014,4.3127750792258,78.5,79.9,88.9,-0.5,-0.3,0.2,10.8,19.1,8.3,16.2,27.4,11.3
"2499885","2499","24",612.071342177558,0,0,0,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,3.9,4.7,-1,-1.4,-0.4,-2.2,-3.6,-1.4,-2.4,-3.8,-1.3
"2499887","2499","24",607.433192391294,0,0,0,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,3.9,4.7,-1,-1.4,-0.4,-2.2,-3.6,-1.4,-2.4,-3.8,-1.3
"2499888","2499","24",590.284890364187,0,0,0,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,3.9,4.7,-1,-1.4,-0.4,-2.2,-3.6,-1.4,-2.4,-3.8,-1.3
"2499889","2499","24",555.746715443543,0,0,0,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,3.9,4.7,-1,-1.4,-0.4,-2.2,-3.6,-1.4,-2.4,-3.8,-1.3
"2499890","2499","24",566.222565650652,0,0,0,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,3.9,4.7,-1,-1.4,-0.4,-2.2,-3.6,-1.4,-2.4,-3.8,-1.3
"2499891","2499","24",593.05049081425,0,0,0,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,3.9,4.7,-1,-1.4,-0.4,-2.2,-3.6,-1.4,-2.4,-3.8,-1.3
"2499892","2499","24",565.291386537534,0,0,0,FALSE,0.970727353991112,1.42209966833909,0.448631114811484,2.17704703751592,3.57949245369058,1.39605963214298,4.8,3.9,4.7,-1,-1.4,-0.4,-2.2,-3.6,-1.4,-2.4,-3.8,-1.3
"3534011","3534","35",6.36552144684637,24,35,11,FALSE,20.8432046248813,30.1834523181075,9.35619414977874,7.77143101851615,12.0957961451014,4.3127750792258,87.6,86.6,79.9,3.2,4.8,1.6,16.2,22.9,6.7,21.6,31.2,9.7
"3534020","3534","35",503.324197189754,19.8,29.4,9.6,FALSE,20.8432046248813,30.1834523181075,9.35619414977874,7.77143101851615,12.0957961451014,4.3127750792258,81.6,75.7,73.3,-1,-0.8,0.2,12,17.3,5.3,17.4,25.6,8.3
"3534021","3534","35",40.8519901492576,21.25,31.25,10,FALSE,20.8432046248813,30.1834523181075,9.35619414977874,7.77143101851615,12.0957961451014,4.3127750792258,84.6,80,75.1,0.4,1.1,0.6,13.5,19.2,5.7,18.8,27.5,8.7
"4612054","4612","46",749.770909732375,22.4782608695652,30.2608695652174,7.8,FALSE,23.6812883450659,33.1280491738927,9.45749580895097,7.08685808444836,11.085352408936,3.97921033378658,85.9,77.6,60.4,-1.2,-2.9,-1.7,15.4,19.2,3.8,20,26.5,6.5
"4612056","4612","46",5.5071522061625,24,31,7,FALSE,23.6812883450659,33.1280491738927,9.45749580895097,7.08685808444836,11.085352408936,3.97921033378658,87.6,79.1,55,0.3,-2.1,-2.5,16.9,19.9,3,21.6,27.2,5.7
"4613032","4613","46",43.0445717922693,26,38,12,FALSE,22.3741052756255,31.3782522899442,9.02161273084673,7.08685808444836,11.085352408936,3.97921033378658,89.8,90.5,84.9,3.6,6.6,3,18.9,26.9,8,23.6,34.2,10.7
"4613037","4613","46",88.3905070651588,26,40,14,FALSE,22.3741052756255,31.3782522899442,9.02161273084673,7.08685808444836,11.085352408936,3.97921033378658,89.8,92.5,95.9,3.6,8.6,5,18.9,28.9,10,23.6,36.2,12.7
"4613043","4613","46",807.384682985609,22.448275862069,31.551724137931,9.1,FALSE,22.3741052756255,31.3782522899442,9.02161273084673,7.08685808444836,11.085352408936,3.97921033378658,85.9,80.8,71,0.1,0.2,0.1,15.4,20.5,5.1,20,27.8,7.8
"4602069","4602","46",580.677710399719,24.7368421052632,36.4736842105263,11.7,FALSE,27.2435646770059,39.8085317351277,12.5779591455025,7.08685808444836,11.085352408936,3.97921033378658,88.4,88.4,82.8,-2.5,-3.3,-0.9,17.6,25.4,7.7,22.3,32.7,10.4
"3534030","3534","35",512.658487430774,21.4444444444444,29.9444444444444,8.5,FALSE,20.8432046248813,30.1834523181075,9.35619414977874,7.77143101851615,12.0957961451014,4.3127750792258,84.7,76.6,66.1,0.6,-0.2,-0.9,13.7,17.8,4.2,19,26.2,7.2
"2495032","2495","24",698.806752818203,2,2.33333333333333,0.3,FALSE,2.24023408583856,3.09190128755903,0.831611126711684,2.17704703751592,3.57949245369058,1.39605963214298,16,12.7,10.3,-0.2,-0.8,-0.5,-0.2,-1.2,-1.1,-0.4,-1.5,-1
"2495040","2495","24",358.077722396567,2,2.9,0.9,FALSE,2.24023408583856,3.09190128755903,0.831611126711684,2.17704703751592,3.57949245369058,1.39605963214298,16,13.8,12.4,-0.2,-0.2,0.1,-0.2,-0.7,-0.5,-0.4,-0.9,-0.4
"2495045","2495","24",629.164990603941,2,3.08333333333333,1.1,FALSE,2.24023408583856,3.09190128755903,0.831611126711684,2.17704703751592,3.57949245369058,1.39605963214298,16,14.6,14.6,-0.2,0,0.3,-0.2,-0.5,-0.3,-0.4,-0.7,-0.2
"2409048","2409","24",155.015846645661,2.5,4.5,2,FALSE,3.38718908014885,5.56116703859741,2.18204587819017,2.17704703751592,3.57949245369058,1.39605963214298,18.4,17.5,18.9,-0.9,-1.1,-0.2,0.3,0.9,0.6,0.1,0.7,0.7
"3530027","3530","35",278.161896124677,18.0909090909091,27.3636363636364,9.3,FALSE,20.2091940163228,31.0034047266526,10.7917457297479,7.77143101851615,12.0957961451014,4.3127750792258,77.1,73,71.8,-2.1,-3.6,-1.5,10.3,15.3,5,15.7,23.6,8
"3530035","3530","35",329.350828590428,18.4666666666667,28.8666666666667,10.4,FALSE,20.2091940163228,31.0034047266526,10.7917457297479,7.77143101851615,12.0957961451014,4.3127750792258,77.9,74.9,77.2,-1.7,-2.1,-0.4,10.7,16.8,6.1,16,25.1,9.1
"3531011","3531","35",30.1932232526341,22.3333333333333,29.6666666666667,7.3,FALSE,20.0465459373259,27.2772773674747,7.21663171880239,7.77143101851615,12.0957961451014,4.3127750792258,85.8,76.2,57.5,2.3,2.4,0.1,14.6,17.6,3,19.9,25.9,6
"2416005","2416","24",319.232610277885,4.15384615384615,7.61538461538461,3.5,FALSE,1.50883483069714,3.45510880983262,1.93534216594919,2.17704703751592,3.57949245369058,1.39605963214298,27.7,26.4,28.4,2.6,4.2,1.6,2,4,2.1,1.7,3.8,2.2
"2409077","2409","24",24.8322512010913,3,4.8,1.8,FALSE,3.38718908014885,5.56116703859741,2.18204587819017,2.17704703751592,3.57949245369058,1.39605963214298,21.5,18.1,17.1,-0.4,-0.8,-0.4,0.8,1.2,0.4,0.6,1,0.5
"3534024","3534","35",356.351257381382,21.7857142857143,31.0714285714286,9.3,FALSE,20.8432046248813,30.1834523181075,9.35619414977874,7.77143101851615,12.0957961451014,4.3127750792258,85.1,79.6,71.8,0.9,0.9,-0.1,14,19,5,19.4,27.3,8
"2417010","2417","24",137.931405342029,4.125,9.375,5.2,FALSE,4.18770139123803,8.72153983399675,4.52591181260685,2.17704703751592,3.57949245369058,1.39605963214298,27.6,32.1,41.6,-0.1,0.7,0.7,1.9,5.8,3.8,1.7,5.6,3.9
"2410030","2410","24",128.890989519592,2.75,4.75,2,FALSE,3.05442114269172,5.50624776304075,2.46104262735041,2.17704703751592,3.57949245369058,1.39605963214298,19.4,18,18.9,-0.3,-0.8,-0.5,0.6,1.2,0.6,0.3,1,0.7
"4701016","4701","47",843.580769771682,34.625,47.7916666666667,13.2,FALSE,28.4098671079406,40.8940702950912,12.4901954660625,13.579379603014,19.5797131677624,5.99856635388725,96.9,98.8,92.9,6.2,6.9,0.7,21,28.2,7.2,32.2,44,11.9
"4701017","4701","47",1.31198732026213,32,45,13,FALSE,28.4098671079406,40.8940702950912,12.4901954660625,13.579379603014,19.5797131677624,5.99856635388725,95,96.8,91.4,3.6,4.1,0.5,18.4,25.4,7,29.6,41.2,11.7
"4701018","4701","47",2.67458307153172,36,46,10,FALSE,28.4098671079406,40.8940702950912,12.4901954660625,13.579379603014,19.5797131677624,5.99856635388725,97.5,97.7,75.1,7.6,5.1,-2.5,22.4,26.4,4,33.6,42.2,8.7
"4701019","4701","47",2.90617347109758,39,51,12,FALSE,28.4098671079406,40.8940702950912,12.4901954660625,13.579379603014,19.5797131677624,5.99856635388725,98.9,99.6,84.9,10.6,10.1,-0.5,25.4,31.4,6,36.6,47.2,10.7
"4701021","4701","47",3.34447743139025,38,51,13,FALSE,28.4098671079406,40.8940702950912,12.4901954660625,13.579379603014,19.5797131677624,5.99856635388725,98.4,99.6,91.4,9.6,10.1,0.5,24.4,31.4,7,35.6,47.2,11.7
"4701022","4701","47",823.867115813665,38.8333333333333,52,13.2,FALSE,28.4098671079406,40.8940702950912,12.4901954660625,13.579379603014,19.5797131677624,5.99856635388725,98.7,99.7,92.9,10.4,11.1,0.7,25.3,32.4,7.2,36.4,48.2,11.9
"4701024","4701","47",19.0061512895406,40.5,53,12.5,FALSE,28.4098671079406,40.8940702950912,12.4901954660625,13.579379603014,19.5797131677624,5.99856635388725,99.5,99.8,88.2,12.1,12.1,0,26.9,33.4,6.5,38.1,49.2,11.2
"4703092","4703","47",1.53665571694752,38,45,7,FALSE,37.9008641882928,46.1641081855642,8.24160204014041,13.579379603014,19.5797131677624,5.99856635388725,98.4,96.8,55,0.1,-1.2,-1.2,24.4,25.4,1,35.6,41.2,5.7
"2409055","2409","24",75.6842962402419,3,5.4,2.4,FALSE,3.38718908014885,5.56116703859741,2.18204587819017,2.17704703751592,3.57949245369058,1.39605963214298,21.5,19.7,21.3,-0.4,-0.2,0.2,0.8,1.8,1,0.6,1.6,1.1
"2409060","2409","24",209.514197441813,2.66666666666667,4.66666666666667,2,FALSE,3.38718908014885,5.56116703859741,2.18204587819017,2.17704703751592,3.57949245369058,1.39605963214298,19.1,17.9,18.9,-0.7,-0.9,-0.2,0.5,1.1,0.6,0.2,0.9,0.7
