"csd","pr","score_cisv","q_cisv_can","q_score_pr"
3549060,"35",0.0341244650328751,3,3
3549066,"35",-0.25026299445005,2,1
3549071,"35",-0.0298035048049746,3,2
3549072,"35",1.31446,5,5
3549073,"35",1.03775,5,5
3549076,"35",0.93669,5,5
3549077,"35",0.5776,5,4
3549078,"35",1.73386,5,5
3549095,"35",0.3479,4,4
3549096,"35",0.408672953722334,4,4
3551001,"35",0.51373,4,4
3551006,"35",0.19198629082774,4,4
3551011,"35",-0.113079861111111,2,2
3551017,"35",-0.0278937296478607,3,2
3551021,"35",0.17298,4,3
3551026,"35",0.131563737623762,3,3
3551027,"35",0.24622,4,4
3551028,"35",0.09912,3,3
3551040,"35",0.77146,5,5
3551041,"35",0.98251,5,5
3551042,"35",1.24598,5,5
3551043,"35",1.10456154325513,5,5
3551044,"35",1.0512,5,5
3551045,"35",1.1127,5,5
3551094,"35",0.64857,5,4
3552001,"35",0.197669837340877,4,4
3552004,"35",0.352486831245394,4,4
3552013,"35",0.177323253323486,4,4
3552023,"35",0.432615903614458,4,4
3552026,"35",0.182858464802314,4,4
3552028,"35",0.04131,3,3
3552031,"35",-0.24859,2,2
3552036,"35",0.32957,4,4
3552051,"35",0.30879,4,4
3552052,"35",1.3269,5,5
3552054,"35",2.16481,5,5
3552056,"35",0.11454,3,3
3552092,"35",-0.0479904428424305,3,2
3552093,"35",0.113647532736044,3,3
3553005,"35",-0.0144250288547264,3,3
3553040,"35",0.44609,4,4
3554001,"35",0.03073,3,3
3554006,"35",0.29996,4,4
3554008,"35",0.786548432760364,5,5
3554014,"35",-0.29788,2,1
3554020,"35",0.0986071507162134,3,3
3554021,"35",-0.02944,3,2
3554024,"35",-0.10442,2,2
3554026,"35",0.02603,3,3
3554029,"35",0.21321,4,4
3554032,"35",0.95934,5,5
3554034,"35",0.45301,4,4
3554036,"35",0.154714395329441,3,3
3554038,"35",0.66868,5,5
3554042,"35",0.13207,3,3
3554044,"35",-0.10448,2,2
3554049,"35",-0.10937,2,2
3554052,"35",0.261693633841886,4,4
3554054,"35",0.42509,4,4
3554056,"35",0.17521,4,3
3554057,"35",0.69888,5,5
3554058,"35",0.44540609671848,4,4
3554062,"35",0.370408389261745,4,4
3554066,"35",0.83928,5,5
3554068,"35",0.509250236129032,4,4
3554094,"35",-0.0178492585669782,3,2
3556014,"35",0.174742204510109,4,3
3556027,"35",0.0356676517195285,3,3
3556031,"35",0.299541115889543,4,4
3556033,"35",1.54666,5,5
3556042,"35",0.0833651131725418,3,3
3556048,"35",0.237848891666667,4,4
3556052,"35",0.27253,4,4
3556056,"35",0.111789066551426,3,3
3556066,"35",0.139163665135907,3,3
3556070,"35",-0.0622924042272127,3,2
3556073,"35",0.84907,5,5
3556076,"35",-0.154993354192741,2,2
3556077,"35",0.457485756457565,4,4
3556092,"35",0.261806103692066,4,4
3556093,"35",0.97626064516129,5,5
3556094,"35",0.797544302325581,5,5
3556102,"35",0.75023,5,5
3556106,"35",0.330864556878307,4,4
3557001,"35",0.1745,4,3
3557004,"35",0.10221,3,3
3557006,"35",0.08624,3,3
3557008,"35",0.0785923141654979,3,3
3557011,"35",-0.257192595896521,2,1
3557014,"35",-0.37553,1,1
3557016,"35",0.09197,3,3
3557019,"35",0.51368,4,4
3557021,"35",0.59815,5,4
3557026,"35",1.0753,5,5
3557028,"35",0.4572425,4,4
3557035,"35",0.412908962365591,4,4
3557038,"35",0.40888507597896,4,4
3557039,"35",1.3180316119403,5,5
3557040,"35",0.1588,3,3
3557041,"35",0.947328085648962,5,5
3557051,"35",-0.236969721485411,2,2
3557061,"35",0.157898014600769,3,3
3557066,"35",-0.43262,1,1
3557071,"35",1.36352,5,5
3557072,"35",1.20636,5,5
3557073,"35",0.64425,5,4
3557074,"35",0.98145,5,5
3557076,"35",-0.00431058780036968,3,3
3557078,"35",0.94165,5,5
3557079,"35",-0.0158217708333333,3,3
3557091,"35",0.0952152603231598,3,3
3557095,"35",0.159485348640891,3,3
3557096,"35",-0.110498553719008,2,2
3558001,"35",-0.300416207050424,2,1
3558003,"35",1.01531,5,5
3558004,"35",0.101084611688395,3,3
3558011,"35",-0.360023438276719,1,1
3558012,"35",-0.03412,3,2
3558016,"35",-0.5536,1,1
3558019,"35",-0.30527,1,1
3558028,"35",-0.357886365876193,1,1
3558034,"35",0.12012,3,3
3558041,"35",0.0476125586592179,3,3
3558044,"35",0.194664154786151,4,4
3558051,"35",-0.0333770548604427,3,2
3558054,"35",0.110822205497382,3,3
3558059,"35",-0.181198690248566,2,2
3558060,"35",1.50007,5,5
3558061,"35",1.09167415841584,5,5
3558062,"35",0.55815,5,4
3558063,"35",0.73137,5,5
3558064,"35",0.63728,5,4
3558066,"35",0.264217922998987,4,4
3558067,"35",1.7258,5,5
3558068,"35",1.01936,5,5
3558069,"35",1.98496,5,5
3558075,"35",0.206325894639127,4,4
3558076,"35",1.42026,5,5
3558080,"35",1.45623,5,5
3558085,"35",2.60143,5,5
3558090,"35",0.0769999405240315,3,3
3558097,"35",1.51436,5,5
3559001,"35",0.217569212717638,4,4
3559011,"35",-0.277885995807128,2,1
3559012,"35",-0.0375669729440129,3,2
3559016,"35",-0.395281878172589,1,1
3559019,"35",-0.341502176079734,1,1
3559024,"35",-0.330296513761468,1,1
3559026,"35",1.28446,5,5
3559031,"35",-0.13568,2,2
3559040,"35",-0.34658,1,1
3559042,"35",0.325695558510638,4,4
3559047,"35",-0.02413,3,2
3559051,"35",1.27842,5,5
3559053,"35",0.6897,5,5
3559060,"35",1.27509,5,5
3559061,"35",0.6554,5,4
3559063,"35",0.68608,5,5
3559064,"35",0.66297,5,4
3559066,"35",1.78966,5,5
3559068,"35",1.04696,5,5
3559090,"35",-0.311755340829234,1,1
3560001,"35",0.268199950248756,4,4
3560004,"35",1.4275,5,5
3560005,"35",0.92025,5,5
3560008,"35",0.04668,3,3
3560010,"35",-0.0593156918554153,3,2
3560021,"35",0.227742885375494,4,4
3560024,"35",0.86553,5,5
3560027,"35",0.0256371034109366,3,3
3560032,"35",0.0989155411255411,3,3
3560034,"35",-0.162928581948964,2,2
3560042,"35",-0.329963583292623,1,1
3560049,"35",1.09831,5,5
3560051,"35",1.45325,5,5
3560052,"35",1.9277,5,5
3560053,"35",1.65121,5,5
3560054,"35",1.62343,5,5
3560055,"35",2.20911,5,5
3560056,"35",1.12199,5,5
3560057,"35",0.82172,5,5
3560058,"35",1.74423,5,5
3560059,"35",1.35625,5,5
3560060,"35",1.17502,5,5
3560061,"35",1.50394,5,5
3560063,"35",1.1238,5,5
3560064,"35",1.03262,5,5
3560066,"35",0.73504,5,5
3560067,"35",1.12633,5,5
3560068,"35",1.13349,5,5
3560069,"35",0.90804,5,5
3560070,"35",1.64162,5,5
3560071,"35",1.55297,5,5
3560075,"35",1.62095,5,5
3560076,"35",0.98625,5,5
3560079,"35",1.3597,5,5
3560080,"35",1.73265,5,5
3560082,"35",0.87442,5,5
3560083,"35",1.53442,5,5
3560084,"35",0.24585,4,4
3560085,"35",0.94403,5,5
3560086,"35",1.4326,5,5
3560088,"35",1.36941,5,5
3560089,"35",1.09175,5,5
3560090,"35",-0.105835823853843,2,2
3560093,"35",1.44195,5,5
3560095,"35",1.38898,5,5
3560096,"35",1.22871,5,5
3560098,"35",1.13224,5,5
3560104,"35",1.14765,5,5
4601035,"46",0.359271819757366,4,4
4601039,"46",0.351665187194791,4,3
4601043,"46",0.0374948511904762,3,3
4601046,"46",0.0523908895705521,3,3
4601051,"46",-0.177865994865212,2,2
4601057,"46",0.0012414931237721,3,3
4601060,"46",0.246963214285714,4,3
4601070,"46",-0.03903,3,2
4601071,"46",0.164289032174364,4,3
4601075,"46",0.580181234866828,5,4
4601078,"46",0.09094,3,3
4601094,"46",-0.12332,2,2
4602024,"46",0.0666415551908084,3,3
4602026,"46",1.98867,5,5
4602027,"46",1.70217,5,5
4602032,"46",-0.0766222843287392,3,2
4602037,"46",0.243578789272031,4,3
4602041,"46",-0.196013197606877,2,2
4602044,"46",0.120175270133663,3,3
4602046,"46",-0.364068521943837,1,1
4602053,"46",-0.0951746840148699,2,2
4602057,"46",-0.100517535816619,2,2
4602061,"46",0.210263967485299,4,3
4602069,"46",-0.420358348439074,1,1
4602075,"46",-0.457531424554827,1,1
4603030,"46",-0.0834215336463224,2,2
4603040,"46",-0.0462589547691587,3,2
4603041,"46",-0.173466401443547,2,2
4603047,"46",-0.283415844560739,2,1
4603050,"46",0.120609551109494,3,3
4603053,"46",0.101543952059623,3,3
4603058,"46",-0.187887984189723,2,2
4603062,"46",-0.378885502183406,1,1
4603065,"46",-0.3646925680551,1,1
4603067,"46",0.143609012658228,3,3
4603072,"46",-0.335031639795517,1,1
4603074,"46",-0.0225215061014772,3,2
4604034,"46",-0.170714131338321,2,2
4604040,"46",-0.128508004938272,2,2
4604052,"46",-0.157421616766467,2,2
4604057,"46",-0.301136740442656,2,1
4604064,"46",-0.362755464876033,1,1
4605025,"46",-0.04337803125,3,2
4605032,"46",-0.265682607189259,2,1
4605038,"46",-0.256306617050068,2,1
4605044,"46",-0.187552615384615,2,2
4605052,"46",-0.082123227665706,2,2
4605056,"46",-0.383877669642857,1,1
4605062,"46",-0.00689612128869235,3,2
4605071,"46",-0.101265409230769,2,2
4606016,"46",-0.123562615012107,2,2
4606023,"46",-0.171133628691983,2,2
4606029,"46",1.49109,5,5
4606031,"46",-0.491884148471616,1,1
4606034,"46",0.0330385728030789,3,3
4606040,"46",1.26501963103122,5,5
4607039,"46",-0.343755796972395,1,1
4607046,"46",-0.28503401592719,2,1
4607052,"46",0.0317787043580683,3,3
4607057,"46",-0.468606736152472,1,1
4607060,"46",-0.418062985989492,1,1
4607062,"46",0.0630792571083351,3,3
4607066,"46",-0.40596762537363,1,1
4607068,"46",0.0785332398239824,3,3
4607071,"46",-0.549550705329154,1,1
4607076,"46",-0.121235047143649,2,2
4608032,"46",-0.225740169491525,2,2
4608042,"46",-0.167604739057239,2,2
4608046,"46",-0.274975453384419,2,1
4608055,"46",-0.0282936363636364,3,2
4608060,"46",-0.0253830675221509,3,2
4608069,"46",1.74024364511162,5,5
4609018,"46",-0.162068375049662,2,2
4609024,"46",-0.296370768002323,2,1
4609025,"46",1.63326762546816,5,5
4609026,"46",1.73983,5,5
4609027,"46",1.88183911504425,5,5
4609029,"46",0.280019638281839,4,3
4610035,"46",-0.756347158866995,1,1
4610043,"46",-0.430969366028708,1,1
4610052,"46",-0.445723077984817,1,1
4611040,"46",0.0957089565493647,3,3
4611042,"46",-0.703006668205957,1,1
4612047,"46",-0.498797308883658,1,1
4612054,"46",-0.247222513852974,2,2
4612056,"46",0.157139491986695,3,3
4613032,"46",-0.71112666940874,1,1
4613037,"46",-0.439983349296618,1,1
4613043,"46",-0.41375078222298,1,1
4613047,"46",0.519662304836253,4,4
4613049,"46",0.29565,4,3
4613056,"46",-0.229593718037319,2,2
4613062,"46",1.06937,5,4
4614015,"46",-0.252395456692913,2,2
4614031,"46",-0.324154651040295,1,1
4614036,"46",-0.416455917061611,1,1
4614039,"46",-0.299318923900119,2,1
4614042,"46",-0.0170709197324415,3,2
4615020,"46",0.029216072119613,3,3
4615032,"46",-0.146805414937759,2,2
4615037,"46",-0.134238492706645,2,2
4615042,"46",1.87345,5,5
4615047,"46",-0.31448844765343,1,1
4615056,"46",-0.321950962517353,1,1
4615063,"46",0.0356173275393808,3,3
4615067,"46",0.99259,5,4
4615070,"46",-0.0825698812095032,2,2
4615071,"46",0.69943,5,4
4615074,"46",-0.479080927743087,1,1
4615075,"46",0.0829988909157242,3,3
4615078,"46",0.0701616141732283,3,3
4615092,"46",0.173857065217391,4,3
4616005,"46",-0.122429475847893,2,2
4616017,"46",1.41438936834634,5,5
4616020,"46",-0.423924909847434,1,1
4616025,"46",1.08699,5,4
4616030,"46",-0.113743285824345,2,2
4616046,"46",1.17794,5,4
4616048,"46",0.116946008416963,3,3
4617026,"46",0.670190438016529,5,4
4617029,"46",1.35377940298507,5,5
4617035,"46",-0.0296178877005348,3,2
4617041,"46",0.542469069767442,4,4
4617048,"46",-0.400597411048689,1,1
4617050,"46",0.388682490439771,4,4
4617054,"46",0.441996690140845,4,4
4617058,"46",0.257329915433404,4,3
4617064,"46",0.486018703703704,4,4
4617072,"46",1.13340124137931,5,4
4617075,"46",-0.051090455311973,3,2
4617092,"46",-0.54975,1,1
4618031,"46",0.115597740904247,3,3
4618034,"46",0.544560159833217,4,4
4618037,"46",0.0833414489069649,3,3
4618040,"46",0.638978210116732,5,4
4618044,"46",-0.00327563594821021,3,3
4618055,"46",1.72944,5,5
4618056,"46",0.296652975763016,4,3
4618060,"46",0.150029389671362,3,3
4618061,"46",1.73804,5,5
4618063,"46",1.52106,5,5
4618067,"46",1.14587,5,4
4618068,"46",0.174596926829268,4,3
4618074,"46",0.075935324472244,3,3
4618076,"46",0.0651120090361446,3,3
4618091,"46",0.37979,4,4
4619045,"46",0.741870288834097,5,4
4619050,"46",1.55683026328162,5,5
4619052,"46",1.63979,5,5
4619053,"46",1.02217,5,4
4619054,"46",1.77182,5,5
4619056,"46",1.09676235334714,5,4
4619058,"46",0.8581,5,4
4619059,"46",1.207395073698,5,4
4619061,"46",1.62398,5,5
4619062,"46",1.2328,5,4
4619065,"46",2.11627,5,5
4619068,"46",1.38741,5,5
4619069,"46",1.15909,5,4
4619070,"46",1.11432,5,4
4619072,"46",1.29213,5,5
4619077,"46",1.33763592592593,5,5
4620032,"46",0.38328,4,4
4620042,"46",-0.257729119246104,2,1
4620048,"46",0.364039456655964,4,4
4620051,"46",-0.0786008758664146,2,2
4620055,"46",0.558360167597765,5,4
4620060,"46",2.1267,5,5
4621027,"46",1.44899,5,5
4621029,"46",1.43409360759494,5,5
4621033,"46",0.75654,5,4
4621040,"46",0.39868,4,4
4621043,"46",1.0779237208238,5,4
4621045,"46",0.257136902560455,4,3
4621052,"46",-0.000404380469829552,3,3
4621058,"46",1.85112,5,5
4621064,"46",0.010971967611336,3,3
4621071,"46",-0.393608069852941,1,1
4621078,"46",-0.0331424372469636,3,2
4622026,"46",0.209850518261418,4,3
4622045,"46",1.57393,5,5
4622046,"46",0.902508020351526,5,4
4622049,"46",1.29537101683502,5,5
4622051,"46",1.48379427345845,5,5
4622052,"46",1.72517,5,5
4622055,"46",1.74051,5,5
4622056,"46",1.42519,5,5
4622058,"46",1.28915896916966,5,5
4622059,"46",1.16887021276596,5,4
4622063,"46",1.45937,5,5
4622064,"46",0.35332,4,4
4622065,"46",0.72468,5,4
4622067,"46",1.33696486238532,5,5
4622801,"46",1.46853935616037,5,5
4622802,"46",0.37343,4,4
4623022,"46",-0.345003733862959,1,1
4623023,"46",1.37407,5,5
4623027,"46",1.08973,5,4
4623034,"46",1.12151643874644,5,4
4623037,"46",1.41943,5,5
4623040,"46",2.05229,5,5
4623047,"46",1.09642,5,4
4623056,"46",0.364524712643678,4,4
4623067,"46",1.54093,5,5
4701001,"47",-0.48699,1,1
4701002,"47",0.51244,4,5
4701004,"47",-0.09689,2,3
4701006,"47",-0.2095,2,3
4701008,"47",-0.4650736,1,2
4701011,"47",-0.67871,1,1
4701012,"47",-0.49414,1,1
4701014,"47",-0.31409300155521,1,2
4701016,"47",-0.64671,1,1
4701017,"47",-0.47287,1,2
4701018,"47",-0.04219,3,3
4701019,"47",-0.17354,2,3
4701021,"47",-0.107961886227545,2,3
4701022,"47",-0.576401845191556,1,1
4701024,"47",-0.279509589899548,2,2
4701027,"47",-0.67705,1,1
4701031,"47",-0.46461,1,2
4701032,"47",-0.1975,2,3
4701036,"47",-0.67328,1,1
4701037,"47",-0.11502,2,3
4701039,"47",-0.63175,1,1
4701041,"47",-0.21503,2,3
4701043,"47",-0.7906,1,1
4701044,"47",-1.38929,1,1
4701047,"47",-0.80364,1,1
4701049,"47",-0.00438916666666671,3,4
4701053,"47",-0.2691,2,2
4701054,"47",0.25791,4,4
4701056,"47",-0.423175833333333,1,2
4701058,"47",-0.39692,1,2
4701059,"47",-0.36949,1,2
4701061,"47",-0.31916,1,2
4701063,"47",-0.64503,1,1
4701066,"47",0.09847,3,4
4701069,"47",-0.391,1,2
4701072,"47",-0.211,2,3
4701076,"47",-0.41776,1,2
4701077,"47",-0.20705,2,3
4701078,"47",0.23991,4,4
4701079,"47",-0.80528,1,1
4701091,"47",-0.34939,1,2
4701094,"47",-0.2522,2,2
4701096,"47",-0.48905,1,1
4701808,"47",1.08371,5,5
4701809,"47",1.49512,5,5
4701819,"47",0.85308,5,5
4702001,"47",-0.29097,2,2
4702002,"47",-0.13619,2,3
4702006,"47",-0.7377,1,1
4702011,"47",-0.51534,1,1
4702014,"47",-0.12868,2,3
4702016,"47",-0.28316,2,2
4702018,"47",-0.3251,1,2
4702023,"47",0.38865,4,4
4702024,"47",-0.33457,1,2
4702026,"47",-0.44008,1,2
4702028,"47",0.09878,3,4
4702029,"47",-0.78165,1,1
4702031,"47",-0.26123,2,2
4702033,"47",-0.3236,1,2
4702037,"47",-0.56946,1,1
4702038,"47",0.07783,3,4
4702039,"47",-0.16255,2,3
4702041,"47",0.22169,4,4
4702042,"47",-0.56836,1,1
4702044,"47",-0.62547523118767,1,1
4702047,"47",-0.135298204011253,2,3
4702048,"47",-0.43882,1,2
4702051,"47",-0.23048,2,3
4702052,"47",-0.17556,2,3
4702054,"47",0.08949,3,4
4702057,"47",-0.26664,2,2
4702058,"47",-0.09293,2,3
4702061,"47",-0.03027,3,3
4702062,"47",-0.82376,1,1
4702066,"47",-0.52158,1,1
4702067,"47",-0.27061,2,2
4702069,"47",-0.77142,1,1
4702071,"47",0.02589,3,4
4702072,"47",-0.34693,1,2
4702073,"47",-0.71066,1,1
4702076,"47",-0.61975,1,1
4702078,"47",0.04324,3,4
4702079,"47",0.00599,3,4
4703001,"47",-0.81925,1,1
4703004,"47",-0.217455882352941,2,3
4703006,"47",-0.48892,1,1
4703009,"47",0.09614,3,4
4703011,"47",-0.2347,2,3
4703016,"47",-0.08108,2,3
4703018,"47",-0.36687,1,2
4703019,"47",0.44759,4,4
4703022,"47",-0.77288,1,1
4703026,"47",-0.16708,2,3
4703028,"47",0.52553,4,5
4703029,"47",0.0981,3,4
4703034,"47",-0.21366,2,3
4703036,"47",0.0289891513073296,3,4
4703038,"47",-0.51343,1,1
4703041,"47",-0.05735,3,3
4703042,"47",-0.32693,1,2
4703044,"47",0.37668,4,4
4703048,"47",-0.59162,1,1
4703051,"47",0.43695,4,4
4703052,"47",-0.01142,3,3
4703054,"47",-0.4793,1,2
4703058,"47",0.33499,4,4
4703059,"47",-0.21511,2,3
4703061,"47",0.06446,3,4
4703062,"47",-0.297,2,2
4703064,"47",-0.67836,1,1
4703068,"47",-0.62091,1,1
4703071,"47",-0.271488012170385,2,2
4703074,"47",-0.16606,2,3
4703092,"47",-0.17712,2,3
4703093,"47",-0.49815,1,1
4703096,"47",-0.2699,2,2
4704002,"47",-0.19928,2,3
4704003,"47",-0.65223,1,1
4704006,"47",-0.71606,1,1
4704009,"47",0.43335,4,4
4704011,"47",-0.64589,1,1
4704012,"47",0.1275,3,4
4704019,"47",-0.37742,1,2
4704024,"47",-0.88209,1,1
4704026,"47",-0.21651,2,3
4704028,"47",-0.33033,1,2
4704029,"47",0.24855,4,4
4704034,"47",-0.56118,1,1
4704036,"47",-0.162265173766816,2,3
4704038,"47",0.28519,4,4
4704045,"47",-0.473081216795201,1,2
4704048,"47",0.0337467693014706,3,4
4704050,"47",-0.3533,1,2
4704054,"47",-0.72074,1,1
4704058,"47",-0.42536,1,2
4704061,"47",-0.59134,1,1
4704802,"47",1.13826,5,5
4705001,"47",-0.717605896487985,1,1
4705002,"47",0.19737,4,4
4705004,"47",-0.186476740684983,2,3
4705007,"47",-0.32394,1,2
4705009,"47",-0.53684,1,1
4705011,"47",-0.72016,1,1
4705014,"47",-0.43115,1,2
4705016,"47",0.00277282527881039,3,4
4705018,"47",-0.44697,1,2
4705019,"47",-0.27505,2,2
4705021,"47",0.14484,3,4
4705024,"47",0.145557183098592,3,4
4705027,"47",-0.43403,1,2
4705028,"47",-0.40681,1,2
4705029,"47",0.192613597733711,4,4
4705031,"47",0.35918,4,4
4705033,"47",-0.31635,1,2
4705034,"47",-0.0315863877118644,3,3
4705037,"47",-0.8177,1,1
4705038,"47",-0.382226197975253,1,2
4705041,"47",-0.43754,1,2
4705042,"47",-0.49808,1,1
4705043,"47",-0.68969,1,1
4705044,"47",0.46208,4,4
4705047,"47",-0.52393,1,1
4705048,"47",-0.16648013029316,2,3
4705051,"47",-0.442821499312242,1,2
4705052,"47",-0.274049317697228,2,2
4705055,"47",-0.54287,1,1
4705056,"47",-0.03289,3,3
4705057,"47",-0.45957,1,2
4705058,"47",0.88554,5,5
4705059,"47",0.14652,3,4
4705062,"47",0.56753,5,5
4705063,"47",-0.1925,2,3
4705064,"47",0.5751,5,5
4705066,"47",-0.18062,2,3
4705067,"47",-0.40198,1,2
4705071,"47",0.92352,5,5
4705073,"47",-0.476127953539823,1,2
4705074,"47",0.101694961050523,3,4
4705077,"47",-0.402005531628533,1,2
4705078,"47",0.186,4,4
4705079,"47",0.03643,3,4
4705093,"47",-0.698998116438356,1,1
4705094,"47",-0.395910369515012,1,2
4705803,"47",0.94757,5,5
4705804,"47",0.94632,5,5
4705805,"47",0.90755,5,5
4705806,"47",1.1917,5,5
4705807,"47",-0.29667,2,2
4705808,"47",1.78897,5,5
4706001,"47",-0.52056,1,1
4706002,"47",-0.0198,3,3
4706003,"47",1.154,5,5
4706004,"47",-0.71701,1,1
4706006,"47",0.29714,4,4
4706007,"47",-0.56834,1,1
4706008,"47",-0.49586,1,1
4706009,"47",-0.13025,2,3
4706011,"47",-0.47518821319797,1,2
4706013,"47",-0.63918,1,1
4706014,"47",-0.62567,1,1
4706016,"47",-0.73729,1,1
4706017,"47",-0.28193,2,2
4706018,"47",-0.36818,1,2
4706019,"47",0.39293,4,4
4706021,"47",-0.67259,1,1
4706022,"47",-0.68655,1,1
4706023,"47",-0.62638,1,1
4706026,"47",-0.65402266611977,1,1
4706027,"47",-0.00727000812742387,3,4
4706028,"47",-0.42771,1,2
4706029,"47",-0.799233978904847,1,1
4706030,"47",-0.972938589951378,1,1
4706031,"47",-0.471088574677786,1,2
4706032,"47",-0.713892141230068,1,1
4706033,"47",-0.87826,1,1
4706034,"47",-0.405619008935825,1,2
4706036,"47",0.03509,3,4
4706037,"47",-0.07504,3,3
4706038,"47",-0.59602,1,1
4706039,"47",-0.0302465509989485,3,3
4706041,"47",0.72294,5,5
4706042,"47",-0.17607,2,3
4706045,"47",-0.39784,1,2
4706046,"47",0.42983,4,4
4706047,"47",0.37987,4,4
4706048,"47",-0.467611666666667,1,2
4706049,"47",0.58799,5,5
4706050,"47",-0.30826,1,2
4706051,"47",0.403814401622718,4,4
4706052,"47",-0.13052,2,3
4706053,"47",-0.822308114837398,1,1
4706054,"47",0.12188,3,4
4706055,"47",-0.46026,1,2
4706056,"47",-0.457401294444444,1,2
4706057,"47",-0.73242,1,1
4706058,"47",-0.147957430340557,2,3
4706059,"47",-0.69034,1,1
4706060,"47",-0.50562,1,1
4706061,"47",-0.01565,3,3
4706063,"47",-0.74499,1,1
4706064,"47",-0.00149,3,4
4706065,"47",-0.26095,2,2
4706067,"47",-0.02804,3,3
4706068,"47",-0.37534,1,2
4706069,"47",-0.22297,2,3
4706070,"47",-0.742727965328467,1,1
4706071,"47",-0.54942,1,1
4706072,"47",-0.55078,1,1
4706073,"47",-0.43826,1,2
4706074,"47",0.21651,4,4
4706075,"47",-0.39048,1,2
4706077,"47",-0.00728,3,3
4706078,"47",0.06135,3,4
4706079,"47",0.33182,4,4
4706080,"47",0.15404,3,4
4706081,"47",-0.32151,1,2
4706091,"47",-0.66576,1,1
4706092,"47",-0.2846,2,2
4706094,"47",-0.1334,2,3
4706096,"47",-0.15641,2,3
4706097,"47",0.28219,4,4
4706098,"47",0.3905,4,4
4706099,"47",-0.25086,2,3
4706809,"47",1.26702,5,5
4706810,"47",1.07846,5,5
4706811,"47",0.77809,5,5
4706812,"47",1.08873,5,5
4706813,"47",0.88894,5,5
4706814,"47",1.69146,5,5
4706815,"47",1.08725,5,5
4706816,"47",1.23206,5,5
4706818,"47",1.72739,5,5
4706820,"47",0.73924,5,5
4707001,"47",-0.53939,1,1
4707004,"47",0.26269,4,4
4707006,"47",-0.7542,1,1
4707011,"47",-0.06007,3,3
4707014,"47",-0.72217,1,1
4707016,"47",-0.27589,2,2
4707018,"47",-0.58349,1,1
4707020,"47",-0.27794,2,2
4707021,"47",-0.446247326732673,1,2
4707022,"47",-0.16049,2,3
4707023,"47",0.32957,4,4
4707024,"47",-0.63884,1,1
4707026,"47",0.0913144415584416,3,4
4707027,"47",0.45864,4,4
4707029,"47",-0.78517,1,1
4707031,"47",0.42946,4,4
4707032,"47",-0.27174,2,2
4707034,"47",0.48767,4,5
4707036,"47",-0.5397,1,1
4707037,"47",-0.217979961277832,2,3
4707038,"47",-0.493510513670257,1,1
4707039,"47",0.104819444229912,3,4
4707042,"47",-0.70539,1,1
4707043,"47",-0.45109,1,2
4707044,"47",-0.26186,2,2
4707045,"47",-0.5556,1,1
4707047,"47",-0.12084,2,3
4707048,"47",-0.03073,3,3
4707049,"47",-0.13069,2,3
4707051,"47",0.18817,4,4
4707053,"47",-0.67318,1,1
4707054,"47",0.2745,4,4
4707058,"47",-0.10684,2,3
4707059,"47",-0.12574,2,3
4707062,"47",-0.5989,1,1
4707063,"47",-0.69683,1,1
4707066,"47",-0.43655,1,2
4707067,"47",-0.32712,1,2
4707068,"47",-0.35775,1,2
4707071,"47",-0.1276,2,3
4707072,"47",0.18988,4,4
4707076,"47",-0.42276,1,2
4707077,"47",0.46749,4,5
4707091,"47",-0.23673,2,3
4707092,"47",-0.03537,3,3
4708001,"47",-0.459714060150376,1,2
4708004,"47",-0.128826494925373,2,3
4708006,"47",-0.591,1,1
4708008,"47",0.57562,5,5
4708009,"47",-0.49489,1,1
4708011,"47",-0.0422680616740088,3,3
4708012,"47",0.74338,5,5
4708016,"47",-1.03134,1,1
4708021,"47",-0.79236,1,1
4708022,"47",-0.23336,2,3
4708024,"47",-0.64448,1,1
4708026,"47",-0.19772,2,3
4708028,"47",-0.51437,1,1
4708029,"47",-0.09658,2,3
4708031,"47",-0.65849,1,1
4708032,"47",0.25206,4,4
4708034,"47",0.04839,3,4
4708038,"47",-0.51888,1,1
4708039,"47",-0.34942,1,2
4708042,"47",-0.54293,1,1
4708044,"47",0.23234,4,4
4708046,"47",-0.26167,2,2
4708048,"47",0.27224,4,4
4708049,"47",0.25784,4,4
4708053,"47",-0.39445,1,2
4708054,"47",-0.05881,3,3
4708056,"47",-0.53489,1,1
4708057,"47",-0.21783,2,3
4708058,"47",-0.316942849035187,1,2
4708061,"47",-0.60713,1,1
4708062,"47",-0.42365,1,2
4708065,"47",-0.71773,1,1
4708068,"47",-0.2577,2,2
4708071,"47",-0.4214,1,2
4708074,"47",-0.48452,1,2
4708076,"47",-0.198440740740741,2,3
4708092,"47",-0.53797,1,1
4708094,"47",-0.45483,1,2
4709001,"47",0.01292,3,4
4709002,"47",0.79822,5,5
4709006,"47",-0.538004420206659,1,1
4709009,"47",-0.0181,3,3
4709011,"47",-0.486288116567728,1,1
4709012,"47",-0.00531767199017199,3,4
4709014,"47",0.28976,4,4
4709016,"47",-0.0447,3,3
4709019,"47",-0.50273,1,1
4709023,"47",-0.17658,2,3
4709024,"47",0.18846,4,4
4709028,"47",0.08101,3,4
4709029,"47",-0.182638967741935,2,3
4709032,"47",0.395033303059273,4,4
4709033,"47",0.086711301369863,3,4
4709037,"47",-0.18713,2,3
4709038,"47",-0.28342,2,2
4709039,"47",0.400382788083193,4,4
