"munic","pr","scoremat","scoresoc","scoremat_can","scoresoc_can","scoremat_pr","scoresoc_pr"
1102069,"11",-0.00755206454634956,-0.0365250724331251,2,1,2,1
1102070,"11",-0.0334951185851097,-0.033035042920197,1,1,1,1
1102071,"11",-0.00911312363467255,-0.0214038175893613,1,2,2,2
1102072,"11",-0.0316244783691398,-0.0197071652843643,1,2,1,2
1102073,"11",-0.0147972717486952,-0.0112837128469657,1,3,2,3
1102075,"11",-0.0121346049531123,0.0227696381572639,1,5,2,5
1102080,"11",-0.0305734535148654,-0.00180512967552028,1,3,1,3
1102085,"11",-0.0200932881218192,0.00354716016767316,1,4,1,4
1103002,"11",-0.0148915586418316,-0.0211639055232644,1,2,2,2
1103003,"11",-0.00607397985123211,-0.0170875505081743,2,2,2,2
1103004,"11",-0.033210768706181,0.00875761756416884,1,4,1,5
1103005,"11",0.0228798057601416,0.0152169914141644,4,5,4,5
1103007,"11",-0.00955916867276603,-0.0141864225922479,1,2,2,3
1103008,"11",-0.026184007998731,0.0110080358947575,1,5,1,5
1103014,"11",0.0114700436964339,0.0183138127214363,3,5,4,5
1103015,"11",0.00147202847289313,0.0113680341312309,3,5,3,5
1103018,"11",-0.0130737674086652,0.0378428689653208,1,5,2,5
1103020,"11",6.52548525220868e-05,-0.0261803715725639,2,2,3,2
1103021,"11",-7.85391000324032e-05,-0.0303369000319431,2,2,3,1
1103022,"11",0.012605766671016,-0.0665370779968738,3,1,4,1
1103023,"11",0.0449927667972995,-0.0375984527819097,4,1,5,1
1103024,"11",0.00365651556462261,0.00528600258911858,3,4,3,4
1103025,"11",0.00891335934643183,0.0183556871303444,3,5,3,5
1103027,"11",0.0183466034898468,-0.0119682546955112,3,3,4,3
1103029,"11",0.00802787861512393,-0.00127088521335678,3,3,3,3
1103033,"11",0.0456757495387746,0.00232298605187786,4,4,5,4
1103035,"11",0.0502751496092013,0.028603778020299,4,5,5,5
1103039,"11",0.0436814156465318,-0.00121338706642859,4,3,5,4
1103040,"11",0.0131504385078139,-0.0172623598432336,3,2,4,2
1103042,"11",0.0450037656960109,0.0351623964735036,4,5,5,5
1103043,"11",0.0575385656316352,-0.0255547064104949,4,2,5,2
1103050,"11",-0.038071419852784,-0.0680819039706271,1,1,1,1
1103052,"11",0.0226390866463593,0.0348900879922397,4,5,4,5
1103053,"11",0.0512969733569477,-0.0478573933248507,4,1,5,1
1103055,"11",0.0408014427106739,-0.0705209520967344,4,1,5,1
1103057,"11",0.0334066373108873,-0.172953990971077,4,1,4,1
1103059,"11",0.00983786047506422,0.0116117639905131,3,5,3,5
1103060,"11",0.0849984768436363,-0.0540492450129994,5,1,5,1
1103061,"11",0.0186915850493125,-0.0602753602408187,3,1,4,1
1103062,"11",0.0529284419451303,-0.0273905723561421,4,2,5,2
1103063,"11",0.0704926649961691,-0.0176969287074718,5,2,5,2
1103064,"11",-0.000349619531477221,-0.0196153445699488,2,2,2,2
1103065,"11",0.0344064494879645,-0.0259343644021397,4,2,4,2
1103066,"11",0.0293323855443872,-0.00422719822222816,4,3,4,3
1103067,"11",-0.00110673495133706,-0.0212737663726104,2,2,2,2
1103068,"11",0,0,2,3,3,4
1201001,"12",0.0349083549184792,-0.00114886914163264,4,3,3,2
1201004,"12",0.0457376309215448,0.0346770464926103,4,5,4,5
1201006,"12",0.0341049832507098,-0.00137094562704114,4,3,3,2
1201008,"12",0.0429728029155602,0.0187737459387469,4,5,4,4
1201009,"12",0.0366973824474556,-0.0416374182522287,4,1,3,1
1202001,"12",0.0298881841759022,-0.0222243501562779,4,2,3,1
1202004,"12",0.0198635975809822,-0.000610516187320371,3,3,2,2
1202006,"12",0.0473715471233463,0.0343008069229916,4,5,4,5
1202040,"12",0.131419063921362,0.0019367286256457,5,4,5,3
1203001,"12",0.0370789394002916,-0.00869230608822948,4,3,4,1
1203004,"12",0.0497701562694209,-0.000795811189519762,4,3,5,2
1203006,"12",0.0581166795840857,0.0482631183829984,5,5,5,5
1203009,"12",0.0876402883504357,-0.052860463500968,5,1,5,1
1204001,"12",0,0,2,3,1,2
1204009,"12",0,0,2,3,1,2
1204010,"12",0.0454151347504049,-0.000701357845062596,4,3,4,2
1204015,"12",0.0335501051365908,-0.0895753868238704,4,1,3,1
1205001,"12",0.0421127007584739,-0.0072303398399616,4,3,4,1
1205002,"12",NA,NA,NA,NA,NA,NA
1205004,"12",0.0439767388526339,-0.000856085186238478,4,3,4,2
1205006,"12",0,0,2,3,1,2
1205008,"12",-0.0153461984684758,0.043888410595985,1,5,1,5
1205009,"12",0.0262722026369556,0.0052755654808413,4,4,3,3
1205014,"12",0.0221594777228046,0.00804631526534065,4,4,3,3
1205016,"12",0.0389470074144512,0.0409934619471534,4,5,4,5
1206001,"12",0.0202747674373404,-0.0121644841547388,3,3,2,1
1206004,"12",0.0157333332120248,0.0347036311252787,3,5,2,5
1206006,"12",-0.000992695393513124,0.0124204548173397,2,5,1,4
1206008,"12",-0.00441394210095306,0.0187642925137667,2,5,1,4
1206009,"12",0.0198303737730075,0.00020415638114962,3,4,2,3
1206011,"12",0.116933337226704,0.0768845304776561,5,5,5,5
1206014,"12",0,0,2,3,1,2
1206016,"12",NA,NA,NA,NA,NA,NA
1207001,"12",0.0200854425372061,-0.00239935255206584,3,3,2,2
1207002,"12",0.041683081665157,0.0240118270866329,4,5,4,4
1207004,"12",0.0148492411217234,0.0102849913521878,3,5,2,3
1207011,"12",0.018213832820775,0.011229736197832,3,5,2,4
1207012,"12",0.00450979506632466,0.0222365323922963,3,5,1,4
1207016,"12",0.0186523778407252,0.00601569551112352,3,4,2,3
1207021,"12",0.0131375403453179,-0.00495502473795653,3,3,2,2
1207024,"12",-0.0207888588574543,0.0279410537285159,1,5,1,4
1207027,"12",0.079336112728861,0.00879038634649996,5,4,5,3
1208003,"12",0.02092627144342,0.00502932518107856,4,4,3,3
1208008,"12",0.00581967245271591,-0.00111176873393577,3,3,1,2
1208014,"12",0.0662883733990409,0.0131373671736082,5,5,5,4
1209019,"12",0.0393450290008714,0.0836319534316513,4,5,4,5
1209034,"12",-0.00804296217262282,0.00945606632270393,2,5,1,3
1209037,"12",0,0,2,3,1,3
1209038,"12",0,0,2,3,1,3
1209800,"12",0,0,2,3,1,3
1210001,"12",0.018272561499126,0.000115649303102086,3,4,2,3
1210002,"12",-0.00631535411181067,0.0420404596046434,2,5,1,5
1210003,"12",0.0826233480991764,0.0435524505296029,5,5,5,5
1210006,"12",0.0206420446608984,0.0342095385640995,3,5,3,5
1210008,"12",0.0118807021878976,0.00189302940929247,3,4,2,3
1210012,"12",0.0254020882432763,0.00126358051531441,4,4,3,3
1211001,"12",0.0498362151947512,0.0171002871461315,4,5,5,4
1211006,"12",0.0283902057690726,0.0102199281353446,4,5,3,3
1211009,"12",0.0103070756439448,-0.00556417182601747,3,3,2,2
1211011,"12",0.0395414200139774,0.0333022077704049,4,5,4,5
1211012,"12",0.0566202770026542,0.0353634080287444,4,5,5,5
1211014,"12",0.0306459163424139,-0.0015352550851631,4,3,3,2
1212001,"12",0.0201979545326865,-0.0159500891475268,3,2,2,1
1212004,"12",0.0382043088242498,0.017736458239793,4,5,4,4
1212006,"12",0.0197607592268437,-0.00298916076039566,3,3,2,2
1212008,"12",0.0326613255631981,0.0236495273088915,4,5,3,4
1212009,"12",0.0174439991199666,0.0344849433782149,3,5,2,5
1212011,"12",0.0203591322871302,-0.00205477828039409,3,3,2,2
1212014,"12",0.0171398757277397,0.0328095554582504,3,5,2,5
1212016,"12",0.0341296966516907,0.0264460625425625,4,5,3,4
1212019,"12",0.0633314056658148,0.01316676001811,5,5,5,4
1212023,"12",NA,NA,NA,NA,NA,NA
1213001,"12",0.0416442931298697,-0.00879461135991432,4,3,4,1
1213004,"12",0.0445892008870712,-0.00669101794926126,4,3,4,1
1213008,"12",0.0453802055504605,-0.0215333200000633,4,2,4,1
1214001,"12",-0.010125868845051,-0.00255979200062546,1,3,1,2
1214002,"12",0.00350008429723391,0.0287266478295237,3,5,1,5
1214006,"12",0.0194805188756008,-0.00844832279374504,3,3,2,1
1214010,"12",0.104096443653641,0.0104878916673736,5,5,5,4
1215001,"12",0.00908239452304987,-0.00665831351744633,3,3,1,1
1215002,"12",0.0291733029484153,0.014772483328939,4,5,3,4
1215005,"12",0,0,2,3,1,3
1215006,"12",0.0142243468048167,-0.00575814484327201,3,3,2,1
1215008,"12",0.0571090017571844,0.0379850367630741,4,5,5,5
1215011,"12",0.0224807433296719,-0.016865007289911,4,2,3,1
1216001,"12",0.0445341868750281,-0.00215275991805318,4,3,4,2
1216006,"12",0.0236888717808462,0.00401224082552035,4,4,3,3
1216011,"12",0.0385958888843863,-0.00717237561266273,4,3,4,1
1216014,"12",0.0925026291409688,-0.0140500937420131,5,2,5,1
1217008,"12",0.0805273877531569,0.0178147347427113,5,5,5,4
1217020,"12",0.120458755367287,0.0299167908510811,5,5,5,5
1217030,"12",0.0385436678404974,0.0144903933506537,4,5,4,4
1218001,"12",0.0209391748266244,-0.00726154820917479,4,3,3,1
1218003,"12",0.113757634206459,0.0104924087773991,5,5,5,4
1218006,"12",0.0609447657969732,-0.0144271606390273,5,2,5,1
1301001,"13",0.0366177536091507,-0.0100576380076735,4,3,4,2
1301002,"13",-0.0352596167151153,0.0535705091185393,1,5,1,5
1301004,"13",0.0159413912936538,-0.00230469132916611,3,3,2,3
1301006,"13",0.0132868060360608,0.0294526821544437,3,5,2,5
1301016,"13",0.0255191199715879,-0.0153812411867915,4,2,3,2
1302001,"13",0.0677495790696014,0.0351614112085729,5,5,5,5
1302004,"13",0.0580981604002726,0.00489770128328304,5,4,5,4
1302006,"13",0.00918305463262745,0.0254031176560459,3,5,2,5
1302008,"13",-0.0176063928819338,0.0227405141618811,1,5,1,5
1302011,"13",0.0248277731833591,-0.00463601683277614,4,3,3,3
1302012,"13",0.0468176808981634,0.0209551029720698,4,5,4,5
1302014,"13",0,0,2,3,1,3
1302016,"13",0.0137105176289453,-0.00660569478067456,3,3,2,3
1302018,"13",0.0109881501562261,0.00940690041083855,3,5,2,4
1302021,"13",0.0477343841499551,-0.028244632157419,4,2,4,1
1302024,"13",0.00807574956528859,-0.0135593695421005,3,2,2,2
1302026,"13",-0.00712302091639557,0.0051290439749406,2,4,1,4
1302028,"13",0.00506602476124217,0.000259046003974031,3,4,2,4
1302031,"13",0.0100170023557023,-0.0365726787658209,3,1,2,1
1302034,"13",0.0249717069321682,-0.00392916014809522,4,3,3,3
1302037,"13",0.0104882183325775,0.0391355608827985,3,5,2,5
1302039,"13",0.0302103839247295,-0.012007472773686,4,3,4,2
1302042,"13",0.0228360293284246,-0.000514548624317592,4,3,3,3
1302044,"13",0.044020056345406,-0.0279629903424736,4,2,4,1
1302052,"13",-0.00440663140457682,0.0300751737376278,2,5,1,5
1303001,"13",0.0345664068337463,-0.0248119708441824,4,2,4,1
1303004,"13",0.0294757170552135,-0.00465717640973752,4,3,3,3
1303005,"13",0.0174229530299975,-0.00372927410796851,3,3,3,3
1303006,"13",0.0284558704623817,0.0126601042986319,4,5,3,5
1303008,"13",0.00589640657406059,0.00551038891975317,3,4,2,4
1303011,"13",0.0200234326998091,-0.0101512795615945,3,3,3,2
1303012,"13",-0.0100845464234199,-0.0089369805319072,1,3,1,2
1303013,"13",0.0865421490328768,0.039324861006301,5,5,5,5
1303014,"13",0.0210098698873335,-0.00224734412802374,4,3,3,3
1303016,"13",-0.00785365001635091,-0.00671863797594723,2,3,1,3
1303018,"13",0.0400261243454157,0.00521133305787326,4,4,4,4
1304001,"13",0.0088356091291001,0.00185783661746757,3,4,2,4
1304004,"13",0.0114899358182354,0.00782507638129737,3,4,2,4
1304005,"13",0,0,2,3,1,3
1304006,"13",0.000580166910651226,0.0230877222753417,2,5,1,5
1304008,"13",-0.00224273362636743,0.00662975964634434,2,4,1,4
1304011,"13",0.0443198594709315,-0.0123327566591086,4,3,4,2
1304013,"13",0.0352159433620904,-0.0125817818545922,4,3,4,2
1304014,"13",0.019763057838793,0.00628684826139647,3,4,3,4
1304016,"13",0.0483025527922242,-0.00846409066577234,4,3,4,2
1304018,"13",0.0402482128269711,-0.00818670782605593,4,3,4,3
1304021,"13",0.00727342556745053,-0.0125324695680634,3,3,2,2
1304022,"13",0.0612954353390918,0.0111222327589871,5,5,5,4
1304024,"13",0.0342502381082297,-0.000142279022041914,4,3,4,3
1304025,"13",0.0246517942438257,0.027597722978917,4,5,3,5
1305001,"13",0.0260786054164124,-0.0229864095839487,4,2,3,1
1305004,"13",0.0346375646613834,-0.00810270963476034,4,3,4,3
1305006,"13",0.00252315153953397,-0.013076399902914,3,2,2,2
1305007,"13",-0.0123418877918787,0.00226238420086022,1,4,1,4
1305008,"13",0.022196276147578,-0.0160238341948063,4,2,3,2
1305011,"13",-0.00515029425313652,-0.00423365040677165,2,3,1,3
1305014,"13",0.00112362286725418,-0.00894947388486332,2,3,1,2
1305015,"13",-0.011420438121899,-0.0133952847614479,1,2,1,2
1305016,"13",0.0105199729391478,-0.00297391786880326,3,3,2,3
1305018,"13",0.00108247248215094,-0.00623508397507964,2,3,1,3
1305021,"13",0.0129978720422668,-0.0187986819765965,3,2,2,2
1305022,"13",0.0210183239731391,0.0296075490960182,4,5,3,5
1305023,"13",0.00912985945484155,0.0155460117106374,3,5,2,5
1305024,"13",0.0258521128175806,-0.0326588069902983,4,1,3,1
1305026,"13",0.0155033144721921,-0.00346850249582266,3,3,2,3
1305028,"13",0.035498052908291,-0.0060925549524897,4,3,4,3
1305031,"13",0.0146758548897241,-0.0206816354434041,3,2,2,1
1305034,"13",0.00884775927753511,-0.00814015288943831,3,3,2,3
1305036,"13",-0.0146432715363375,-0.0204983377623627,1,2,1,1
1305038,"13",0.0189997515839194,0.00738956701542127,3,4,3,4
1305045,"13",-0.0339441301144513,-0.00428095763283919,1,3,1,3
1305057,"13",-0.0330375492588588,-0.0221706516330876,1,2,1,1
1306001,"13",0.0149043810015738,0.00586923152194499,3,4,2,4
1306003,"13",0,0,2,3,1,3
1306004,"13",0.0511191843162934,0.00608342774489861,4,4,5,4
1306006,"13",0.021277886244031,0.00701461696234124,4,4,3,4
1306007,"13",0,0,2,3,1,3
1306008,"13",0.0412157624706367,-0.00372856300486001,4,3,4,3
1306011,"13",0.0362370903005216,-0.00317819556418013,4,3,4,3
1306014,"13",0.00522310214760376,-0.0149707505831677,3,2,2,2
1306020,"13",-0.012481337264433,0.0107417857851266,1,5,1,4
1306025,"13",0.0218336949674319,0.0144654246526151,4,5,3,5
1307001,"13",0.0172586583376274,-0.00720006421272598,3,3,3,3
1307002,"13",0.0846144567396214,0.0403920786595594,5,5,5,5
1307004,"13",0.0413291916358905,-0.0138910198310177,4,2,4,2
1307005,"13",0.0173476666662551,-0.0255052033477424,3,2,3,1
1307007,"13",0.0256022533524662,-0.021882795080356,4,2,3,1
1307008,"13",0.0129121552572781,-0.00842739819052446,3,3,2,2
1307009,"13",-0.00192975991918469,0.0120340451624651,2,5,1,5
1307011,"13",0.0341533220693448,-0.0115154962008552,4,3,4,2
1307012,"13",0.00654913136214639,0.00818649688179475,3,4,2,4
1307013,"13",-0.00190475211181413,-0.024499897808957,2,2,1,1
1307014,"13",0,0,2,3,1,3
1307016,"13",0.00182081399046591,-0.0106987460874127,3,3,2,2
1307019,"13",-0.00747504190049357,-0.0221643615426186,2,2,1,1
1307022,"13",0.000207698101937423,0.018379978745222,2,5,1,5
1307024,"13",0.0292396601372981,-0.00353000781533879,4,3,3,3
1307028,"13",0.010437250363848,0.0122217870119698,3,5,2,5
1307029,"13",0.0157049810321309,0.00182323038376479,3,4,2,4
1307045,"13",-0.0207085965647222,0.00283713112982652,1,4,1,4
1307052,"13",0.00650549944808369,0.000782598522770918,3,4,2,4
1308001,"13",0.0160283120613065,-0.0133117701889548,3,2,2,2
1308002,"13",0.013897605596333,-0.00681055271842282,3,3,2,3
1308003,"13",0.0278528701524472,0.00605686737639609,4,4,3,4
1308004,"13",0.0346375261934434,-0.0244702766891775,4,2,4,1
1308005,"13",0.00315496812757553,0.00139585460682678,3,4,2,4
1308006,"13",0.0452443268300861,-0.0258802394697805,4,2,4,1
1308007,"13",0.00791441845540413,-0.00724900792349325,3,3,2,3
1308008,"13",0.0794087040202971,-0.0326877312755066,5,1,5,1
1308010,"13",0.0523994899592479,0.00191697760528035,4,4,5,4
1308012,"13",0,0,2,3,1,3
1308014,"13",0.0403081546406302,0.00281898985923501,4,4,4,4
1308015,"13",0.128133015263314,0.00216629000280621,5,4,5,4
1308016,"13",0.0527793055648857,-0.0172067570204127,4,2,5,2
1308017,"13",0.00313095244328324,0.00984675717598434,3,5,2,4
1308018,"13",0.0620965070510692,0.0138851831038902,5,5,5,5
1308019,"13",0.0487487263434551,-0.0269647000352403,4,2,4,1
1308020,"13",0.171300468590064,-0.0721879015419247,5,1,5,1
1308021,"13",0.0440350141027396,-0.0367995456432668,4,1,4,1
1308022,"13",0.0748036354627812,-0.00194231301226635,5,3,5,3
1308024,"13",0.069172863238373,-0.0548374331370131,5,1,5,1
1308026,"13",0.0745866313847127,-0.0367270027272759,5,1,5,1
1309001,"13",0.0599848879163233,-0.00913402772391927,5,3,5,2
1309004,"13",0.0124082761823792,0.000127615431342421,3,4,2,4
1309006,"13",0.00607500687493148,-0.00295811675566158,3,3,2,3
1309010,"13",0,0,2,3,1,3
1309011,"13",-0.00188622725056051,0.0106564941436181,2,5,1,4
1309014,"13",0.0104646833666272,-0.00128899588907233,3,3,2,3
1309016,"13",0.100833635230525,-0.0521729745462148,5,1,5,1
1309017,"13",0.0376645278959921,-0.0163187536023097,4,2,4,2
1309018,"13",0.060847598119797,-0.0145147385280565,5,2,5,2
1309019,"13",0.0195599562708616,0.0100217122811481,3,5,3,4
1309021,"13",0.0614523362654834,-0.00497341871444284,5,3,5,3
1309022,"13",0.036259394134647,0.000203263700953157,4,4,4,4
1309023,"13",0.0507966071547674,0.0713312781772837,4,5,4,5
1309026,"13",0.00501703365281675,-0.0211179180900407,3,2,2,1
1309027,"13",0.0546486779244114,-0.00466753253648957,4,3,5,3
1309028,"13",0.0293427946448874,-0.00729232159141053,4,3,3,3
1309031,"13",0.0637915905261691,-0.0177847165794769,5,2,5,2
1309033,"13",0,0,2,3,1,3
1309034,"13",0,0,2,3,1,3
1309035,"13",0.0700686976496786,0.0159603509987213,5,5,5,5
1309036,"13",0.0826153203185179,-0.0236490815105071,5,2,5,1
1309038,"13",0.0492686936414691,0.00042538022834064,4,4,4,4
1309044,"13",0.125892041990384,0.00242360935290531,5,4,5,4
1309047,"13",0,0,2,3,1,3
1309050,"13",0.00530683142662791,0.0173813500534667,3,5,2,5
1310001,"13",-0.0121697263035785,-0.0223790770796597,1,2,1,1
1310002,"13",-0.0427542472681158,-0.029563763006706,1,2,1,1
1310004,"13",0.00174553383640179,-0.0111493404930855,3,3,2,2
1310005,"13",0.00428334721210485,0.0215837843319032,3,5,2,5
1310006,"13",0.0423417013885967,0.00859433112501774,4,4,4,4
1310007,"13",0,0,2,3,1,4
1310008,"13",-0.00323598128871842,0.0122455564172468,2,5,1,5
1310011,"13",0.0126452061696665,-0.00869966245553926,3,3,2,2
1310012,"13",0.00840557510368602,0.0304894147220332,3,5,2,5
1310013,"13",0.0293680021075397,-0.0295967861553128,4,2,3,1
1310014,"13",-0.0428300032038341,0.0138706198872723,1,5,1,5
1310016,"13",-0.00137116445815006,-0.00135132448922828,2,3,1,3
1310017,"13",-0.0257337223719523,-0.0262597972328894,1,2,1,1
1310018,"13",-0.0183919538365969,-0.037001570239634,1,1,1,1
1310019,"13",0.116455519574559,0.00410480073419836,5,4,5,4
1310021,"13",0.0128412312687138,-0.0105078089337508,3,3,2,2
1310024,"13",0.0259772540682516,-0.0147512950957616,4,2,3,2
1310025,"13",0.0345535433616943,0.0225522162232247,4,5,4,5
1310026,"13",0.0296757944911411,-0.0269101843666669,4,2,3,1
1310028,"13",-0.00120313249434776,-0.0149791648810053,2,2,1,2
1310031,"13",0.0121891816060458,-0.0150276437220225,3,2,2,2
1310032,"13",-0.0246255610618652,0.0272221059500779,1,5,1,5
1310034,"13",0.0972002875305059,0.0594781389535596,5,5,5,5
1310036,"13",0.0506170388665461,-0.021174548471101,4,2,4,1
1310037,"13",0.0310117548339836,0.0170377464273475,4,5,4,5
1310054,"13",-0.00574449913405249,0.00213281287707731,2,4,1,4
1311001,"13",0.0229102959673536,-0.0138793115178386,4,2,3,2
1311004,"13",-0.01026480384692,-0.00285823602329474,1,3,1,3
1311005,"13",0.025373192566316,0.102356647345936,4,5,3,5
1311006,"13",0.0084663935822007,0.0350431239660528,3,5,2,5
1311008,"13",0.00132268314856973,-0.00945251503900243,3,3,1,2
1311011,"13",0.0285720794621679,0.00189837487808865,4,4,3,4
1311012,"13",-0.00056887961646947,0.00646017260195274,2,4,1,4
1311014,"13",0.0045141183523584,-0.00347546140649601,3,3,2,3
1311018,"13",0.0343142304980213,-0.0223256425521182,4,2,4,1
1311019,"13",-0.0200704314897237,0.0568660601606303,1,5,1,5
1311021,"13",-0.0148527242044397,-0.012362999202298,1,3,1,2
1311024,"13",0.0355074206622168,0.00953471698310464,4,5,4,4
1311026,"13",0.026975728072588,0.0220507118810005,4,5,3,5
1311027,"13",-0.00884836453120287,0.00980318721413735,1,5,1,4
1311028,"13",0.0335967637284138,0.00895785098132755,4,4,4,4
1311030,"13",0.0425846799526892,0.0508960534610023,4,5,4,5
1311031,"13",0.00855372552242011,-0.0166972377292711,3,2,2,2
1312001,"13",0.0465517685278859,-0.0155702583465123,4,2,4,2
1312002,"13",0.076571820734905,0.00884967333136013,5,4,5,4
1312004,"13",0.0135909257802341,-0.013156803965882,3,2,2,2
1312006,"13",0.0298012283481616,0.0270715960402742,4,5,3,5
1312007,"13",0.0789366387232283,0.0362316057646104,5,5,5,5
1312008,"13",0.0419781156920801,-0.0194658261815753,4,2,4,1
1312009,"13",0.0464063837505109,0.0146360503540671,4,5,4,5
1312011,"13",0.0679265905672986,-0.0103083245822166,5,3,5,2
1312014,"13",0.0566431958022907,-0.030863703835811,4,2,5,1
1312016,"13",0.0210149716919748,-0.00415767085502203,4,3,3,3
1312019,"13",0.0174553365175313,0.015843423313017,3,5,3,5
1312021,"13",0.0265431809901119,-0.0173362643496779,4,2,3,2
1312023,"13",0.00898363261372441,0.0229360863350953,3,5,2,5
1313002,"13",0.0355840190622469,-0.0241737117741155,4,2,4,1
1313004,"13",0.0177580220004337,-0.0262265541403229,3,2,3,1
1313006,"13",0.0288626827124768,0.0154310509412154,4,5,3,5
1313008,"13",0.0626612089312954,-0.0253951680294622,5,2,5,1
1313011,"13",0.0705879732375946,-0.0209047989217759,5,2,5,1
1313012,"13",0.0680345043375072,0.00468010052284799,5,4,5,4
1313014,"13",0.0238703705044352,0.00478812969674701,4,4,3,4
1313015,"13",0.0609298359729474,-0.00395146056604371,5,3,5,3
1313018,"13",0.0328549525071177,-0.0264496665857211,4,2,4,1
1313020,"13",0.0126056720669491,0.0383697589664209,3,5,2,5
1313022,"13",0.0220888817128346,-0.0199452235084633,4,2,3,1
1313024,"13",0.0232801353288071,-0.0274461782020047,4,2,3,1
1313027,"13",0.00138239569210238,0.0161778620825265,3,5,1,5
1313028,"13",NA,NA,NA,NA,NA,NA
1313031,"13",0.0202515454794333,-0.00840857429035593,3,3,3,3
